ds,yhat,yhat_lower,yhat_upper
2022-01-01,27114.84709211868,-68859.28226456665,136867.13143314805
2022-02-01,26318.45495053164,-75767.33749767409,135654.94455013864
2022-03-01,26365.93416599224,-75844.91009431284,124217.80976621456
2022-04-01,26146.350783907328,-81865.52544153274,120494.86575487745
2022-05-01,26408.540259192163,-73927.0262492227,127705.34179136301
2022-06-01,27742.393367498633,-77827.1723009767,129849.46358357686
2022-07-01,28741.02199125575,-75094.68854539415,130981.2085716988
2022-08-01,30508.7659593062,-63688.794395953664,136341.5906635826
2022-09-01,26474.833212336427,-79725.9012229994,129069.09569992521
2022-10-01,24459.84451045656,-82910.44072892446,122461.90408579128
2022-11-01,25647.97783819701,-78258.44241071258,128206.55456832232
2022-12-01,27618.390331260303,-72472.79842050662,136160.45157059512
2023-01-01,30039.045186284548,-65209.13872420621,122854.5109349529
2023-02-01,29880.486043492427,-74409.52845067643,134480.45754982927
2023-03-01,28187.128163172893,-71657.87851639082,133221.22933983945
2023-04-01,28661.79845291969,-70279.55303619523,133142.14961728852
2023-05-01,29204.173299969767,-79408.40959963782,130366.46321848099
2023-06-01,30077.175250513752,-70574.24153723661,132085.7797636843
2023-07-01,31539.700692025603,-61857.17513294343,141921.55256229333
2023-08-01,33312.384111720385,-63513.07937212198,138078.40476296583
2023-09-01,29236.038479552455,-67164.63687796504,136100.12499833884
2023-10-01,27168.01010356351,-76314.10750953085,126215.48040771195
2023-11-01,27746.424584075296,-81046.19484423853,129155.05914448573
2023-12-01,29879.33954945222,-71075.64412303329,128779.41183604723
