ds,yhat,yhat_lower,yhat_upper
2022-01-01,49169.922490834615,-61521.89695449431,159192.67558591522
2022-02-01,46577.48623791787,-71517.40940084067,158397.9573976859
2022-03-01,41577.77106025586,-64506.20086888961,151993.97993321656
2022-04-01,38899.80384309404,-76238.64317695434,152983.9766045018
2022-05-01,36352.76797232267,-79890.80275647933,146360.5275255601
2022-06-01,40525.57184362556,-78791.14331871411,155328.24701792953
2022-07-01,43337.29140689396,-66833.01609317178,149292.4186965793
2022-08-01,51754.692306032644,-60508.88385798052,165335.96829874685
2022-09-01,44553.16423618837,-61566.17009007556,148848.53048134074
2022-10-01,35321.58321056231,-78153.54727468404,157290.46397635667
2022-11-01,36946.293134707295,-78106.50127606191,148008.54751441278
2022-12-01,45501.37671030959,-58480.83588354511,150721.9652319925
2023-01-01,48592.847378148435,-55112.17887950529,158336.01238041584
2023-02-01,46999.44197139634,-57525.831539604245,151554.07351897596
2023-03-01,41005.933915338486,-73572.74176549255,153417.2403645893
2023-04-01,38902.22753963983,-71005.2960018096,154974.5533632228
2023-05-01,36011.886137480105,-79509.13314078268,150595.2762834343
2023-06-01,39760.56464023399,-70487.94459363702,154989.31216558645
2023-07-01,42347.75111125369,-69076.55563730812,158036.19132217226
2023-08-01,52293.311095610414,-57093.5675802329,161486.51596329527
2023-09-01,45112.59059656218,-58256.25465362123,151784.12081104948
2023-10-01,35136.75937745405,-76502.56187966315,153642.39776763247
2023-11-01,35089.97475118265,-80773.0475066238,150150.24092288513
2023-12-01,45772.95718516712,-64062.630958454305,165286.39138511682
