ds,yhat,yhat_lower,yhat_upper
2022-01-01,575.6055770144926,-322.7316415594132,1585.3505384355117
2022-02-01,553.4019674561329,-400.28611819031016,1521.8304244140925
2022-03-01,399.9658282004778,-500.73844239823404,1340.2969306292666
2022-04-01,352.4732410419733,-605.5922632407621,1261.7675102688027
2022-05-01,289.68769005604815,-657.4599270011327,1197.7396522638132
2022-06-01,276.4932449064071,-680.8467211626933,1270.1761099191056
2022-07-01,272.4347432001176,-617.6821700518782,1250.9479957080523
2022-08-01,334.2409347273498,-565.335669974475,1260.6925443096989
2022-09-01,301.0489291226681,-685.4502802869878,1291.2249339677833
2022-10-01,302.62049108701194,-607.4824280174965,1241.1898423003163
2022-11-01,395.3597619327454,-565.3516844849535,1325.4361404259228
2022-12-01,479.16920442046705,-483.1306928565133,1484.7660463578966
2023-01-01,579.51236301741,-333.65376746678584,1544.1967613510787
2023-02-01,555.4809016857048,-404.40826025947223,1501.961414194125
2023-03-01,399.0857781769514,-527.3111874045335,1291.6570378623455
2023-04-01,354.22176073996565,-585.5612581882735,1331.751889375242
2023-05-01,296.59196159219476,-619.2792756283428,1225.6870779566634
2023-06-01,284.66842471196975,-614.2967833302705,1183.6714685610307
2023-07-01,272.81561148931274,-669.9203263259712,1131.301555773092
2023-08-01,331.315627887005,-618.8694412486072,1207.3665598254804
2023-09-01,299.78432065807914,-580.4008958920097,1251.3760746911435
2023-10-01,311.7370157300016,-590.4415787563876,1198.6253155058243
2023-11-01,392.9900690346837,-554.5900344755559,1343.946562636697
2023-12-01,485.04069373867037,-478.4406189167161,1421.2278698143352
