대지위치,건축면적,주구조,용도,지붕구조,사용승인일자
대전광역시 동구 가양동 446-35,71.47,벽돌구조,단독주택,(철근)콘크리트,1979-11-22
대전광역시 동구 가양동 446-36,63.8,벽돌구조,단독주택,(철근)콘크리트,1980-03-16
대전광역시 동구 가양동 446-38,78.15,벽돌구조,단독주택,(철근)콘크리트,1985-07-24
대전광역시 동구 가양동 446-39,119.2,벽돌구조,단독주택,(철근)콘크리트,1990-06-02
대전광역시 동구 가양동 446-4,75.3,벽돌구조,단독주택,(철근)콘크리트,1978-11-23
대전광역시 동구 가양동 446-41,97.1,벽돌구조,단독주택,(철근)콘크리트,1983-10-18
대전광역시 동구 가양동 446-42,97.1,벽돌구조,단독주택,(철근)콘크리트,1983-10-18
대전광역시 동구 가양동 446-43,97.1,벽돌구조,단독주택,(철근)콘크리트,1983-10-18
대전광역시 동구 가양동 446-45,119.2,벽돌구조,단독주택,(철근)콘크리트,1990-06-02
대전광역시 동구 가양동 446-46,116.32,벽돌구조,단독주택,(철근)콘크리트,1991-05-20
대전광역시 동구 가양동 446-48,82.44,벽돌구조,단독주택,(철근)콘크리트,1978-02-16
대전광역시 동구 가양동 446-49,124.0,벽돌구조,단독주택,(철근)콘크리트,1991-09-04
대전광역시 동구 가양동 446-5,66.02,벽돌구조,단독주택,기와,1975-11-28
대전광역시 동구 가양동 446-50,191.3,벽돌구조,단독주택,기와,1978-12-14
대전광역시 동구 가양동 446-52,82.7,프리케스트콘크리트구조,단독주택,(철근)콘크리트,1993-06-21
대전광역시 동구 가양동 446-53,199.12,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1993-10-20
대전광역시 동구 가양동 446-54,63.04,벽돌구조,단독주택,(철근)콘크리트,1977-01-24
대전광역시 동구 가양동 446-55,129.46,철근콘크리트구조,단독주택,(철근)콘크리트,2000-01-19
대전광역시 동구 가양동 446-57,143.32,벽돌구조,단독주택,(철근)콘크리트,1999-09-06
대전광역시 동구 가양동 446-6,51.47,벽돌구조,단독주택,기와,1974-10-12
대전광역시 동구 가양동 446-7,50.98,벽돌구조,단독주택,기와,1975-07-04
대전광역시 동구 가양동 446-8,82.44,벽돌구조,단독주택,(철근)콘크리트,1978-02-16
대전광역시 동구 가양동 446-9,63.93,벽돌구조,단독주택,(철근)콘크리트,1982-03-17
대전광역시 동구 가양동 447-1,112.64,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1986-12-15
대전광역시 동구 가양동 447-11,84.92,벽돌구조,단독주택,(철근)콘크리트,1979-07-09
대전광역시 동구 가양동 447-12,205.04,철근콘크리트구조,단독주택,(철근)콘크리트,2018-08-21
대전광역시 동구 가양동 447-14,127.84,철근콘크리트구조,단독주택,(철근)콘크리트,1990-12-08
대전광역시 동구 가양동 447-15,113.68,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2006-09-12
대전광역시 동구 가양동 447-16,87.23,벽돌구조,단독주택,(철근)콘크리트,1980-04-28
대전광역시 동구 가양동 447-17,126.72,철근콘크리트구조,노유자시설,(철근)콘크리트,2009-02-25
대전광역시 동구 가양동 447-19,97.97,벽돌구조,단독주택,(철근)콘크리트,1980-10-15
대전광역시 동구 가양동 447-2,46.61,벽돌구조,단독주택,(철근)콘크리트,1984-11-03
대전광역시 동구 가양동 447-21,95.11,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1995-05-25
대전광역시 동구 가양동 447-23,94.55,벽돌구조,단독주택,(철근)콘크리트,1988-10-29
대전광역시 동구 가양동 447-24,93.8,벽돌구조,단독주택,(철근)콘크리트,1986-12-15
대전광역시 동구 가양동 447-26,78.29,벽돌구조,단독주택,(철근)콘크리트,1977-12-26
대전광역시 동구 가양동 447-28,67.49,벽돌구조,단독주택,(철근)콘크리트,1984-07-27
대전광역시 동구 가양동 447-29,74.88,벽돌구조,단독주택,(철근)콘크리트,1984-06-25
대전광역시 동구 가양동 447-3,132.545,경량철골구조,제1종근린생활시설,기타지붕,1992-05-29
대전광역시 동구 가양동 447-4,78.42,벽돌구조,단독주택,(철근)콘크리트,1984-09-25
대전광역시 동구 가양동 447-5,115.38,철근콘크리트구조,단독주택,(철근)콘크리트,1996-09-14
대전광역시 동구 가양동 447-6,76.46,벽돌구조,단독주택,(철근)콘크리트,1977-10-10
대전광역시 동구 가양동 447-7,110.32,벽돌구조,단독주택,(철근)콘크리트,1976-11-26
대전광역시 동구 가양동 447-8,265.99,벽돌구조,노유자시설,(철근)콘크리트,1985-07-30
대전광역시 동구 가양동 447-9,314.58,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1996-12-27
대전광역시 동구 가양동 448-1,200.46,경량철골구조,제2종근린생활시설,기타지붕,1992-06-27
대전광역시 동구 가양동 448-10,294.62,벽돌구조,공동주택,(철근)콘크리트,1990-11-15
대전광역시 동구 가양동 448-11,153.58,철근콘크리트구조,공동주택,(철근)콘크리트,1995-07-20
대전광역시 동구 가양동 448-12,101.8,벽돌구조,제1종근린생활시설,(철근)콘크리트,1979-11-05
대전광역시 동구 가양동 448-13,93.65,벽돌구조,단독주택,(철근)콘크리트,1984-11-02
대전광역시 동구 가양동 448-15,111.6,벽돌구조,단독주택,(철근)콘크리트,1983-11-10
대전광역시 동구 가양동 448-17,163.8,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1997-03-17
대전광역시 동구 가양동 448-18,97.76,경량철골구조,제2종근린생활시설,기타지붕,2007-02-02
대전광역시 동구 가양동 448-19,119.41,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1979-04-03
대전광역시 동구 가양동 448-2,78.76,벽돌구조,단독주택,(철근)콘크리트,1984-05-04
대전광역시 동구 가양동 448-20,124.99000000000001,벽돌구조,단독주택,(철근)콘크리트,1975-06-18
대전광역시 동구 가양동 448-21,95.1,벽돌구조,단독주택,(철근)콘크리트,1979-08-16
대전광역시 동구 가양동 448-26,81.88,벽돌구조,단독주택,(철근)콘크리트,1977-11-14
대전광역시 동구 가양동 448-27,79.81,벽돌구조,단독주택,(철근)콘크리트,1978-11-28
대전광역시 동구 가양동 448-28,90.31,벽돌구조,단독주택,(철근)콘크리트,1982-07-19
대전광역시 동구 가양동 448-29,91.44,벽돌구조,단독주택,(철근)콘크리트,1982-07-19
대전광역시 동구 가양동 448-3,67.09,벽돌구조,단독주택,(철근)콘크리트,1989-07-31
대전광역시 동구 가양동 448-31,81.36,벽돌구조,단독주택,(철근)콘크리트,1979-11-19
대전광역시 동구 가양동 448-32,91.08,벽돌구조,단독주택,(철근)콘크리트,1982-07-19
대전광역시 동구 가양동 448-33,89.54,벽돌구조,단독주택,(철근)콘크리트,1982-07-19
대전광역시 동구 가양동 448-35,93.59,경량철골구조,제2종근린생활시설,(철근)콘크리트,1997-12-15
대전광역시 동구 가양동 448-36,72.52,벽돌구조,단독주택,(철근)콘크리트,1985-07-09
대전광역시 동구 가양동 448-37,85.35,벽돌구조,단독주택,(철근)콘크리트,1979-09-19
대전광역시 동구 가양동 448-38,86.66,벽돌구조,단독주택,(철근)콘크리트,1979-09-19
대전광역시 동구 가양동 448-39,67.21,벽돌구조,단독주택,(철근)콘크리트,1984-08-28
대전광역시 동구 가양동 448-4,118.78,벽돌구조,단독주택,(철근)콘크리트,1983-10-15
대전광역시 동구 가양동 448-40,95.3,벽돌구조,단독주택,(철근)콘크리트,1986-03-24
대전광역시 동구 가양동 448-41,102.64,벽돌구조,제1종근린생활시설,(철근)콘크리트,1986-10-13
대전광역시 동구 가양동 448-43,107.3,벽돌구조,제2종근린생활시설,(철근)콘크리트,1978-11-28
대전광역시 동구 가양동 448-44,96.36,벽돌구조,단독주택,(철근)콘크리트,1983-07-13
대전광역시 동구 가양동 448-45,97.38,벽돌구조,단독주택,(철근)콘크리트,1982-11-24
대전광역시 동구 가양동 448-47,135.84,벽돌구조,단독주택,(철근)콘크리트,1986-08-18
대전광역시 동구 가양동 448-48,95.37,벽돌구조,단독주택,(철근)콘크리트,1982-06-22
대전광역시 동구 가양동 448-49,87.7,벽돌구조,단독주택,(철근)콘크리트,1984-06-30
대전광역시 동구 가양동 448-50,125.92,벽돌구조,단독주택,(철근)콘크리트,1978-07-19
대전광역시 동구 가양동 448-53,115.27,벽돌구조,단독주택,(철근)콘크리트,1978-07-19
대전광역시 동구 가양동 448-55,78.46,벽돌구조,단독주택,(철근)콘크리트,1983-05-10
대전광역시 동구 가양동 448-56,87.6,벽돌구조,단독주택,(철근)콘크리트,1982-07-24
대전광역시 동구 가양동 448-57,89.47,벽돌구조,단독주택,(철근)콘크리트,1982-07-24
대전광역시 동구 가양동 448-58,122.03,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2015-10-15
대전광역시 동구 가양동 448-61,101.08,벽돌구조,단독주택,(철근)콘크리트,1983-05-23
대전광역시 동구 가양동 448-63,109.79,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2003-10-06
대전광역시 동구 가양동 448-64,84.85,벽돌구조,단독주택,(철근)콘크리트,1983-07-14
대전광역시 동구 가양동 448-65,84.85,벽돌구조,제2종근린생활시설,(철근)콘크리트,1983-07-14
대전광역시 동구 가양동 448-66,83.18,벽돌구조,단독주택,(철근)콘크리트,1983-08-10
대전광역시 동구 가양동 448-67,81.83,벽돌구조,단독주택,(철근)콘크리트,1983-08-10
대전광역시 동구 가양동 448-68,109.71,철근콘크리트구조,단독주택,(철근)콘크리트,2017-08-28
대전광역시 동구 가양동 448-7,85.75,벽돌구조,단독주택,(철근)콘크리트,1986-08-27
대전광역시 동구 가양동 448-70,78.02,벽돌구조,단독주택,(철근)콘크리트,1984-02-28
대전광역시 동구 가양동 448-71,79.07,벽돌구조,단독주택,(철근)콘크리트,1984-01-31
대전광역시 동구 가양동 448-72,70.42,벽돌구조,단독주택,(철근)콘크리트,1984-02-28
대전광역시 동구 가양동 448-74,72.35,벽돌구조,단독주택,(철근)콘크리트,1989-07-31
대전광역시 동구 가양동 448-75,72.35,벽돌구조,단독주택,(철근)콘크리트,1989-07-31
대전광역시 동구 가양동 448-77,80.99,벽돌구조,단독주택,(철근)콘크리트,1977
대전광역시 동구 가양동 448-79,202.8,벽돌구조,공동주택,(철근)콘크리트,1990-11-21
대전광역시 동구 가양동 448-8,82.05,벽돌구조,단독주택,(철근)콘크리트,1977-11-08
대전광역시 동구 가양동 448-80,155.26,철근콘크리트구조,공동주택,(철근)콘크리트,1995-07-20
대전광역시 동구 가양동 448-9,134.41,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2017-07-26
대전광역시 동구 가양동 449-1,133.23,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2001-12-06
대전광역시 동구 가양동 449-10,69.16,벽돌구조,단독주택,(철근)콘크리트,1989-11-10
대전광역시 동구 가양동 449-11,78.6,벽돌구조,단독주택,(철근)콘크리트,1990-05-31
대전광역시 동구 가양동 449-12,73.215,철근콘크리트구조,단독주택,(철근)콘크리트,1995-01-06
대전광역시 동구 가양동 449-13,75.9,벽돌구조,단독주택,(철근)콘크리트,1976-11-17
대전광역시 동구 가양동 449-14,59.7,블록구조,단독주택,기와,1968-11-26
대전광역시 동구 가양동 449-2,96.88,벽돌구조,단독주택,(철근)콘크리트,1979-06-14
대전광역시 동구 가양동 449-20,233.47,철근콘크리트구조,단독주택,(철근)콘크리트,2002-05-04
대전광역시 동구 가양동 449-3,87.31,벽돌구조,단독주택,(철근)콘크리트,1976-12-28
대전광역시 동구 가양동 449-30,69.05,벽돌구조,단독주택,(철근)콘크리트,1984-12-06
대전광역시 동구 가양동 449-33,71.36,벽돌구조,단독주택,(철근)콘크리트,1985-06-07
대전광역시 동구 가양동 449-34,43.92,벽돌구조,단독주택,(철근)콘크리트,1985-09-27
대전광역시 동구 가양동 449-35,72.04,벽돌구조,단독주택,(철근)콘크리트,1976-04-28
대전광역시 동구 가양동 449-36,71.77,벽돌구조,단독주택,기와,1976-05-28
대전광역시 동구 가양동 449-37,82.29,벽돌구조,단독주택,(철근)콘크리트,1977-07-14
대전광역시 동구 가양동 449-39,65.12,벽돌구조,단독주택,(철근)콘크리트,1977-10-21
대전광역시 동구 가양동 449-4,147.12,벽돌구조,단독주택,(철근)콘크리트,1984-12-10
대전광역시 동구 가양동 449-41,76.54,벽돌구조,단독주택,(철근)콘크리트,1989-10-16
대전광역시 동구 가양동 449-42,129.53,철근콘크리트구조,단독주택,(철근)콘크리트,2003-02-11
대전광역시 동구 가양동 449-43,137.24,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1990-11-26
대전광역시 동구 가양동 449-44,191.66,벽돌구조,단독주택,(철근)콘크리트,1986-12-10
대전광역시 동구 가양동 449-45,175.72,벽돌구조,단독주택,(철근)콘크리트,1979-06-27
대전광역시 동구 가양동 449-48,58.57,벽돌구조,단독주택,(철근)콘크리트,1979-06-27
대전광역시 동구 가양동 449-49,73.44,벽돌구조,단독주택,(철근)콘크리트,1983-07-27
대전광역시 동구 가양동 449-5,141.16,철근콘크리트구조,단독주택,(철근)콘크리트,1997-01-16
대전광역시 동구 가양동 449-50,83.01,벽돌구조,단독주택,(철근)콘크리트,1980-05-23
대전광역시 동구 가양동 449-51,96.19,벽돌구조,단독주택,(철근)콘크리트,1983-05-19
대전광역시 동구 가양동 449-53,75.37,벽돌구조,단독주택,(철근)콘크리트,1989-10-16
대전광역시 동구 가양동 449-54,79.98,벽돌구조,단독주택,(철근)콘크리트,1989-08-09
대전광역시 동구 가양동 449-55,79.06,벽돌구조,단독주택,(철근)콘크리트,1989-07-21
대전광역시 동구 가양동 449-57,77.59,벽돌구조,단독주택,(철근)콘크리트,1987-07-11
대전광역시 동구 가양동 449-58,65.25,벽돌구조,단독주택,(철근)콘크리트,1988-06-14
대전광역시 동구 가양동 449-59,79.26,벽돌구조,단독주택,(철근)콘크리트,1989-10-30
대전광역시 동구 가양동 449-6,99.37,벽돌구조,제1종근린생활시설,(철근)콘크리트,1976-10-07
대전광역시 동구 가양동 449-61,92.58,벽돌구조,단독주택,(철근)콘크리트,1990-05-31
대전광역시 동구 가양동 449-64,94.6,벽돌구조,단독주택,(철근)콘크리트,1990-10-15
대전광역시 동구 가양동 449-65,78.19,벽돌구조,단독주택,(철근)콘크리트,1991-01-25
대전광역시 동구 가양동 449-66,88.15,벽돌구조,단독주택,(철근)콘크리트,1991-09-04
대전광역시 동구 가양동 449-68,100.04,벽돌구조,제1종근린생활시설,(철근)콘크리트,1991-09-04
대전광역시 동구 가양동 449-69,128.7,벽돌구조,단독주택,(철근)콘크리트,1991-07-21
대전광역시 동구 가양동 449-75,118.84,벽돌구조,단독주택,(철근)콘크리트,1996-08-21
대전광역시 동구 가양동 449-9,112.69,벽돌구조,단독주택,(철근)콘크리트,1991-01-25
대전광역시 동구 가양동 45,50.28,벽돌구조,단독주택,슬레이트,1941
대전광역시 동구 가양동 45-1,200.16,벽돌구조,공동주택,(철근)콘크리트,1990-12-22
대전광역시 동구 가양동 45-10,145.73,벽돌구조,단독주택,(철근)콘크리트,1983-07-18
대전광역시 동구 가양동 45-11,126.12,벽돌구조,단독주택,(철근)콘크리트,1997-07-03
대전광역시 동구 가양동 45-12,103.16,벽돌구조,단독주택,(철근)콘크리트,1990-10-05
대전광역시 동구 가양동 45-13,99.84,벽돌구조,단독주택,(철근)콘크리트,1989-07-04
대전광역시 동구 가양동 45-14,96.7,벽돌구조,단독주택,(철근)콘크리트,1986-09-05
대전광역시 동구 가양동 45-15,93.6,벽돌구조,단독주택,(철근)콘크리트,1991-06-29
대전광역시 동구 가양동 45-16,92.23,벽돌구조,단독주택,(철근)콘크리트,1989-11-10
대전광역시 동구 가양동 45-18,111.09,벽돌구조,단독주택,(철근)콘크리트,1985-09-28
대전광역시 동구 가양동 45-19,99.84,벽돌구조,공동주택,(철근)콘크리트,1989-12-04
대전광역시 동구 가양동 45-2,88.44,벽돌구조,단독주택,(철근)콘크리트,1990-03-02
대전광역시 동구 가양동 45-20,126.73,벽돌구조,단독주택,(철근)콘크리트,1996-07-12
대전광역시 동구 가양동 45-21,108.54,벽돌구조,단독주택,(철근)콘크리트,1988-11-07
대전광역시 동구 가양동 45-22,121.005,벽돌구조,단독주택,(철근)콘크리트,1996-09-11
대전광역시 동구 가양동 45-23,114.38,철근콘크리트구조,단독주택,(철근)콘크리트,1999-07-21
대전광역시 동구 가양동 45-25,83.28,벽돌구조,단독주택,(철근)콘크리트,1983-12-27
대전광역시 동구 가양동 45-26,83.41,벽돌구조,단독주택,(철근)콘크리트,1984-03-15
대전광역시 동구 가양동 45-27,101.76,벽돌구조,공동주택,(철근)콘크리트,1989-11-03
대전광역시 동구 가양동 45-28,79.83,벽돌구조,단독주택,기와,1982-06-16
대전광역시 동구 가양동 45-29,79.83,벽돌구조,단독주택,(철근)콘크리트,1982-06-16
대전광역시 동구 가양동 45-3,119.66,철근콘크리트구조,공동주택,(철근)콘크리트,1995-03-20
대전광역시 동구 가양동 45-30,79.83,벽돌구조,단독주택,(철근)콘크리트,1982-06-16
대전광역시 동구 가양동 45-32,74.06,벽돌구조,단독주택,(철근)콘크리트,1989-12-11
대전광역시 동구 가양동 45-33,70.71,벽돌구조,단독주택,(철근)콘크리트,1989-12-11
대전광역시 동구 가양동 45-35,200.16,벽돌구조,공동주택,(철근)콘크리트,1990-12-22
대전광역시 동구 가양동 45-36,128.94,벽돌구조,단독주택,(철근)콘크리트,1997-07-25
대전광역시 동구 가양동 45-4,99.72,벽돌구조,단독주택,(철근)콘크리트,1981-06-29
대전광역시 동구 가양동 45-5,151.64,철근콘크리트구조,노유자시설,(철근)콘크리트,2013-06-24
대전광역시 동구 가양동 45-6,100.9,벽돌구조,단독주택,(철근)콘크리트,1983-09-10
대전광역시 동구 가양동 45-7,78.55,벽돌구조,단독주택,(철근)콘크리트,1982-06-16
대전광역시 동구 가양동 45-8,87.92,벽돌구조,단독주택,(철근)콘크리트,1989-12-21
대전광역시 동구 가양동 45-9,153.82,벽돌구조,제2종근린생활시설,(철근)콘크리트,1994-01-25
대전광역시 동구 가양동 450-10,250.63,철근콘크리트구조,단독주택,(철근)콘크리트,2003-10-27
대전광역시 동구 가양동 450-11,51.71,벽돌구조,단독주택,(철근)콘크리트,1982-12-09
대전광역시 동구 가양동 450-12,76.15,벽돌구조,단독주택,(철근)콘크리트,1984-12-20
대전광역시 동구 가양동 450-13,70.75,벽돌구조,단독주택,(철근)콘크리트,1979-05-11
대전광역시 동구 가양동 450-14,78.15,벽돌구조,단독주택,(철근)콘크리트,1975-07-30
대전광역시 동구 가양동 450-15,170.6,벽돌구조,단독주택,(철근)콘크리트,1984-03-07
대전광역시 동구 가양동 450-16,97.87,벽돌구조,단독주택,(철근)콘크리트,1999-06-21
대전광역시 동구 가양동 450-17,325.64,경량철골구조,제2종근린생활시설,기타지붕,2011-04-28
대전광역시 동구 가양동 450-2,33.3,기타조적구조,단독주택,슬레이트,1983-04-21
대전광역시 동구 가양동 450-20,69.0,벽돌구조,단독주택,(철근)콘크리트,1990-10-22
대전광역시 동구 가양동 450-21,118.75,벽돌구조,단독주택,(철근)콘크리트,1979-09-22
대전광역시 동구 가양동 450-23,100.775,벽돌구조,단독주택,(철근)콘크리트,1980-10-27
대전광역시 동구 가양동 450-25,141.8,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2004-06-24
대전광역시 동구 가양동 450-27,119.84,벽돌구조,단독주택,(철근)콘크리트,1984-05-23
대전광역시 동구 가양동 450-29,165.1,철근콘크리트구조,단독주택,(철근)콘크리트,1986-03-25
대전광역시 동구 가양동 450-3,188.84,벽돌구조,단독주택,(철근)콘크리트,1992-06-11
대전광역시 동구 가양동 450-31,82.0,벽돌구조,단독주택,(철근)콘크리트,1982-07-28
대전광역시 동구 가양동 450-33,72.39,벽돌구조,단독주택,(철근)콘크리트,1980-08-01
대전광역시 동구 가양동 450-34,92.45,벽돌구조,단독주택,(철근)콘크리트,1980-08-14
대전광역시 동구 가양동 450-35,118.34,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1980-06-14
대전광역시 동구 가양동 450-36,65.52,벽돌구조,단독주택,(철근)콘크리트,1979-12-13
대전광역시 동구 가양동 450-37,76.15,벽돌구조,단독주택,(철근)콘크리트,1979-12-11
대전광역시 동구 가양동 450-38,84.99,벽돌구조,단독주택,(철근)콘크리트,1980-01-10
대전광역시 동구 가양동 450-39,81.6,벽돌구조,단독주택,(철근)콘크리트,1981-02-16
대전광역시 동구 가양동 450-42,79.59,벽돌구조,단독주택,(철근)콘크리트,1980-10-31
대전광역시 동구 가양동 450-44,77.72,벽돌구조,단독주택,(철근)콘크리트,1991-08-29
대전광역시 동구 가양동 450-5,51.9,블록구조,단독주택,기와,1969
대전광역시 동구 가양동 450-7,100.2,경량철골구조,단독주택,기타지붕,2001-06-01
대전광역시 동구 가양동 450-8,193.0,경량철골구조,창고시설,기타지붕,2001-05-02
대전광역시 동구 가양동 450-9,213.94,철근콘크리트구조,공동주택,(철근)콘크리트,1994-11-03
대전광역시 동구 가양동 451-17,190.3,철근콘크리트구조,숙박시설,(철근)콘크리트,1992-11-14
대전광역시 동구 가양동 451-18,157.49,철근콘크리트구조,판매시설,(철근)콘크리트,2003-07-08
대전광역시 동구 가양동 451-19,69.0,철근콘크리트구조,숙박시설,(철근)콘크리트,1981-06-15
대전광역시 동구 가양동 451-21,86.52,경량철골구조,제2종근린생활시설,기타지붕,1999-04-03
대전광역시 동구 가양동 451-22,788.889,철근콘크리트구조,업무시설,(철근)콘크리트,1992-06-29
대전광역시 동구 가양동 451-23,292.47999999999996,철근콘크리트구조,교육연구시설,(철근)콘크리트,1980-01-24
대전광역시 동구 가양동 451-25,248.4,철근콘크리트구조,공동주택,(철근)콘크리트,2013-03-04
대전광역시 동구 가양동 451-26,160.86,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2014-04-08
대전광역시 동구 가양동 451-28,488.13,일반철골구조,자동차관련시설,(철근)콘크리트,2004-01-16
대전광역시 동구 가양동 451-29,139.62,철근콘크리트구조,공장,(철근)콘크리트,1991-10-12
대전광역시 동구 가양동 451-3,5000.56,일반철골구조,숙박시설,(철근)콘크리트,1998-03-25
대전광역시 동구 가양동 451-36,102.32,벽돌구조,단독주택,(철근)콘크리트,1979-05-15
대전광역시 동구 가양동 451-46,126.5,일반철골구조,자동차관련시설,(철근)콘크리트,2019-08-13
대전광역시 동구 가양동 451-49,136.32,철근콘크리트구조,숙박시설,(철근)콘크리트,1993-08-24
대전광역시 동구 가양동 451-6,409.41,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1994-11-04
대전광역시 동구 가양동 452-12,81.55,벽돌구조,단독주택,(철근)콘크리트,1982-07-01
대전광역시 동구 가양동 452-16,81.55,벽돌구조,단독주택,(철근)콘크리트,1982-06-22
대전광역시 동구 가양동 452-29,80.03,벽돌구조,단독주택,(철근)콘크리트,1982-11-08
대전광역시 동구 가양동 452-30,72.92,벽돌구조,단독주택,(철근)콘크리트,1982-10-12
대전광역시 동구 가양동 452-31,73.2,벽돌구조,단독주택,(철근)콘크리트,1982-10-12
대전광역시 동구 가양동 452-6,72.29,벽돌구조,단독주택,(철근)콘크리트,1985-05-04
대전광역시 동구 가양동 452-7,81.49,벽돌구조,단독주택,(철근)콘크리트,1982-09-30
대전광역시 동구 가양동 453-1,181.61,벽돌구조,단독주택,(철근)콘크리트,1995-11-10
대전광역시 동구 가양동 453-3,109.12,철근콘크리트구조,자동차관련시설,(철근)콘크리트,1994-10-06
대전광역시 동구 가양동 453-4,141.94,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1992-06-27
대전광역시 동구 가양동 453-5,337.2075,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2000-12-28
대전광역시 동구 가양동 453-7,254.86,일반철골구조,제2종근린생활시설,기타지붕,2011-07-11
대전광역시 동구 가양동 453-9,49.09,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2014-10-02
대전광역시 동구 가양동 456-1,668.48,벽돌구조,종교시설,(철근)콘크리트,1985-04-18
대전광역시 동구 가양동 459,151.03,일반목구조,단독주택,기와,1950
대전광역시 동구 가양동 459-7,37.19,일반목구조,단독주택,기와,1950
대전광역시 동구 가양동 46-1,223.98,경량철골구조,제1종근린생활시설,기타지붕,2002-01-09
대전광역시 동구 가양동 46-10,108.68,벽돌구조,단독주택,(철근)콘크리트,1989-10-26
대전광역시 동구 가양동 46-11,90.1,벽돌구조,단독주택,(철근)콘크리트,1984-11-26
대전광역시 동구 가양동 46-12,79.35,벽돌구조,단독주택,(철근)콘크리트,1989-09-06
대전광역시 동구 가양동 46-13,99.4,벽돌구조,단독주택,(철근)콘크리트,1983-11-21
대전광역시 동구 가양동 46-14,123.57,철근콘크리트구조,공동주택,(철근)콘크리트,1993-07-27
대전광역시 동구 가양동 46-15,71.14,벽돌구조,단독주택,(철근)콘크리트,1984-10-11
대전광역시 동구 가양동 46-16,179.76,철근콘크리트구조,공동주택,(철근)콘크리트,1995-05-20
대전광역시 동구 가양동 46-17,457.37,일반철골구조,종교시설,기타지붕,2003-01-22
대전광역시 동구 가양동 46-18,67.43,벽돌구조,단독주택,(철근)콘크리트,1985-11-29
대전광역시 동구 가양동 46-19,89.29,벽돌구조,단독주택,(철근)콘크리트,1991-06-27
대전광역시 동구 가양동 46-2,1713.1799999999998,철근콘크리트구조,공동주택,(철근)콘크리트,1994-09-05
대전광역시 동구 가양동 46-20,71.25,벽돌구조,단독주택,(철근)콘크리트,1984-10-11
대전광역시 동구 가양동 46-22,85.18,경량철골구조,단독주택,기타지붕,1986-06-28
대전광역시 동구 가양동 46-23,68.31,경량철골구조,단독주택,(철근)콘크리트,1986-02-05
대전광역시 동구 가양동 46-24,55.94,벽돌구조,단독주택,(철근)콘크리트,1986-09-16
대전광역시 동구 가양동 46-25,121.0,경량철골구조,제2종근린생활시설,기타지붕,2014-09-23
대전광역시 동구 가양동 46-26,73.83,일반철골구조,단독주택,기타지붕,2015-03-02
대전광역시 동구 가양동 46-29,84.92,벽돌구조,단독주택,(철근)콘크리트,1983-02-04
대전광역시 동구 가양동 46-30,82.25,벽돌구조,단독주택,(철근)콘크리트,1983-03-09
대전광역시 동구 가양동 46-31,82.0,벽돌구조,단독주택,(철근)콘크리트,1982-08-23
대전광역시 동구 가양동 46-32,101.67,벽돌구조,단독주택,(철근)콘크리트,1989-09-06
대전광역시 동구 가양동 46-35,90.09,벽돌구조,단독주택,(철근)콘크리트,1984-02-22
대전광역시 동구 가양동 46-36,229.98,일반철골구조,제2종근린생활시설,기타지붕,2020-07-17
대전광역시 동구 가양동 46-37,114.66,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1997-01-27
대전광역시 동구 가양동 46-39,128.4,철근콘크리트구조,공동주택,(철근)콘크리트,1993-07-27
대전광역시 동구 가양동 46-4,125.54,철근콘크리트구조,숙박시설,(철근)콘크리트,1986-11-19
대전광역시 동구 가양동 46-40,154.44,철근콘크리트구조,공동주택,(철근)콘크리트,1993-08-03
대전광역시 동구 가양동 46-41,171.36,철근콘크리트구조,공동주택,(철근)콘크리트,1995-05-16
대전광역시 동구 가양동 46-7,146.64,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,2016-10-19
대전광역시 동구 가양동 46-8,117.52,철근콘크리트구조,단독주택,(철근)콘크리트,1998-07-01
대전광역시 동구 가양동 46-9,296.4,일반철골구조,제1종근린생활시설,기타지붕,2016-10-19
대전광역시 동구 가양동 47-1,206.71,철근콘크리트구조,제1종근린생활시설,(철근)콘크리트,1989-12-05
대전광역시 동구 가양동 47-10,82.08,경량철골구조,제1종근린생활시설,기타지붕,1993-01-14
대전광역시 동구 가양동 47-11,75.74,벽돌구조,단독주택,(철근)콘크리트,1989-07-31
