ADDR_CD,YEAR,MONTH,실제 전기 사용량,예측 전기 사용량,실제 가스 사용량,예측 가스 사용량
3014010600,2022,1,1176511.0,1052850.8,1102715.0,1146117.6
3014010600,2022,2,1202055.0,1282068.5,1231631.0,1171084.6
3014010600,2022,3,1044422.0,1061010.6,1118461.0,920120.5
3014010600,2022,4,926271.0,960458.8,825457.0,543525.2
3014010600,2022,5,746831.0,790976.4,483911.0,524929.2
3014010600,2022,6,762172.0,798284.94,392319.0,402932.47
3014010600,2022,7,888271.0,843204.3,299713.0,387450.34
3014010600,2022,8,1032467.0,1049623.5,281893.0,279508.6
3014010600,2022,9,938128.0,925858.9,283590.0,277282.94
3014010600,2022,10,728320.0,769513.6,288527.0,297914.1
3014010600,2022,11,701929.0,832487.0,470378.0,544043.25
3014010600,2022,12,783597.0,868236.8,715950.0,823522.5
3014010700,2022,1,687773.0,568985.9,425909.0,336998.8
3014010700,2022,2,658027.0,536000.7,450612.0,440311.44
3014010700,2022,3,496391.0,518589.16,348052.0,424899.84
3014010700,2022,4,465217.0,433177.7,256479.0,239236.38
3014010700,2022,5,413090.0,426874.5,126359.0,140079.55
3014010700,2022,6,445057.0,473649.2,87460.0,109388.234
3014010700,2022,7,538446.0,512699.1,105286.0,99210.664
3014010700,2022,8,551687.0,530579.0,105478.0,89311.1
3014010700,2022,9,457345.0,519341.38,102536.0,88611.06
3014010700,2022,10,428550.0,439228.5,109503.0,98834.414
3014010700,2022,11,491096.0,435697.56,179251.0,193944.98
3014010700,2022,12,635844.0,539659.75,267701.0,229865.94
3014010800,2022,1,353320.0,323928.12,148601.0,91743.47
3014010800,2022,2,335205.0,272142.94,151015.0,95584.984
3014010800,2022,3,260278.0,277208.8,123254.0,102728.29
3014010800,2022,4,248237.0,226398.77,105296.0,83857.945
3014010800,2022,5,241548.0,212605.8,64145.0,63418.363
3014010800,2022,6,274030.0,221281.1,52011.0,47408.562
3014010800,2022,7,337514.0,260191.16,45604.0,44871.656
3014010800,2022,8,333409.0,265511.9,43311.0,43620.51
3014010800,2022,9,253225.0,244984.92,37474.0,43329.01
3014010800,2022,10,245038.0,228372.89,48879.0,48468.047
3014010800,2022,11,270754.0,230094.9,76452.0,94288.59
3014010800,2022,12,357869.0,278039.28,108514.0,88758.24
3014010900,2022,1,441235.0,435831.2,349324.0,269677.7
3014010900,2022,2,413588.0,374833.2,330542.0,262155.94
3014010900,2022,3,315912.0,340813.62,267703.0,229221.7
3014010900,2022,4,302382.0,310046.12,193697.0,213628.2
3014010900,2022,5,276706.0,303644.38,110692.0,129733.164
3014010900,2022,6,316046.0,311076.25,84071.0,83555.77
3014010900,2022,7,379481.0,336611.22,77302.0,87035.12
3014010900,2022,8,396913.0,339127.0,90124.0,77861.625
3014010900,2022,9,313422.0,323912.8,66814.0,153341.5
3014010900,2022,10,337484.0,276952.8,134972.0,119480.836
3014010900,2022,11,372315.0,337524.0,273457.0,143091.72
3014010900,2022,12,481991.0,334457.12,511594.0,228889.42
3014011000,2022,1,3579160.0,3288121.2,3073324.0,3489291.5
3014011000,2022,2,3477979.0,3254797.0,3491794.0,4068828.8
3014011000,2022,3,3263024.0,2923542.0,3330062.0,3395216.2
3014011000,2022,4,2906829.0,2744223.2,2315726.0,2624425.2
3014011000,2022,5,2849990.0,2684574.0,1647324.0,1810041.6
3014011000,2022,6,3291106.0,2945563.0,1618554.0,1419387.5
3014011000,2022,7,3890251.0,3284091.2,1317721.0,1702415.0
3014011000,2022,8,4009664.0,3390806.0,1676204.0,1540213.2
3014011000,2022,9,3443670.0,2793908.8,1536716.0,1646891.4
3014011000,2022,10,2950089.0,2740189.2,1195849.0,1411906.5
3014011000,2022,11,2949757.0,2645792.5,1391955.0,1389032.1
3014011000,2022,12,3514035.0,2511556.0,2218007.0,1447924.5
3014011100,2022,1,1278438.0,1035272.75,1113178.0,1093740.9
3014011100,2022,2,1297148.0,1053019.6,1389125.0,1115399.1
3014011100,2022,3,1218899.0,1168067.9,1108377.0,1303415.4
3014011100,2022,4,1167268.0,1243604.5,847201.0,716542.4
3014011100,2022,5,1091093.0,1230961.6,646200.0,663654.0
3014011100,2022,6,1130870.0,1224847.5,469860.0,457318.72
3014011100,2022,7,1273391.0,1226095.6,357395.0,390672.72
3014011100,2022,8,1421462.0,1234703.0,304826.0,302884.3
3014011100,2022,9,1301049.0,1354895.1,278392.0,264380.72
3014011100,2022,10,1177274.0,1217141.5,416464.0,311644.5
3014011100,2022,11,1121712.0,1163004.9,679321.0,642381.56
3014011100,2022,12,1154141.0,1108768.9,1101017.0,642726.75
3014011200,2022,1,1595939.0,1511003.0,2235108.0,1962444.8
3014011200,2022,2,1572063.0,1511365.5,2417156.0,2021506.8
3014011200,2022,3,1294941.0,1244118.4,1964454.0,1597468.4
3014011200,2022,4,1200003.0,1114939.6,1410428.0,1388523.8
3014011200,2022,5,1043210.0,1031143.75,755821.0,761835.3
3014011200,2022,6,1112281.0,1056441.9,487570.0,472206.7
3014011200,2022,7,1410790.0,1199728.2,373031.0,415497.7
3014011200,2022,8,1567308.0,1496578.1,316217.0,414572.62
3014011200,2022,9,1338627.0,1293295.2,310974.0,375558.03
3014011200,2022,10,1100440.0,962934.7,389400.0,540111.25
3014011200,2022,11,1124294.0,1074422.4,853473.0,905017.44
3014011200,2022,12,1332495.0,1304414.9,1475335.0,1360143.0
3014011300,2022,1,5863322.0,5645052.5,7707701.0,7559713.0
3014011300,2022,2,5600292.0,5576643.5,8809746.0,9114170.0
3014011300,2022,3,5075702.0,4737758.0,8015092.0,6231328.0
3014011300,2022,4,4903286.0,4426907.5,5710049.0,6115335.5
3014011300,2022,5,4804060.0,4585364.5,2653953.0,2874610.0
3014011300,2022,6,5225763.0,4640950.5,1635754.0,2109170.8
3014011300,2022,7,6305537.0,5455768.0,1328526.0,1657917.8
3014011300,2022,8,6701336.0,5512089.0,1643351.0,2125214.2
3014011300,2022,9,5551570.0,4957745.0,1455887.0,2055302.5
3014011300,2022,10,4902768.0,4521270.5,1228650.0,2146848.5
3014011300,2022,11,4765625.0,4558881.0,2287552.0,5093016.0
3014011300,2022,12,5576810.0,5785779.0,3893187.0,5371076.0
3014011400,2022,1,6299406.0,6068629.5,22352639.0,22878124.0
3014011400,2022,2,6384922.0,6419854.0,24171959.0,24339514.0
3014011400,2022,3,5649317.0,5606432.0,20428058.0,19452936.0
3014011400,2022,4,5639859.0,5403168.5,14411075.0,14090076.0
3014011400,2022,5,4906457.0,5092552.5,7687670.0,8521373.0
3014011400,2022,6,5058412.0,5084903.5,4526521.0,4035538.2
3014011400,2022,7,5888724.0,5378260.5,3370575.0,3895900.0
3014011400,2022,8,7059548.0,6521244.0,2544108.0,3258548.2
3014011400,2022,9,6468241.0,5746844.0,2837889.0,3308796.2
3014011400,2022,10,5243952.0,4745829.0,3505969.0,3604248.2
3014011400,2022,11,5118737.0,5023707.0,8268142.0,7423983.0
3014011400,2022,12,5427937.0,5354223.5,13539691.0,18166222.0
3014011500,2022,1,4383827.0,4503268.0,6237364.0,5407249.5
3014011500,2022,2,4526835.0,4623560.5,7016061.0,6270145.0
3014011500,2022,3,3893021.0,3741944.5,5718946.0,4906684.0
3014011500,2022,4,3455894.0,3605208.8,4597769.0,4194216.2
3014011500,2022,5,2901202.0,3145800.2,2673362.0,2444982.8
3014011500,2022,6,3100496.0,2992487.2,1935447.0,1739879.5
3014011500,2022,7,3843611.0,3484681.2,1171665.0,1197497.6
3014011500,2022,8,4498966.0,4343853.0,1079595.0,1321130.8
3014011500,2022,9,4013693.0,3446144.5,847020.0,858674.7
3014011500,2022,10,3529067.0,3152780.2,1356651.0,1171430.2
3014011500,2022,11,3247476.0,3052330.5,2509153.0,2203529.5
3014011500,2022,12,3604822.0,3750710.8,4472237.0,3767933.0
3014011600,2022,1,9113971.0,8951538.0,17189174.0,12956319.0
3014011600,2022,2,8811806.0,8628637.0,18908551.0,14745476.0
3014011600,2022,3,7660171.0,7685293.0,15821935.0,13178201.0
3014011600,2022,4,7520394.0,7446956.0,11496123.0,11177998.0
3014011600,2022,5,7381084.0,7427667.0,6164321.0,7655026.0
3014011600,2022,6,8018591.0,7933175.0,4571533.0,4894267.5
3014011600,2022,7,9502581.0,9017559.0,3630500.0,4221683.5
3014011600,2022,8,10180487.0,9603882.0,4552183.0,4179782.5
3014011600,2022,9,8495210.0,8363887.0,4434612.0,3760008.2
3014011600,2022,10,7273255.0,5815841.5,4139433.0,3472359.5
3014011600,2022,11,7215522.0,6932044.5,6349514.0,5042786.0
3014011600,2022,12,8230833.0,7681942.5,10641284.0,6303329.0
3014011700,2022,1,2761494.0,2596916.5,4181111.0,4793519.5
3014011700,2022,2,2644794.0,2553039.8,4623346.0,4852557.0
3014011700,2022,3,2189034.0,2085607.2,3780778.0,3535706.2
3014011700,2022,4,2143602.0,1929580.6,2711106.0,2836414.0
3014011700,2022,5,1910952.0,1768228.4,1587559.0,1447592.9
3014011700,2022,6,2066310.0,1779715.2,1005640.0,890472.7
3014011700,2022,7,2516336.0,2230766.2,699918.0,784221.7
3014011700,2022,8,2713143.0,2317918.5,582406.0,751281.94
3014011700,2022,9,2297563.0,1857809.6,598500.0,602661.4
3014011700,2022,10,1904946.0,1967249.1,780363.0,863687.5
3014011700,2022,11,2046702.0,1978163.0,1577567.0,1443149.1
3014011700,2022,12,2416809.0,2355550.5,2718851.0,3548025.8
3014011800,2022,1,1082988.0,1021058.56,1810089.0,1357503.4
3014011800,2022,2,1033830.0,982936.06,1788152.0,1697129.9
3014011800,2022,3,872350.0,962405.56,1565867.0,1504713.5
3014011800,2022,4,889368.0,946260.06,1247479.0,1009122.2
3014011800,2022,5,832975.0,888718.1,794413.0,893354.4
3014011800,2022,6,913492.0,792743.8,592106.0,566647.06
3014011800,2022,7,1076984.0,937813.4,526898.0,524277.16
3014011800,2022,8,1192603.0,997591.75,455993.0,465933.44
3014011800,2022,9,1027916.0,942240.5,425870.0,403345.97
3014011800,2022,10,872545.0,850272.5,696733.0,409627.44
3014011800,2022,11,924726.0,962503.75,1061139.0,659680.94
3014011800,2022,12,1050699.0,1035120.25,1523209.0,1352510.1
3014011900,2022,1,1329140.0,1262354.2,471527.0,315141.38
3014011900,2022,2,1336035.0,1234842.4,509596.0,283494.22
3014011900,2022,3,1121453.0,1123911.5,455012.0,251268.33
3014011900,2022,4,1062474.0,1100100.9,274318.0,247269.06
3014011900,2022,5,953996.0,1000845.1,216744.0,191222.64
3014011900,2022,6,1048042.0,1067127.2,104361.0,165761.16
3014011900,2022,7,1213073.0,1160844.1,109620.0,124207.57
3014011900,2022,8,1450709.0,1275335.5,99769.0,122351.12
3014011900,2022,9,1318224.0,1271967.2,106657.0,134741.9
3014011900,2022,10,1112438.0,1067257.0,96336.0,152290.9
3014011900,2022,11,1017895.0,1079410.8,117294.0,124805.08
3014011900,2022,12,1182143.0,1147783.5,172106.0,267079.75
3014012000,2022,1,16431.0,10111.938,0.0,0.0
3014012000,2022,2,14006.0,11037.629,0.0,0.0
3014012000,2022,3,10132.0,9582.1875,0.0,0.0
3014012000,2022,4,5348.0,8964.251,0.0,0.0
3014012000,2022,5,2686.0,4106.618,0.0,0.0
3014012000,2022,6,3383.0,3425.8572,0.0,0.0
3014012000,2022,7,3989.0,3621.2886,0.0,0.0
3014012000,2022,8,5973.0,3709.4404,0.0,0.0
3014012000,2022,9,3681.0,3813.713,0.0,0.0
3014012000,2022,10,4624.0,3740.7432,0.0,0.0
3014012000,2022,11,4591.0,5242.2764,0.0,0.0
3014012000,2022,12,10889.0,6734.8506,0.0,0.0
3014012100,2022,1,1387.0,944.9489,0.0,0.0
3014012100,2022,2,1232.0,1216.605,0.0,0.0
3014012100,2022,3,961.0,1181.8127,0.0,0.0
3014012100,2022,4,827.0,1080.1941,0.0,0.0
3014012100,2022,5,769.0,1131.3907,0.0,0.0
3014012100,2022,6,846.0,923.2595,0.0,0.0
3014012100,2022,7,959.0,927.7403,0.0,0.0
3014012100,2022,8,997.0,1116.6002,0.0,0.0
3014012100,2022,9,798.0,1019.8718,0.0,0.0
3014012100,2022,10,763.0,935.43225,0.0,0.0
3014012100,2022,11,781.0,810.9483,0.0,0.0
3014012100,2022,12,858.0,832.73303,0.0,0.0
3014012200,2022,1,150146.0,100163.8,0.0,0.0
3014012200,2022,2,158504.0,92663.51,0.0,0.0
3014012200,2022,3,137821.0,94869.28,0.0,0.0
3014012200,2022,4,96852.0,93791.41,0.0,0.0
3014012200,2022,5,66447.0,84353.46,0.0,0.0
3014012200,2022,6,61653.0,71058.664,0.0,0.0
3014012200,2022,7,72891.0,47202.168,0.0,0.0
3014012200,2022,8,95315.0,90409.47,0.0,0.0
3014012200,2022,9,85417.0,92097.08,0.0,0.0
3014012200,2022,10,68880.0,88172.945,0.0,0.0
3014012200,2022,11,83430.0,72357.125,0.0,0.0
3014012200,2022,12,107033.0,93009.38,0.0,0.0
3014012300,2022,1,18921.0,15350.22,0.0,0.0
3014012300,2022,2,18827.0,12729.22,0.0,0.0
3014012300,2022,3,14070.0,13355.951,0.0,0.0
3014012300,2022,4,12226.0,11867.56,0.0,0.0
3014012300,2022,5,8012.0,11346.844,0.0,0.0
3014012300,2022,6,7307.0,8412.152,0.0,0.0
3014012300,2022,7,7195.0,8654.342,0.0,0.0
3014012300,2022,8,7274.0,9339.561,0.0,0.0
3014012300,2022,9,6423.0,8530.5205,0.0,0.0
3014012300,2022,10,6407.0,7622.1846,0.0,0.0
3014012300,2022,11,7730.0,9504.789,0.0,0.0
3014012300,2022,12,10607.0,10661.612,0.0,0.0
3014012400,2022,1,16966.0,12858.562,0.0,0.0
3014012400,2022,2,15737.0,13801.331,0.0,0.0
3014012400,2022,3,12364.0,12128.835,0.0,0.0
3014012400,2022,4,11634.0,10551.807,0.0,0.0
3014012400,2022,5,10138.0,9462.946,0.0,0.0
3014012400,2022,6,10808.0,9535.733,0.0,0.0
3014012400,2022,7,12762.0,9489.347,0.0,0.0
3014012400,2022,8,13839.0,12425.8955,0.0,0.0
3014012400,2022,9,11534.0,12099.855,0.0,0.0
3014012400,2022,10,10847.0,9376.628,0.0,0.0
3014012400,2022,11,13019.0,10021.389,0.0,0.0
3014012400,2022,12,18137.0,13622.384,0.0,0.0
3014012500,2022,1,107321.0,77371.484,0.0,0.0
3014012500,2022,2,119416.0,122125.83,0.0,0.0
3014012500,2022,3,104930.0,97577.75,0.0,0.0
3014012500,2022,4,83153.0,93509.52,0.0,0.0
3014012500,2022,5,57986.0,59397.457,0.0,0.0
3014012500,2022,6,42248.0,49145.363,0.0,0.0
3014012500,2022,7,39781.0,36878.344,0.0,0.0
3014012500,2022,8,46499.0,40811.688,0.0,0.0
3014012500,2022,9,44494.0,45153.58,0.0,0.0
3014012500,2022,10,35913.0,43662.434,0.0,0.0
3014012500,2022,11,55866.0,39442.594,0.0,0.0
3014012500,2022,12,79170.0,85205.67,0.0,0.0
3014012600,2022,1,12314.0,24428.734,0.0,0.0
3014012600,2022,2,12244.0,20632.408,0.0,0.0
3014012600,2022,3,13342.0,14883.084,0.0,0.0
3014012600,2022,4,14966.0,14839.496,0.0,0.0
3014012600,2022,5,14020.0,13523.486,0.0,0.0
3014012600,2022,6,12531.0,16286.79,0.0,0.0
3014012600,2022,7,9242.0,16323.615,0.0,0.0
3014012600,2022,8,11645.0,14690.683,0.0,0.0
3014012600,2022,9,14531.0,15511.746,0.0,0.0
3014012600,2022,10,17533.0,15345.048,0.0,0.0
3014012600,2022,11,22647.0,17369.084,0.0,0.0
3014012600,2022,12,29123.0,33787.227,0.0,0.0
3017010100,2022,1,3285080.0,3258029.0,11191258.0,9375115.0
3017010100,2022,2,3341748.0,3081246.2,11464325.0,8310499.0
3017010100,2022,3,2954014.0,2906736.2,8909190.0,7541603.0
3017010100,2022,4,2927441.0,2836195.0,6747482.0,5748887.5
3017010100,2022,5,2644897.0,2795746.0,3639869.0,2889197.2
3017010100,2022,6,2760460.0,2613240.8,2375178.0,2328003.8
3017010100,2022,7,3261856.0,3177856.2,1833469.0,1953683.4
3017010100,2022,8,3845063.0,3996143.5,1718638.0,1408983.8
3017010100,2022,9,3496226.0,3095656.0,1731780.0,1689451.1
3017010100,2022,10,2832916.0,2859669.0,2304722.0,2324086.5
3017010100,2022,11,2797852.0,2516080.5,4622817.0,4415572.0
3017010100,2022,12,2937149.0,3250440.8,7777858.0,6481825.5
3017010200,2022,1,1567794.0,1564701.6,1489741.0,1235664.1
3017010200,2022,2,1525041.0,1626458.8,1562408.0,1373108.2
3017010200,2022,3,1328493.0,1241427.8,1237115.0,886109.0
3017010200,2022,4,1243384.0,1110531.2,952096.0,734377.6
3017010200,2022,5,1067117.0,1025999.6,543736.0,501015.72
3017010200,2022,6,1147735.0,1126753.6,406194.0,373686.0
3017010200,2022,7,1552364.0,1367031.1,344189.0,348736.25
3017010200,2022,8,1697311.0,1505914.8,319309.0,325436.3
3017010200,2022,9,1426668.0,1145197.5,281673.0,289538.1
3017010200,2022,10,1306586.0,963699.56,459086.0,313771.1
3017010200,2022,11,1284660.0,1176455.8,860742.0,554512.8
3017010200,2022,12,1486779.0,1252751.1,1390043.0,916575.0
3017010300,2022,1,4322634.0,4367834.0,8441567.0,8721369.0
3017010300,2022,2,4440083.0,4475300.5,8976349.0,8777845.0
3017010300,2022,3,3894855.0,3916924.0,7591243.0,6211592.5
3017010300,2022,4,3679523.0,3676968.5,5760325.0,5313138.5
3017010300,2022,5,3237999.0,3304597.0,3105911.0,3978816.8
3017010300,2022,6,3432130.0,3296584.0,1949027.0,2251319.2
3017010300,2022,7,3978965.0,3641808.8,1756379.0,1844015.8
3017010300,2022,8,4701418.0,3971725.0,1680004.0,1848193.1
3017010300,2022,9,4346043.0,4041823.0,1707510.0,1438494.4
3017010300,2022,10,3586927.0,3271362.0,1700944.0,1673070.8
3017010300,2022,11,3397308.0,3354158.2,2985626.0,3264651.0
3017010300,2022,12,3626096.0,3625216.2,5066914.0,5030161.5
3017010400,2022,1,3154254.0,2918349.5,9359058.0,8657711.0
3017010400,2022,2,3099348.0,3033962.2,10108941.0,8784163.0
3017010400,2022,3,2562720.0,2447328.0,8857336.0,7939739.0
3017010400,2022,4,2510368.0,2434757.8,6538491.0,6159260.5
3017010400,2022,5,2245865.0,2270423.0,4303036.0,4001733.2
3017010400,2022,6,2383061.0,2309194.0,2555698.0,2399876.2
3017010400,2022,7,3029332.0,2538038.8,2240298.0,2153354.8
3017010400,2022,8,3269639.0,3237528.8,1551202.0,1581182.1
3017010400,2022,9,2675328.0,2710571.8,1970972.0,1393889.2
3017010400,2022,10,2285785.0,2448138.5,1933870.0,1547075.5
3017010400,2022,11,2441157.0,2444435.5,4093603.0,3293696.8
3017010400,2022,12,2769820.0,2665339.2,5689160.0,4339068.0
3017010500,2022,1,1863438.0,2307149.5,1714197.0,1704393.6
3017010500,2022,2,1871016.0,2324310.5,1860803.0,2046683.0
3017010500,2022,3,1547670.0,1166231.4,1508659.0,1394899.4
3017010500,2022,4,1343858.0,1165823.2,1095557.0,1140771.2
3017010500,2022,5,1141350.0,1477356.5,647062.0,763943.44
3017010500,2022,6,1271627.0,1507337.0,453287.0,692288.0
3017010500,2022,7,1614687.0,1557241.0,456757.0,684313.2
3017010500,2022,8,1767115.0,1646454.1,458837.0,622070.4
3017010500,2022,9,1488916.0,1085000.6,502153.0,503951.5
3017010500,2022,10,1374021.0,1089509.9,499057.0,468638.72
3017010500,2022,11,1381487.0,1085962.0,812616.0,647230.6
3017010500,2022,12,1599543.0,1476365.8,1283481.0,1162145.4
3017010600,2022,1,16829473.0,14805037.0,8050907.0,7993721.0
3017010600,2022,2,16166837.0,14573750.0,8675235.0,7857739.0
3017010600,2022,3,15621592.0,14611975.0,7355487.0,6452439.0
3017010600,2022,4,14727671.0,14885520.0,5536358.0,4612383.5
3017010600,2022,5,14420877.0,14734171.0,3109621.0,4114420.2
3017010600,2022,6,15123486.0,15549887.0,2916523.0,3280933.2
3017010600,2022,7,17246429.0,16099412.0,2849443.0,2658536.2
3017010600,2022,8,18377577.0,16950428.0,3281711.0,2945692.5
3017010600,2022,9,16480695.0,14695815.0,3123447.0,3517029.5
3017010600,2022,10,15257777.0,15471654.0,3047355.0,3642836.2
3017010600,2022,11,14481033.0,14584658.0,3597071.0,4033108.0
3017010600,2022,12,15677700.0,15079658.0,5741095.0,6504151.0
3017010800,2022,1,3984682.0,3683330.0,4580872.0,2545075.5
3017010800,2022,2,3808817.0,3221578.8,5290086.0,4137283.0
3017010800,2022,3,3233947.0,3254728.2,4519576.0,2761749.5
3017010800,2022,4,3107537.0,3227996.8,3126178.0,3244634.5
3017010800,2022,5,3182427.0,3467214.2,1981607.0,1485991.2
3017010800,2022,6,3635209.0,3807591.5,1375772.0,1170885.2
3017010800,2022,7,4592184.0,3996270.8,1339865.0,1165388.4
3017010800,2022,8,4848978.0,4513864.0,1738981.0,1116817.8
3017010800,2022,9,4103616.0,3840328.8,1615236.0,1391560.2
3017010800,2022,10,3458095.0,3081769.0,1223814.0,1473365.5
3017010800,2022,11,3155854.0,3314708.5,1510429.0,1522630.5
3017010800,2022,12,3817175.0,3679177.0,2211828.0,2673412.0
3017010900,2022,1,2014208.0,2067671.5,4200122.0,4596189.5
3017010900,2022,2,2051482.0,2123319.2,4842536.0,4196772.5
3017010900,2022,3,1766030.0,1660093.9,4223160.0,3185320.8
3017010900,2022,4,1712957.0,1710153.0,3015811.0,1812652.4
3017010900,2022,5,1505961.0,1560492.0,1680603.0,1810155.5
3017010900,2022,6,1565996.0,1571876.8,961517.0,1031599.44
3017010900,2022,7,1877687.0,1683133.0,645450.0,563742.56
3017010900,2022,8,2163423.0,2245766.0,478999.0,590486.94
3017010900,2022,9,1873010.0,1891303.2,465634.0,521807.38
3017010900,2022,10,1529204.0,1474900.4,595939.0,764691.44
3017010900,2022,11,1522978.0,1565264.1,1272042.0,1561180.2
3017010900,2022,12,1644849.0,1774540.2,2234228.0,1768469.2
3017011000,2022,1,2947003.0,2668919.8,10521160.0,10823041.0
3017011000,2022,2,2984828.0,2673249.0,11190229.0,10646508.0
3017011000,2022,3,2590559.0,2536216.8,9334933.0,7845172.5
3017011000,2022,4,2606489.0,2475437.5,7062780.0,6719893.0
3017011000,2022,5,2348657.0,2424714.5,3713441.0,4851417.5
3017011000,2022,6,2421167.0,2461037.2,2271461.0,1996696.4
3017011000,2022,7,2884730.0,2468120.0,1412260.0,1516692.9
3017011000,2022,8,3381461.0,3138615.0,1213184.0,1467093.1
3017011000,2022,9,2998241.0,2260084.2,1146786.0,1457915.6
3017011000,2022,10,2400328.0,2297883.8,1604942.0,1660357.6
3017011000,2022,11,2400404.0,1670360.6,3508766.0,3826027.0
3017011000,2022,12,2532155.0,2566421.0,6248848.0,7607376.5
3017011100,2022,1,5887962.0,4796951.0,12906118.0,12433093.0
3017011100,2022,2,5928659.0,5436177.0,13459735.0,12502859.0
3017011100,2022,3,5087889.0,4705341.0,11322328.0,10768613.0
3017011100,2022,4,4802987.0,4560230.5,9007339.0,7143658.5
3017011100,2022,5,4230145.0,4179798.0,4807089.0,5677847.0
3017011100,2022,6,4541806.0,4412079.5,3339270.0,3097315.2
3017011100,2022,7,5594191.0,4692250.0,2526962.0,2567843.0
3017011100,2022,8,6509718.0,5978317.5,2607944.0,2461237.2
3017011100,2022,9,5681429.0,5483222.0,2037494.0,1790114.5
3017011100,2022,10,4883853.0,4303512.5,2868755.0,2088428.8
3017011100,2022,11,4744765.0,4404174.0,4920164.0,4111838.0
3017011100,2022,12,5230354.0,4560216.5,8465608.0,8839842.0
3017011200,2022,1,35213745.0,34000756.0,39818565.0,45971630.0
3017011200,2022,2,34821986.0,32516780.0,43606661.0,48149388.0
3017011200,2022,3,30716950.0,30601814.0,38051696.0,32831832.0
3017011200,2022,4,28435422.0,28348652.0,27042968.0,20449574.0
3017011200,2022,5,26839697.0,27143784.0,15633214.0,18451640.0
3017011200,2022,6,29962828.0,28042180.0,12376061.0,13439371.0
3017011200,2022,7,36249948.0,30737804.0,12264194.0,12418970.0
3017011200,2022,8,40878461.0,39759000.0,13095563.0,12950252.0
3017011200,2022,9,35213754.0,34339184.0,13998461.0,14628121.0
3017011200,2022,10,28707215.0,27083212.0,10412484.0,12313175.0
3017011200,2022,11,27372266.0,22422112.0,14266954.0,13508358.0
3017011200,2022,12,31421975.0,27378992.0,21236474.0,16116563.0
3017011300,2022,1,10119606.0,9886112.0,10194488.0,11186672.0
3017011300,2022,2,9995547.0,10406458.0,10517359.0,11433963.0
3017011300,2022,3,8661929.0,8411149.0,9594109.0,7673814.0
3017011300,2022,4,8332737.0,8237517.0,7187968.0,7503094.5
3017011300,2022,5,7544580.0,8300253.0,4535799.0,5739815.5
3017011300,2022,6,8165482.0,8583716.0,2880511.0,3307085.2
3017011300,2022,7,9770613.0,9269495.0,2809435.0,3203598.5
3017011300,2022,8,11346984.0,10399519.0,2388918.0,3087562.0
3017011300,2022,9,10174728.0,7372817.5,2626455.0,1964532.9
3017011300,2022,10,8447141.0,7283377.0,2337857.0,1742930.2
3017011300,2022,11,8255853.0,7987783.0,4245126.0,3547983.8
3017011300,2022,12,9122455.0,8931799.0,6456219.0,7771208.0
3017011400,2022,1,3264724.0,3489496.2,4760225.0,4810407.5
3017011400,2022,2,3039258.0,3523638.8,4849664.0,4836951.0
3017011400,2022,3,2763468.0,2837990.8,3922119.0,4300234.5
3017011400,2022,4,2624645.0,2822832.5,2980573.0,3144764.2
3017011400,2022,5,2573966.0,2827947.2,1619682.0,1750102.9
3017011400,2022,6,2894577.0,2715105.8,1010941.0,1119453.1
3017011400,2022,7,3605387.0,3152528.8,710276.0,921336.7
3017011400,2022,8,3749809.0,3719299.8,560366.0,729084.06
3017011400,2022,9,2994928.0,2904492.0,581038.0,840779.06
3017011400,2022,10,2783821.0,2903280.2,837730.0,1361396.9
3017011400,2022,11,2882030.0,2843876.2,1871278.0,3407998.5
3017011400,2022,12,3484068.0,2889500.2,3376966.0,3768369.8
3017011500,2022,1,6291326.0,3544760.0,1766859.0,1174998.8
3017011500,2022,2,6259116.0,3500060.8,1629108.0,1171377.1
3017011500,2022,3,5303015.0,3081728.5,1573573.0,1155218.9
3017011500,2022,4,5353670.0,3021111.8,1528397.0,1150337.1
3017011500,2022,5,4948542.0,3218384.8,1196538.0,1140006.0
3017011500,2022,6,5335728.0,3267607.8,1063832.0,951533.44
3017011500,2022,7,6256290.0,1258928.2,1092203.0,855084.4
3017011500,2022,8,7467908.0,1197019.0,1044705.0,866386.4
3017011500,2022,9,6909344.0,1197019.0,991066.0,869469.4
3017011500,2022,10,5366032.0,3403878.2,1048818.0,723920.56
3017011500,2022,11,5268569.0,3297306.5,1256897.0,946373.7
3017011500,2022,12,5795722.0,1187883.6,1523941.0,850286.9
3017011600,2022,1,11507209.0,9861365.0,31906729.0,30571176.0
3017011600,2022,2,11638684.0,9781407.0,35688656.0,34488436.0
3017011600,2022,3,9945190.0,8337459.5,28692549.0,25582666.0
3017011600,2022,4,9916915.0,8051368.5,24160598.0,22252418.0
3017011600,2022,5,9064025.0,8042743.0,13784203.0,14265896.0
3017011600,2022,6,9617352.0,9364825.0,9102562.0,7907242.5
3017011600,2022,7,11223191.0,9322520.0,7659735.0,6711480.0
3017011600,2022,8,12866827.0,10092179.0,7186382.0,6288520.0
3017011600,2022,9,11492785.0,10065319.0,7114401.0,6124519.0
3017011600,2022,10,9507358.0,9112257.0,7014774.0,5675541.5
3017011600,2022,11,9554109.0,9273464.0,11958835.0,9231859.0
3017011600,2022,12,10275945.0,9666235.0,19493745.0,20931874.0
3017011700,2022,1,430396.0,431407.66,0.0,0.0
3017011700,2022,2,410970.0,401972.03,0.0,0.0
3017011700,2022,3,316490.0,308951.47,0.0,0.0
