ADDR_CD,YEAR,MONTH,예측 전기 사용량,예측 가스 사용량
3014011300,2023,9,5218505.0,2646348.5
3014011300,2023,10,5288778.0,2509402.2
3014011300,2023,11,4946941.0,2898932.8
3014011300,2023,12,4875149.0,2967514.2
3014011400,2023,1,5429781.5,13543418.0
3014011400,2023,2,5120841.5,8298260.0
3014011400,2023,3,5229757.5,3887288.0
3014011400,2023,4,6381006.5,3191996.0
3014011400,2023,5,7035140.5,2932846.5
3014011400,2023,6,6595091.5,3331052.8
3014011400,2023,7,6125354.0,4041732.0
3014011400,2023,8,5707772.0,6443488.5
3014011400,2023,9,4664372.0,10064560.0
3014011400,2023,10,5278355.0,14463667.0
3014011400,2023,11,5377910.0,14701292.0
3014011400,2023,12,5680320.0,15874020.0
3014011500,2023,1,3612885.2,4470501.5
3014011500,2023,2,3350635.5,4557527.5
3014011500,2023,3,3496082.0,4805777.0
3014011500,2023,4,3662459.5,4778630.0
3014011500,2023,5,3826106.0,4648950.5
3014011500,2023,6,3481831.0,4332339.0
3014011500,2023,7,3208387.2,3353533.2
3014011500,2023,8,3069390.5,2013739.1
3014011500,2023,9,3203409.8,2115767.2
3014011500,2023,10,3553976.0,1931900.4
3014011500,2023,11,3572738.8,1614011.2
3014011500,2023,12,3426422.8,1499700.5
3014011600,2023,1,8213833.0,10635449.0
3014011600,2023,2,7215308.5,6348899.0
3014011600,2023,3,7350081.5,5804558.0
3014011600,2023,4,8064600.5,5836615.5
3014011600,2023,5,6687587.5,6073453.0
3014011600,2023,6,8683361.0,5716771.5
3014011600,2023,7,8898222.0,5334393.5
3014011600,2023,8,8412200.0,5603666.5
3014011600,2023,9,7536922.5,7366987.5
3014011600,2023,10,7467049.5,7368871.0
3014011600,2023,11,7594607.0,7052241.5
3014011600,2023,12,7407585.5,7537731.5
3014011700,2023,1,2416364.8,2720462.2
3014011700,2023,2,2235992.2,1607384.2
3014011700,2023,3,2043731.0,1645035.0
3014011700,2023,4,1881512.0,1595848.5
3014011700,2023,5,1843453.2,1632376.8
3014011700,2023,6,1995856.4,1447513.9
3014011700,2023,7,2088853.9,1528063.5
3014011700,2023,8,2020179.8,1699072.8
3014011700,2023,9,2076171.9,2075934.4
3014011700,2023,10,2141539.8,1948282.8
3014011700,2023,11,2116956.2,2056338.0
3014011700,2023,12,2101202.0,1800527.1
3014011800,2023,1,1050059.8,1523044.8
3014011800,2023,2,938341.44,1333947.8
3014011800,2023,3,1002695.25,1397393.1
3014011800,2023,4,1030236.94,1400867.6
3014011800,2023,5,1115664.6,1432323.6
3014011800,2023,6,1048591.0,1359583.5
3014011800,2023,7,916898.8,1364022.8
3014011800,2023,8,919355.25,1413436.0
3014011800,2023,9,909404.5,1327892.6
3014011800,2023,10,1017809.7,1410840.2
3014011800,2023,11,1078807.2,1410962.6
3014011800,2023,12,1077049.1,1421688.1
3014011900,2023,1,1181854.2,172066.73
3014011900,2023,2,1021090.5,117155.24
3014011900,2023,3,1099921.9,96880.99
3014011900,2023,4,1113501.2,107179.56
3014011900,2023,5,1086633.8,105776.125
3014011900,2023,6,1041086.56,106979.24
3014011900,2023,7,1046936.44,126977.94
3014011900,2023,8,1041329.2,164128.14
3014011900,2023,9,1079128.5,220003.72
3014011900,2023,10,1111721.8,329723.47
3014011900,2023,11,1104420.4,397628.47
3014011900,2023,12,1061759.1,424919.62
3014012000,2023,1,10876.904,0.0
3014012000,2023,2,6026.0957,0.0
3014012000,2023,3,6392.916,0.0
3014012000,2023,4,5175.3955,0.0
3014012000,2023,5,4949.693,0.0
3014012000,2023,6,3847.4053,0.0
3014012000,2023,7,3211.943,0.0
3014012000,2023,8,3397.9712,0.0
3014012000,2023,9,7294.1187,0.0
3014012000,2023,10,9492.898,0.0
3014012000,2023,11,12965.905,0.0
3014012000,2023,12,8948.539,0.0
3014012100,2023,1,859.9895,0.0
3014012100,2023,2,802.333,0.0
3014012100,2023,3,765.3252,0.0
3014012100,2023,4,886.328,0.0
3014012100,2023,5,1009.94336,0.0
3014012100,2023,6,987.69684,0.0
3014012100,2023,7,965.8772,0.0
3014012100,2023,8,882.66254,0.0
3014012100,2023,9,1045.565,0.0
3014012100,2023,10,1085.906,0.0
3014012100,2023,11,1182.6547,0.0
3014012100,2023,12,1000.5667,0.0
3014012200,2023,1,106978.19,0.0
3014012200,2023,2,99484.28,0.0
3014012200,2023,3,86112.01,0.0
3014012200,2023,4,92451.305,0.0
3014012200,2023,5,92224.3,0.0
3014012200,2023,6,64784.805,0.0
3014012200,2023,7,66970.734,0.0
3014012200,2023,8,78767.28,0.0
3014012200,2023,9,96751.41,0.0
3014012200,2023,10,109657.59,0.0
3014012200,2023,11,119284.04,0.0
3014012200,2023,12,135788.16,0.0
3014012300,2023,1,10625.485,0.0
3014012300,2023,2,7733.7896,0.0
3014012300,2023,3,6387.0825,0.0
3014012300,2023,4,6363.299,0.0
3014012300,2023,5,7219.894,0.0
3014012300,2023,6,7377.0586,0.0
3014012300,2023,7,7995.047,0.0
3014012300,2023,8,8274.02,0.0
3014012300,2023,9,11971.956,0.0
3014012300,2023,10,12717.396,0.0
3014012300,2023,11,18526.592,0.0
3014012300,2023,12,17918.955,0.0
3014012400,2023,1,18064.834,0.0
3014012400,2023,2,12996.018,0.0
3014012400,2023,3,12123.972,0.0
3014012400,2023,4,13819.146,0.0
3014012400,2023,5,14185.106,0.0
3014012400,2023,6,12213.296,0.0
3014012400,2023,7,11339.339,0.0
3014012400,2023,8,12079.826,0.0
3014012400,2023,9,11908.428,0.0
3014012400,2023,10,12762.697,0.0
3014012400,2023,11,13061.847,0.0
3014012400,2023,12,15798.957,0.0
3014012500,2023,1,79181.305,0.0
3014012500,2023,2,59433.566,0.0
3014012500,2023,3,44158.105,0.0
3014012500,2023,4,43717.49,0.0
3014012500,2023,5,44143.273,0.0
3014012500,2023,6,38391.1,0.0
3014012500,2023,7,43569.277,0.0
3014012500,2023,8,67227.42,0.0
3014012500,2023,9,82422.11,0.0
3014012500,2023,10,89100.79,0.0
3014012500,2023,11,114714.51,0.0
3014012500,2023,12,117655.3,0.0
3014012600,2023,1,29065.99,0.0
3014012600,2023,2,22446.174,0.0
3014012600,2023,3,17380.463,0.0
3014012600,2023,4,14291.158,0.0
3014012600,2023,5,11962.646,0.0
3014012600,2023,6,10711.56,0.0
3014012600,2023,7,12174.678,0.0
3014012600,2023,8,11107.989,0.0
3014012600,2023,9,11694.776,0.0
3014012600,2023,10,11652.676,0.0
3014012600,2023,11,13047.772,0.0
3014012600,2023,12,14910.001,0.0
3017010100,2023,1,2936460.2,7767948.5
3017010100,2023,2,2850798.0,4558338.5
3017010100,2023,3,2887306.8,4429294.5
3017010100,2023,4,3492460.5,2911065.0
3017010100,2023,5,3848844.5,2617290.2
3017010100,2023,6,3214508.5,1887053.5
3017010100,2023,7,2944636.8,2223094.8
3017010100,2023,8,2739855.0,3085176.8
3017010100,2023,9,2683908.0,3637037.5
3017010100,2023,10,2705156.8,3671580.8
3017010100,2023,11,2746256.0,3480109.5
3017010100,2023,12,2825305.0,4563965.0
3017010200,2023,1,1484800.8,1388496.2
3017010200,2023,2,1255438.4,852181.44
3017010200,2023,3,1383978.1,784928.3
3017010200,2023,4,1679363.1,875522.56
3017010200,2023,5,1680902.0,1055635.4
3017010200,2023,6,1537863.4,1033785.6
3017010200,2023,7,1408456.9,1025740.2
3017010200,2023,8,1446999.8,1257796.5
3017010200,2023,9,1454824.0,1294534.2
3017010200,2023,10,1552602.6,1371254.5
3017010200,2023,11,1431548.9,1367940.0
3017010200,2023,12,1561965.1,1374473.5
3017010300,2023,1,3625577.2,5070060.5
3017010300,2023,2,3423893.5,5373575.0
3017010300,2023,3,3606103.2,5814322.0
3017010300,2023,4,4224351.5,6620025.0
3017010300,2023,5,4685974.0,5999272.5
3017010300,2023,6,4288924.0,5968151.5
3017010300,2023,7,4030984.5,5376351.5
3017010300,2023,8,4231003.5,5325958.0
3017010300,2023,9,3737504.0,5761957.0
3017010300,2023,10,3622828.2,6980252.5
3017010300,2023,11,3495259.2,6821902.5
3017010300,2023,12,3454880.2,6396245.0
3017010400,2023,1,2765749.8,5689984.5
3017010400,2023,2,2644897.8,4090012.8
3017010400,2023,3,2449374.0,3874182.2
3017010400,2023,4,2549641.2,3842063.5
3017010400,2023,5,2666117.5,3952062.8
3017010400,2023,6,2895362.0,3955233.2
3017010400,2023,7,2691826.5,3917534.5
3017010400,2023,8,2589828.8,4066327.8
3017010400,2023,9,2386996.5,4084507.5
3017010400,2023,10,2463228.8,4163024.5
3017010400,2023,11,2568434.2,4500114.0
3017010400,2023,12,2505348.2,4355980.0
3017010500,2023,1,1598208.1,1282677.5
3017010500,2023,2,1480357.0,1107848.4
3017010500,2023,3,1420686.8,1101839.2
3017010500,2023,4,1402930.2,1103368.4
3017010500,2023,5,1398937.0,1106167.0
3017010500,2023,6,1297341.2,1126774.5
3017010500,2023,7,1270826.8,1112691.1
3017010500,2023,8,1262747.1,1151928.1
3017010500,2023,9,1384570.9,1182611.2
3017010500,2023,10,1445109.9,1317802.8
3017010500,2023,11,1364431.6,1294938.2
3017010500,2023,12,1282039.4,1184985.9
3017010600,2023,1,15678244.0,5739554.0
3017010600,2023,2,15492953.0,5998301.5
3017010600,2023,3,16093598.0,6339123.5
3017010600,2023,4,16410055.0,6518185.0
3017010600,2023,5,16909204.0,6510995.0
3017010600,2023,6,16666086.0,6595383.0
3017010600,2023,7,16183026.0,6315381.0
3017010600,2023,8,15540072.0,6062987.0
3017010600,2023,9,15850324.0,6342168.0
3017010600,2023,10,15982986.0,7229863.0
3017010600,2023,11,16206006.0,7825491.5
3017010600,2023,12,16181682.0,8134172.5
3017010800,2023,1,3813843.5,2215223.5
3017010800,2023,2,3600055.0,1476732.8
3017010800,2023,3,3553698.5,1320741.2
3017010800,2023,4,3665491.8,1538198.1
3017010800,2023,5,3744039.8,1649272.8
3017010800,2023,6,3960444.0,1365114.6
3017010800,2023,7,3737987.2,1607661.2
3017010800,2023,8,3578035.8,1934430.9
3017010800,2023,9,3373627.0,2104834.5
3017010800,2023,10,3130792.0,2147047.0
3017010800,2023,11,3222724.0,1851086.6
3017010800,2023,12,3115577.8,1514924.1
3017010900,2023,1,1647118.9,2234298.2
3017010900,2023,2,1525621.8,1275792.4
3017010900,2023,3,1530489.2,596409.94
3017010900,2023,4,1831574.9,480283.5
3017010900,2023,5,1867384.2,466136.16
3017010900,2023,6,1887197.9,603480.75
3017010900,2023,7,1605918.6,983091.9
3017010900,2023,8,1577747.9,1535844.1
3017010900,2023,9,1687978.2,1642526.2
3017010900,2023,10,1688969.2,1778299.1
3017010900,2023,11,1695304.8,2059932.1
3017010900,2023,12,1756483.4,1407723.5
3017011000,2023,1,2533040.8,6251788.5
3017011000,2023,2,2401302.0,3517177.8
3017011000,2023,3,2402430.0,3646266.2
3017011000,2023,4,2853155.2,3109787.0
3017011000,2023,5,3230592.5,3196628.8
3017011000,2023,6,2614158.2,3465707.5
3017011000,2023,7,2569730.5,3518350.5
3017011000,2023,8,2472102.0,3867366.2
3017011000,2023,9,2536632.0,3714340.5
3017011000,2023,10,2562855.0,3795520.0
3017011000,2023,11,2692266.2,3730451.5
3017011000,2023,12,2726673.5,3555864.2
3017011100,2023,1,5226957.0,8466456.0
3017011100,2023,2,4831490.0,5582558.5
3017011100,2023,3,4832284.5,4041677.8
3017011100,2023,4,5393475.5,3171794.8
3017011100,2023,5,6444662.5,3018211.8
3017011100,2023,6,5467084.5,3022164.8
3017011100,2023,7,4679714.5,3033898.8
3017011100,2023,8,4451320.0,4114889.8
3017011100,2023,9,4328961.5,5546998.5
3017011100,2023,10,4627501.0,4924054.5
3017011100,2023,11,4806468.0,7781670.5
3017011100,2023,12,5171118.0,7549744.0
3017011200,2023,1,31387876.0,21263652.0
3017011200,2023,2,27395148.0,15354607.0
3017011200,2023,3,28766832.0,10871479.0
3017011200,2023,4,32860004.0,13684377.0
3017011200,2023,5,37313868.0,13776838.0
3017011200,2023,6,34476390.0,12611496.0
3017011200,2023,7,31583496.0,12829142.0
3017011200,2023,8,27102364.0,13280834.0
3017011200,2023,9,29414264.0,16865858.0
3017011200,2023,10,30296980.0,26205094.0
3017011200,2023,11,30101668.0,20044648.0
3017011200,2023,12,30909652.0,16194951.0
3017011300,2023,1,9121277.0,6458101.5
3017011300,2023,2,8279862.5,4456987.5
3017011300,2023,3,8450001.0,4206932.5
3017011300,2023,4,9895174.0,3520269.2
3017011300,2023,5,9938752.0,3188292.2
3017011300,2023,6,9800519.0,2795093.2
3017011300,2023,7,8613192.0,3028852.5
3017011300,2023,8,8014207.0,3110678.8
3017011300,2023,9,8512775.0,3017001.5
3017011300,2023,10,8325414.0,5874420.0
3017011300,2023,11,8595666.0,5964281.5
3017011300,2023,12,9158686.0,7643080.0
3017011400,2023,1,3475283.0,3378205.5
3017011400,2023,2,2913591.5,1885620.4
3017011400,2023,3,2986534.5,1201173.8
3017011400,2023,4,3011587.5,630982.0
3017011400,2023,5,3078653.5,613159.3
3017011400,2023,6,2724249.5,749680.44
3017011400,2023,7,2933434.5,972852.56
3017011400,2023,8,2707262.5,1223311.2
3017011400,2023,9,2695559.2,1708257.8
3017011400,2023,10,2801475.5,3319246.0
3017011400,2023,11,2965797.8,3522424.0
3017011400,2023,12,3227934.0,3688508.2
3017011500,2023,1,5791580.5,1524030.8
3017011500,2023,2,5315413.0,1345594.2
3017011500,2023,3,5375847.5,1232613.9
3017011500,2023,4,6774896.5,1389821.6
3017011500,2023,5,7089924.0,1540955.1
3017011500,2023,6,6301613.0,1511273.4
3017011500,2023,7,6320491.5,1487301.6
3017011500,2023,8,5243326.0,1443083.0
3017011500,2023,9,5544682.0,1424837.2
3017011500,2023,10,5285942.0,1470390.6
3017011500,2023,11,5905663.0,1455095.4
3017011500,2023,12,6462822.5,1579734.9
3017011600,2023,1,10288039.0,19499796.0
3017011600,2023,2,10079215.0,11921709.0
3017011600,2023,3,10047427.0,8266858.5
3017011600,2023,4,11483784.0,7110148.5
3017011600,2023,5,12847136.0,6882902.0
3017011600,2023,6,11265521.0,7412562.0
3017011600,2023,7,10696037.0,9097576.0
3017011600,2023,8,10644377.0,12169389.0
3017011600,2023,9,10957017.0,13880870.0
3017011600,2023,10,10788538.0,15270601.0
3017011600,2023,11,11132656.0,18795118.0
3017011600,2023,12,11086899.0,21343860.0
3017011700,2023,1,397766.12,0.0
3017011700,2023,2,367197.53,0.0
3017011700,2023,3,355147.28,0.0
3017011700,2023,4,372455.03,0.0
3017011700,2023,5,369698.84,0.0
3017011700,2023,6,355094.6,0.0
3017011700,2023,7,356765.75,0.0
3017011700,2023,8,367309.12,0.0
3017011700,2023,9,368469.6,0.0
3017011700,2023,10,374354.78,0.0
3017011700,2023,11,371635.0,0.0
3017011700,2023,12,373278.62,0.0
3017011800,2023,1,32930.676,0.0
3017011800,2023,2,24310.057,0.0
3017011800,2023,3,22166.553,0.0
3017011800,2023,4,46961.195,0.0
3017011800,2023,5,58203.207,0.0
3017011800,2023,6,52050.285,0.0
3017011800,2023,7,58769.312,0.0
3017011800,2023,8,53803.438,0.0
3017011800,2023,9,57078.676,0.0
3017011800,2023,10,36120.62,0.0
3017011800,2023,11,56123.37,0.0
3017011800,2023,12,62424.0,0.0
3017011900,2023,1,94369.1,0.0
3017011900,2023,2,91790.81,0.0
3017011900,2023,3,64842.676,0.0
3017011900,2023,4,40975.863,0.0
3017011900,2023,5,39342.14,0.0
3017011900,2023,6,39671.332,0.0
3017011900,2023,7,36778.85,0.0
3017011900,2023,8,47563.098,0.0
3017011900,2023,9,60277.05,0.0
3017011900,2023,10,62684.316,0.0
3017011900,2023,11,63782.86,0.0
3017011900,2023,12,63762.395,0.0
3017012000,2023,1,498296.4,0.0
3017012000,2023,2,443923.38,0.0
3017012000,2023,3,401247.3,0.0
3017012000,2023,4,275375.97,0.0
3017012000,2023,5,275757.2,0.0
3017012000,2023,6,254815.92,0.0
3017012000,2023,7,237340.92,0.0
3017012000,2023,8,254479.81,0.0
3017012000,2023,9,301918.12,0.0
3017012000,2023,10,327498.25,0.0
3017012000,2023,11,420898.78,0.0
3017012000,2023,12,402595.66,0.0
3017012100,2023,1,70169.54,0.0
3017012100,2023,2,54884.87,0.0
3017012100,2023,3,39067.395,0.0
3017012100,2023,4,35618.938,0.0
3017012100,2023,5,41831.09,0.0
3017012100,2023,6,36258.152,0.0
3017012100,2023,7,32806.973,0.0
3017012100,2023,8,34217.824,0.0
3017012100,2023,9,39862.07,0.0
3017012100,2023,10,47398.293,0.0
3017012100,2023,11,51829.63,0.0
3017012100,2023,12,53158.48,0.0
3017012200,2023,1,148592.7,0.0
3017012200,2023,2,141481.3,0.0
3017012200,2023,3,88814.59,0.0
3017012200,2023,4,65316.535,0.0
3017012200,2023,5,55782.516,0.0
3017012200,2023,6,53905.355,0.0
3017012200,2023,7,54433.51,0.0
3017012200,2023,8,67774.12,0.0
3017012200,2023,9,77153.81,0.0
3017012200,2023,10,108930.64,0.0
3017012200,2023,11,110819.89,0.0
3017012200,2023,12,127711.984,0.0
3017012300,2023,1,191802.06,0.007248316
3017012300,2023,2,150745.58,0.007248316
3017012300,2023,3,144862.53,0.007248316
3017012300,2023,4,140468.08,0.007248316
3017012300,2023,5,151713.47,0.007248316
3017012300,2023,6,130092.49,0.007248316
3017012300,2023,7,120252.56,0.007248316
3017012300,2023,8,129014.48,0.007248316
3017012300,2023,9,139891.27,0.007248316
3017012300,2023,10,161879.27,0.007248316
3017012300,2023,11,175264.67,0.007248316
3017012300,2023,12,168544.0,0.007248316
3017012400,2023,1,11707.344,0.0030311055
3017012400,2023,2,10661.696,0.0070976205
3017012400,2023,3,8930.9,0.0070976205
3017012400,2023,4,6418.18,0.0070976205
3017012400,2023,5,6302.308,0.0070976205
3017012400,2023,6,6253.9653,0.0030311055
3017012400,2023,7,6168.836,0.0030311055
3017012400,2023,8,6031.0063,0.0030311055
3017012400,2023,9,6151.052,0.0030311055
3017012400,2023,10,8467.502,0.0030311055
3017012400,2023,11,9201.693,0.0030311055
3017012400,2023,12,12047.802,0.0030311055
3017012500,2023,1,14329.874,0.0
3017012500,2023,2,19001.889,0.0
3017012500,2023,3,8874.773,0.0
3017012500,2023,4,5978.1436,0.0
3017012500,2023,5,5079.838,0.0
3017012500,2023,6,4686.7764,0.0
3017012500,2023,7,4907.869,0.0
3017012500,2023,8,6697.446,0.0
3017012500,2023,9,6909.8003,0.0
3017012500,2023,10,4984.779,0.0
3017012500,2023,11,5844.716,0.0
3017012500,2023,12,4976.0513,0.0
3017012600,2023,1,7659.914,0.0
3017012600,2023,2,5897.843,0.0
3017012600,2023,3,5157.103,0.0
3017012600,2023,4,4731.996,0.0
3017012600,2023,5,4703.556,0.0
3017012600,2023,6,4020.503,0.0
3017012600,2023,7,3569.625,0.0
3017012600,2023,8,3814.4702,0.0
3017012600,2023,9,4497.593,0.0
3017012600,2023,10,5660.579,0.0
3017012600,2023,11,5903.0874,0.0
3017012600,2023,12,6175.7056,0.0
3017012700,2023,1,61558.062,29562.617
3017012700,2023,2,45872.734,24694.598
3017012700,2023,3,35487.06,17211.363
3017012700,2023,4,41605.316,11133.792
3017012700,2023,5,50650.527,18465.17
3017012700,2023,6,44795.67,27588.445
3017012700,2023,7,40321.29,23242.34
3017012700,2023,8,48553.18,23780.438
3017012700,2023,9,44897.766,15132.434
3017012700,2023,10,58616.33,15038.097
3017012700,2023,11,68384.84,13033.955
3017012700,2023,12,69181.164,18102.578
3017012800,2023,1,4232369.5,5030981.0
3017012800,2023,2,4198186.0,4946390.0
3017012800,2023,3,4412311.0,3872697.0
3017012800,2023,4,4418987.5,3530929.0
3017012800,2023,5,4856789.5,3455520.2
3017012800,2023,6,4383288.0,3159662.8
3017012800,2023,7,3990335.0,3139207.2
3017012800,2023,8,3795435.2,2882811.2
3017012800,2023,9,3377253.0,3223620.5
3017012800,2023,10,3769008.2,3749947.8
3017012800,2023,11,3817446.8,3649135.8
3017012800,2023,12,3600332.5,3533771.8
3020010100,2023,1,3059391.2,3508760.2
3020010100,2023,2,3001005.5,2160516.0
3020010100,2023,3,2890958.8,1401170.2
3020010100,2023,4,2819503.2,1304909.8
3020010100,2023,5,2737550.0,1069317.6
3020010100,2023,6,2630301.0,1109730.9
3020010100,2023,7,2575607.8,1303644.8
3020010100,2023,8,2646505.0,1483279.5
3020010100,2023,9,2559890.0,1995168.1
3020010100,2023,10,2665089.5,3589742.0
3020010100,2023,11,2715317.0,3996440.0
3020010100,2023,12,2777716.2,4250006.5
3020010200,2023,1,595543.1,1578755.9
3020010200,2023,2,491716.9,1635460.5
3020010200,2023,3,432776.4,1830952.1
3020010200,2023,4,568896.8,1946480.2
3020010200,2023,5,461017.06,1916208.2
3020010200,2023,6,546284.4,1691099.6
3020010200,2023,7,537826.8,1773077.9
3020010200,2023,8,503044.75,2093213.2
3020010200,2023,9,511864.38,1495068.4
3020010200,2023,10,517859.62,2034340.5
3020010200,2023,11,533333.3,1877393.9
3020010200,2023,12,554786.0,1822987.2
3020010300,2023,1,2732862.8,1909223.8
3020010300,2023,2,2230818.8,1468703.1
3020010300,2023,3,2088568.1,1426938.6
3020010300,2023,4,2374506.8,1212243.0
3020010300,2023,5,2295931.0,1204241.0
3020010300,2023,6,2151254.5,1165196.0
3020010300,2023,7,2000278.0,1203601.0
3020010300,2023,8,1917016.5,1286581.5
3020010300,2023,9,1892521.6,1215830.4
3020010300,2023,10,2065506.8,1458533.6
3020010300,2023,11,2176172.0,1533852.0
3020010300,2023,12,2068937.2,1754946.6
3020010400,2023,1,527487.8,230424.92
3020010400,2023,2,441434.03,167418.58
3020010400,2023,3,411007.16,96921.42
3020010400,2023,4,498897.66,70864.08
3020010400,2023,5,561585.44,74967.016
3020010400,2023,6,525484.3,87334.92
3020010400,2023,7,513229.38,163567.7
3020010400,2023,8,514228.75,140169.23
3020010400,2023,9,495973.75,213250.22
3020010400,2023,10,521394.88,214397.72
3020010400,2023,11,537336.5,254303.31
3020010400,2023,12,556584.94,266189.94
3020010500,2023,1,115111.19,79841.305
3020010500,2023,2,83756.336,47575.973
3020010500,2023,3,63860.59,46623.06
3020010500,2023,4,69335.82,47553.273
3020010500,2023,5,90355.01,53677.152
3020010500,2023,6,40618.832,75388.49
3020010500,2023,7,31547.48,59711.668
3020010500,2023,8,30981.047,52942.332
3020010500,2023,9,39014.414,78763.36
3020010500,2023,10,43617.37,74364.19
3020010500,2023,11,59511.812,76582.91
3020010500,2023,12,51548.246,78888.695
3020010600,2023,1,147427.95,125710.55
3020010600,2023,2,121866.11,97094.79
3020010600,2023,3,129043.88,91001.195
3020010600,2023,4,129937.45,87939.08
3020010600,2023,5,141794.88,89141.76
3020010600,2023,6,123391.21,106656.75
3020010600,2023,7,105766.64,68848.7
3020010600,2023,8,100195.37,93705.07
3020010600,2023,9,107516.445,81161.53
3020010600,2023,10,121584.64,108273.36
3020010600,2023,11,126488.28,86203.54
3020010600,2023,12,145570.45,110557.875
3020010700,2023,1,24177.564,0.0
3020010700,2023,2,15948.829,0.0
3020010700,2023,3,17051.916,0.0
3020010700,2023,4,16389.324,0.0
3020010700,2023,5,16982.04,0.0
3020010700,2023,6,18031.576,0.0
3020010700,2023,7,15977.292,0.0
3020010700,2023,8,15891.757,0.0
3020010700,2023,9,15676.787,0.0
3020010700,2023,10,21781.352,0.0
3020010700,2023,11,20382.883,0.0
3020010700,2023,12,21926.623,0.0
3020010800,2023,1,14524.803,0.0
3020010800,2023,2,11402.695,0.0
3020010800,2023,3,9652.214,0.0
3020010800,2023,4,7070.171,0.0
3020010800,2023,5,6865.79,0.0
3020010800,2023,6,7101.402,0.0
3020010800,2023,7,7091.4355,0.0
3020010800,2023,8,6802.539,0.0
3020010800,2023,9,6285.7476,0.0
3020010800,2023,10,10770.304,0.0
3020010800,2023,11,11665.968,0.0
3020010800,2023,12,11220.318,0.0
3020010900,2023,1,71831.84,0.0
3020010900,2023,2,67430.875,0.0
3020010900,2023,3,62008.035,0.0
3020010900,2023,4,50912.64,0.0
3020010900,2023,5,40570.96,0.0
3020010900,2023,6,40076.02,0.0
3020010900,2023,7,34650.098,0.0
3020010900,2023,8,37965.24,0.0
3020010900,2023,9,42361.566,0.0
3020010900,2023,10,42594.957,0.0
3020010900,2023,11,44741.484,0.0
3020010900,2023,12,45711.625,0.0
3020011000,2023,1,118070.77,35902.66
3020011000,2023,2,102177.805,29408.658
3020011000,2023,3,97029.4,30292.252
3020011000,2023,4,100303.48,21935.037
3020011000,2023,5,110240.22,20604.738
3020011000,2023,6,113577.86,18783.64
3020011000,2023,7,86684.87,22322.762
3020011000,2023,8,93585.55,29988.164
3020011000,2023,9,86637.61,32349.207
3020011000,2023,10,91783.45,38239.27
3020011000,2023,11,91489.375,41981.027
3020011000,2023,12,100433.53,46162.797
3020011100,2023,1,14689466.0,10460683.0
3020011100,2023,2,10771990.0,10622319.0
3020011100,2023,3,11996655.0,10880590.0
3020011100,2023,4,11709607.0,11006670.0
3020011100,2023,5,11704750.0,11419079.0
3020011100,2023,6,12528014.0,11108788.0
3020011100,2023,7,11941505.0,10419538.0
3020011100,2023,8,10521770.0,9831197.0
3020011100,2023,9,10825081.0,9518626.0
3020011100,2023,10,10751168.0,7510189.0
3020011100,2023,11,10779842.0,7378214.5
3020011100,2023,12,11787075.0,7282628.0
3020011200,2023,1,1477683.8,655537.4
3020011200,2023,2,1362058.6,436041.0
3020011200,2023,3,1302291.8,282716.28
3020011200,2023,4,1450045.9,286385.25
3020011200,2023,5,1515701.6,322757.9
3020011200,2023,6,1556819.6,312212.88
3020011200,2023,7,1252390.0,302700.56
3020011200,2023,8,1358655.8,336100.12
3020011200,2023,9,1399781.2,512895.66
3020011200,2023,10,1427755.4,614119.8
3020011200,2023,11,1434555.1,690158.0
3020011200,2023,12,1504065.2,588328.7
3020011300,2023,1,1463807.6,1533583.4
3020011300,2023,2,1370544.2,1558787.9
3020011300,2023,3,1311320.4,1464322.8
3020011300,2023,4,1369551.1,1383106.5
3020011300,2023,5,1356856.4,1383947.0
3020011300,2023,6,1310174.6,1277915.6
3020011300,2023,7,1205105.4,1054891.4
3020011300,2023,8,1392139.0,896095.56
3020011300,2023,9,1380169.4,947395.06
3020011300,2023,10,1404172.2,1032227.7
3020011300,2023,11,1497569.9,986948.6
3020011300,2023,12,1334581.9,948720.4
3020011400,2023,1,2238911.8,619494.9
3020011400,2023,2,2062928.1,411098.72
3020011400,2023,3,2043001.6,485371.72
3020011400,2023,4,2410123.8,532585.1
3020011400,2023,5,2662008.8,550124.6
3020011400,2023,6,2538305.2,505863.06
3020011400,2023,7,2074810.6,460564.47
3020011400,2023,8,2023950.8,523147.72
3020011400,2023,9,2148431.0,583168.7
3020011400,2023,10,2403356.8,606406.25
3020011400,2023,11,2225205.2,567113.8
3020011400,2023,12,2272758.8,564690.0
3020011500,2023,1,3347902.0,1076102.0
3020011500,2023,2,3197230.5,934937.2
3020011500,2023,3,3365574.8,938627.3
3020011500,2023,4,3633879.8,989520.2
3020011500,2023,5,3753525.5,990891.3
3020011500,2023,6,3167191.5,984425.9
3020011500,2023,7,2991169.5,942875.6
3020011500,2023,8,3255197.5,1301820.4
3020011500,2023,9,3228326.0,1303978.2
3020011500,2023,10,3160963.5,1282393.1
3020011500,2023,11,3137822.0,1314449.2
3020011500,2023,12,3218238.0,1302037.0
3020011600,2023,1,494596.56,53391.293
3020011600,2023,2,333826.62,9652478.0
3020011600,2023,3,302775.1,97370.945
3020011600,2023,4,345520.94,111898.13
3020011600,2023,5,439785.88,104294.18
3020011600,2023,6,438750.28,85703.99
3020011600,2023,7,361097.6,102770.29
3020011600,2023,8,350044.62,47057.336
3020011600,2023,9,365640.25,65580.95
