ADDR,ADDR_CD,YEAR,MONTH,ELE,GAS,ELE_DSA,GAS_DSA
대전광역시 동구 구도동,3011014200,2022,4,773879.0,0.0,360.82139326,0.0
대전광역시 동구 구도동,3011014200,2022,5,668961.0,0.0,311.90333384,0.0
대전광역시 동구 구도동,3011014200,2022,6,702973.0,0.0,327.76144243,0.0
대전광역시 동구 구도동,3011014200,2022,7,833897.0,272.0,388.8048098,0.0487666
대전광역시 동구 구도동,3011014200,2022,8,1043686.0,154.0,486.61901499,0.0276105
대전광역시 동구 구도동,3011014200,2022,9,983821.0,119.0,458.70693476,0.02133539
대전광역시 동구 구도동,3011014200,2022,10,906568.0,249.0,422.68769265,0.04464296
대전광역시 동구 구도동,3011014200,2022,11,991211.0,1765.0,462.15252522,0.31644506
대전광역시 동구 구도동,3011014200,2022,12,1163953.0,2744.0,542.69355183,0.49196898
대전광역시 동구 낭월동,3011013600,2020,1,2144901.0,3401357.0,1000.06094918,609.82585654
대전광역시 동구 낭월동,3011013600,2020,2,2124733.0,3506680.0,990.65761107,628.70911071
대전광역시 동구 낭월동,3011013600,2020,3,1903100.0,2966134.0,887.3211363,531.79516503
대전광역시 동구 낭월동,3011013600,2020,4,1881987.0,2419889.0,877.47719158,433.85945139
대전광역시 동구 낭월동,3011013600,2020,5,1772560.0,1797902.0,826.45680898,322.34403125
대전광역시 동구 낭월동,3011013600,2020,6,1889614.0,1015150.0,881.03328328,182.00521683
대전광역시 동구 낭월동,3011013600,2020,7,1898193.0,735975.0,885.03324551,131.95221341
대전광역시 동구 낭월동,3011013600,2020,8,2137353.0,681745.0,996.54169116,122.22937156
대전광역시 동구 낭월동,3011013600,2020,9,1378458.0,117663.0,642.70659391,21.09568028
대전광역시 동구 낭월동,3011013600,2020,10,1096326.0,112527.0,511.16243602,20.17485203
대전광역시 동구 낭월동,3011013600,2020,11,1883881.0,1478975.0,878.36026983,265.16393199
대전광역시 동구 낭월동,3011013600,2020,12,1999206.0,2345889.0,932.13059714,420.59206628
대전광역시 동구 낭월동,3011013600,2021,1,2233183.0,3920973.0,1041.222467,702.98728371
대전광역시 동구 낭월동,3011013600,2021,2,2148904.0,3939767.0,1001.92734958,706.3568409100001
대전광역시 동구 낭월동,3011013600,2021,3,1811200.0,2958494.0,844.47272445,530.42539718
대전광역시 동구 낭월동,3011013600,2021,4,1897075.0,2308079.0,884.5119775300001,413.81314963
대전광역시 동구 낭월동,3011013600,2021,5,1779693.0,1456709.0,829.78257314,261.17188336
대전광역시 동구 낭월동,3011013600,2021,6,1897480.0,1100310.0,884.70080905,197.2734671
대전광역시 동구 낭월동,3011013600,2021,7,2021711.0,767501.0,942.62356247,137.60447807
대전광역시 동구 낭월동,3011013600,2021,8,2454488.0,603070.0,1144.40601177,108.12381039
대전광역시 동구 낭월동,3011013600,2021,9,2056357.0,571193.0,958.77727374,102.40861531
대전광역시 동구 낭월동,3011013600,2021,10,1809472.0,682381.0,843.66704383,122.34339936
대전광역시 동구 낭월동,3011013600,2021,11,1895237.0,1356551.0,883.65500937,243.21465681
대전광역시 동구 낭월동,3011013600,2021,12,1986773.0,2391855.0,926.33370603,428.8332639
대전광역시 동구 낭월동,3011013600,2022,1,2216336.0,3669633.0,1033.36754645,657.92478926
대전광역시 동구 낭월동,3011013600,2022,2,2200335.0,3966610.0,1025.90707387,711.1694952099999
대전광역시 동구 낭월동,3011013600,2022,3,1866691.0,3492884.0,870.34542545,626.23563981
대전광역시 동구 낭월동,3011013600,2022,4,1908840.0,2710423.0,889.99741353,485.9489985
대전광역시 동구 낭월동,3011013600,2022,5,1770685.0,1483542.0,825.58258958,265.9827448
대전광역시 동구 낭월동,3011013600,2022,6,1857912.0,983412.0,866.25221317,176.31494293
대전광역시 동구 낭월동,3011013600,2022,7,2229011.0,728721.0,1039.27727039,130.65165109
대전광역시 동구 낭월동,3011013600,2022,8,2356287.0,552564.0,1098.61975625,99.06864074
대전광역시 동구 낭월동,3011013600,2022,9,2043046.0,523193.0,952.57101462,93.80274385
대전광역시 동구 낭월동,3011013600,2022,10,1720407.0,677039.0,802.14045193,121.3856376
대전광역시 동구 낭월동,3011013600,2022,11,1779019.0,1319171.0,829.4683203799999,236.51283445
대전광역시 동구 낭월동,3011013600,2022,12,1928359.0,2136919.0,899.09815512,383.12604633
대전광역시 동구 대동,3011011000,2020,1,1824173.0,3070262.0,850.52139103,550.46416888
대전광역시 동구 대동,3011011000,2020,2,1856456.0,3109855.0,865.57335252,557.5627577700001
대전광역시 동구 대동,3011011000,2020,3,1682922.0,2681676.0,784.66305575,480.79497793
대전광역시 동구 대동,3011011000,2020,4,1607417.0,2998808.0,749.4588192,537.65325347
대전광역시 동구 대동,3011011000,2020,5,1469635.0,2043836.0,685.21790657,366.43728935
대전광역시 동구 대동,3011011000,2020,6,1501806.0,1150215.0,700.21764819,206.22088402
대전광역시 동구 대동,3011011000,2020,7,1621943.0,847580.0,756.23157253,151.96176101
대전광역시 동구 대동,3011011000,2020,8,1705893.0,854459.0,795.37329364,153.19508994
대전광역시 동구 대동,3011011000,2020,9,984216.0,185375.0,458.89110364,33.23569626
대전광역시 동구 대동,3011011000,2020,10,697147.0,180186.0,325.04506764,32.30536575
대전광역시 동구 대동,3011011000,2020,11,1456502.0,1763471.0,679.09464008,316.17093207
대전광역시 동구 대동,3011011000,2020,12,1593432.0,3052017.0,742.93830745,547.1930412300001
대전광역시 동구 대동,3011011000,2021,1,1940255.0,5425940.0,904.64466986,972.81129505
대전광역시 동구 대동,3011011000,2021,2,1955824.0,5280297.0,911.90372237,946.69910891
대전광역시 동구 대동,3011011000,2021,3,1608297.0,3931959.0,749.86911951,704.9569524999999
대전광역시 동구 대동,3011011000,2021,4,1587248.0,2757022.0,740.0550149,494.30368602
대전광역시 동구 대동,3011011000,2021,5,1424709.0,1657801.0,664.27114109,297.22546472
대전광역시 동구 대동,3011011000,2021,6,1484951.0,1215318.0,692.35899767,217.89313509
대전광역시 동구 대동,3011011000,2021,7,1604620.0,857936.0,748.15471684,153.81847774
대전광역시 동구 대동,3011011000,2021,8,2154027.0,700171.0,1004.3159504,125.53295045
대전광역시 동구 대동,3011011000,2021,9,1757350.0,632819.0,819.3651403599999,113.45747854
대전광역시 동구 대동,3011011000,2021,10,1515972.0,809159.0,706.82255134,145.0732988
대전광역시 동구 대동,3011011000,2021,11,1557867.0,1576759.0,726.3561119899999,282.69552644
대전광역시 동구 대동,3011011000,2021,12,1650086.0,3150056.0,769.35325754,564.7703543900001
대전광역시 동구 대동,3011011000,2022,1,1938049.0,4944519.0,903.61612152,886.49781084
대전광역시 동구 대동,3011011000,2022,2,1987763.0,5370220.0,926.79529391,962.82131251
대전광역시 동구 대동,3011011000,2022,3,1732949.0,4685767.0,807.98816443,840.10642642
대전광역시 동구 대동,3011011000,2022,4,1692856.0,3269007.0,789.2947871,586.0969589
대전광역시 동구 대동,3011011000,2022,5,1491804.0,1642971.0,695.55421174,294.56660895
대전광역시 동구 대동,3011011000,2022,6,1533131.0,1078989.0,714.82294197,193.45084658
대전광역시 동구 대동,3011011000,2022,7,1848525.0,847520.0,861.87552064,151.95100365000002
대전광역시 동구 대동,3011011000,2022,8,2158651.0,716635.0,1006.47189222,128.48476431
대전광역시 동구 대동,3011011000,2022,9,1953165.0,670747.0,910.66396249,120.2575513
대전광역시 동구 대동,3011011000,2022,10,1590316.0,803829.0,741.4854712,144.11768842
대전광역시 동구 대동,3011011000,2022,11,1535447.0,1510164.0,715.90277795,270.75577622
대전광역시 동구 대동,3011011000,2022,12,1622261.0,2768905.0,756.37984008,496.43417708
대전광역시 동구 대별동,3011013700,2020,1,376478.0,0.0,175.53301805,0.0
대전광역시 동구 대별동,3011013700,2020,2,385964.0,0.0,179.95586943,0.0
대전광역시 동구 대별동,3011013700,2020,3,322569.0,0.0,150.39792525,0.0
대전광역시 동구 대별동,3011013700,2020,4,278691.0,0.0,129.93979018,0.0
대전광역시 동구 대별동,3011013700,2020,5,249926.0,0.0,116.52809742,0.0
대전광역시 동구 대별동,3011013700,2020,6,266943.0,0.0,124.46228054,0.0
대전광역시 동구 대별동,3011013700,2020,7,266035.0,0.0,124.03892513,0.0
대전광역시 동구 대별동,3011013700,2020,8,309266.0,0.0,144.19539619,0.0
대전광역시 동구 대별동,3011013700,2020,9,311479.0,0.0,145.22720832,0.0
대전광역시 동구 대별동,3011013700,2020,10,204377.0,0.0,95.29085799,0.0
대전광역시 동구 대별동,3011013700,2020,11,242531.0,0.0,113.08017577,0.0
대전광역시 동구 대별동,3011013700,2020,12,290901.0,0.0,135.63270762,0.0
대전광역시 동구 대별동,3011013700,2021,1,367988.0,0.0,171.5745522,0.0
대전광역시 동구 대별동,3011013700,2021,2,340211.0,0.0,158.62351488,0.0
대전광역시 동구 대별동,3011013700,2021,3,265008.0,0.0,123.560086,0.0
대전광역시 동구 대별동,3011013700,2021,4,253196.0,0.0,118.05273626,0.0
대전광역시 동구 대별동,3011013700,2021,5,231068.0,0.0,107.73554743,0.0
대전광역시 동구 대별동,3011013700,2021,6,258729.0,0.0,120.63249974,0.0
대전광역시 동구 대별동,3011013700,2021,7,283160.0,0.0,132.0234633,0.0
대전광역시 동구 대별동,3011013700,2021,8,324031.0,0.0,151.07958331,0.0
대전광역시 동구 대별동,3011013700,2021,9,270322.0,0.0,126.0377406,0.0
대전광역시 동구 대별동,3011013700,2021,10,237717.0,0.0,110.83564639,0.0
대전광역시 동구 대별동,3011013700,2021,11,273289.0,0.0,127.42110562,0.0
대전광역시 동구 대별동,3011013700,2021,12,312641.0,0.0,145.76899133,0.0
대전광역시 동구 대별동,3011013700,2022,1,397528.0,0.0,185.34758896,0.0
대전광역시 동구 대별동,3011013700,2022,2,380428.0,0.0,177.37470712,0.0
대전광역시 동구 대별동,3011013700,2022,3,316563.0,0.0,147.59762542,0.0
대전광역시 동구 대별동,3011013700,2022,4,298667.0,0.0,139.25360823,0.0
대전광역시 동구 대별동,3011013700,2022,5,248766.0,0.0,115.98724703,0.0
대전광역시 동구 대별동,3011013700,2022,6,267959.0,0.0,124.93599092,0.0
대전광역시 동구 대별동,3011013700,2022,7,340351.0,0.0,158.68878985,0.0
대전광역시 동구 대별동,3011013700,2022,8,349602.0,0.0,163.00207239,0.0
대전광역시 동구 대별동,3011013700,2022,9,280555.0,0.0,130.808881,0.0
대전광역시 동구 대별동,3011013700,2022,10,242337.0,0.0,112.9897232,0.0
대전광역시 동구 대별동,3011013700,2022,11,268622.0,0.0,125.24511499,0.0
대전광역시 동구 대별동,3011013700,2022,12,326033.0,0.0,152.01301668,0.0
대전광역시 동구 대성동,3011013900,2020,1,1508047.0,3795816.0,703.1275170099999,680.5480117
대전광역시 동구 대성동,3011013900,2020,2,1486000.0,3841868.0,692.84809439,688.8046282
대전광역시 동구 대성동,3011013900,2020,3,1331548.0,3215099.0,620.8347876,576.4318481
대전광역시 동구 대성동,3011013900,2020,4,1285276.0,2567327.0,599.26044913,460.29346135
대전광역시 동구 대성동,3011013900,2020,5,1169460.0,1867053.0,545.26119275,334.74204411
대전광역시 동구 대성동,3011013900,2020,6,1227393.0,1003731.0,572.2724772400001,179.95791588
대전광역시 동구 대성동,3011013900,2020,7,1195321.0,743729.0,557.31889435,133.34242025
대전광역시 동구 대성동,3011013900,2020,8,1442267.0,662765.0,672.45756568,118.82646655
대전광역시 동구 대성동,3011013900,2020,9,551991.0,161052.0,257.36602458,28.87485019
대전광역시 동구 대성동,3011013900,2020,10,438210.0,158471.0,204.31558774,28.4121053
대전광역시 동구 대성동,3011013900,2020,11,1264172.0,1532799.0,589.42070064,274.81398249
대전광역시 동구 대성동,3011013900,2020,12,1381133.0,2568362.0,643.95381369,460.47902544
대전광역시 동구 대성동,3011013900,2021,1,1582360.0,4298804.0,737.7759829,770.72822151
대전광역시 동구 대성동,3011013900,2021,2,1496433.0,4323110.0,697.71248484,775.08601969
대전광역시 동구 대성동,3011013900,2021,3,1234358.0,3253965.0,575.51991128,583.40009394
대전광역시 동구 대성동,3011013900,2021,4,1237202.0,2484004.0,576.84592737,445.3545649400001
대전광역시 동구 대성동,3011013900,2021,5,1130063.0,1534220.0,526.89232572,275.06875214
대전광역시 동구 대성동,3011013900,2021,6,1195642.0,1011900.0,557.46856077,181.42252761
대전광역시 동구 대성동,3011013900,2021,7,1346737.0,715186.0,627.91666499,128.22497461999998
대전광역시 동구 대성동,3011013900,2021,8,1662316.0,616255.0,775.05549996,110.4877357
대전광역시 동구 대성동,3011013900,2021,9,1253798.0,586847.0,584.58381902,105.21520512
대전광역시 동구 대성동,3011013900,2021,10,1139276.0,678734.0,531.18789072,121.68953242
대전광역시 동구 대성동,3011013900,2021,11,1249455.0,1421364.0,582.55889355,254.83491406
대전광역시 동구 대성동,3011013900,2021,12,1369549.0,2629977.0,638.55276903,471.5259165
대전광역시 동구 대성동,3011013900,2022,1,1554298.0,4063648.0,724.69206423,728.56734012
대전광역시 동구 대성동,3011013900,2022,2,1529312.0,4399628.0,713.0423317,788.80485453
대전광역시 동구 대성동,3011013900,2022,3,1273603.0,3811995.0,593.81790818,683.44872823
대전광역시 동구 대성동,3011013900,2022,4,1263412.0,2829388.0,589.0663504,507.27811296
대전광역시 동구 대성동,3011013900,2022,5,1106763.0,1523822.0,516.02869143,273.20450522
대전광역시 동구 대성동,3011013900,2022,6,1154661.0,952154.0,538.36115318,170.7107277
대전광역시 동구 대성동,3011013900,2022,7,1541001.0,705340.0,718.49233267,126.45969523
대전광역시 동구 대성동,3011013900,2022,8,1661063.0,599417.0,774.4712881700001,107.46886769
대전광역시 동구 대성동,3011013900,2022,9,1318647.0,523443.0,614.81969123,93.84756608
대전광역시 동구 대성동,3011013900,2022,10,1151297.0,702752.0,536.7926867,125.99569535
대전광역시 동구 대성동,3011013900,2022,11,1236127.0,1386175.0,576.34470817,248.52591382
대전광역시 동구 대성동,3011013900,2022,12,1388569.0,2285070.0,647.42085172,409.68788926
대전광역시 동구 마산동,3011012500,2020,1,14426.0,0.0,6.72612825,0.0
대전광역시 동구 마산동,3011012500,2020,2,13650.0,0.0,6.36431795,0.0
대전광역시 동구 마산동,3011012500,2020,3,11932.0,0.0,5.56329977,0.0
대전광역시 동구 마산동,3011012500,2020,4,11038.0,0.0,5.14647192,0.0
대전광역시 동구 마산동,3011012500,2020,5,8545.0,0.0,3.98410968,0.0
대전광역시 동구 마산동,3011012500,2020,6,7440.0,0.0,3.46890298,0.0
대전광역시 동구 마산동,3011012500,2020,7,6690.0,0.0,3.11921516,0.0
대전광역시 동구 마산동,3011012500,2020,8,7860.0,0.0,3.66472814,0.0
대전광역시 동구 마산동,3011012500,2020,9,8032.0,0.0,3.74492321,0.0
대전광역시 동구 마산동,3011012500,2020,10,14706.0,0.0,6.85667837,0.0
대전광역시 동구 마산동,3011012500,2020,11,9413.0,0.0,4.38881502,0.0
대전광역시 동구 마산동,3011012500,2020,12,11067.0,0.0,5.15999317,0.0
대전광역시 동구 마산동,3011012500,2021,1,14558.0,0.0,6.78767332,0.0
대전광역시 동구 마산동,3011012500,2021,2,14933.0,0.0,6.96251722,0.0
대전광역시 동구 마산동,3011012500,2021,3,12356.0,0.0,5.76098993,0.0
대전광역시 동구 마산동,3011012500,2021,4,13076.0,0.0,6.09669023,0.0
대전광역시 동구 마산동,3011012500,2021,5,10496.0,0.0,4.893764200000001,0.0
대전광역시 동구 마산동,3011012500,2021,6,9092.0,0.0,4.23914863,0.0
대전광역시 동구 마산동,3011012500,2021,7,7583.0,0.0,3.53557679,0.0
대전광역시 동구 마산동,3011012500,2021,8,9235.0,0.0,4.30582245,0.0
대전광역시 동구 마산동,3011012500,2021,9,8371.0,0.0,3.90298211,0.0
대전광역시 동구 마산동,3011012500,2021,10,7914.0,0.0,3.68990567,0.0
대전광역시 동구 마산동,3011012500,2021,11,9101.0,0.0,4.2433449,0.0
대전광역시 동구 마산동,3011012500,2021,12,13697.0,0.0,6.38623172,0.0
대전광역시 동구 마산동,3011012500,2022,1,15499.0,0.0,7.22641494,0.0
대전광역시 동구 마산동,3011012500,2022,2,17876.0,0.0,8.33469216,0.0
대전광역시 동구 마산동,3011012500,2022,3,16419.0,0.0,7.6553653,0.0
대전광역시 동구 마산동,3011012500,2022,4,15483.0,0.0,7.21895495,0.0
대전광역시 동구 마산동,3011012500,2022,5,12583.0,0.0,5.86682879,0.0
대전광역시 동구 마산동,3011012500,2022,6,11231.0,0.0,5.23645823,0.0
대전광역시 동구 마산동,3011012500,2022,7,11450.0,0.0,5.338567080000001,0.0
대전광역시 동구 마산동,3011012500,2022,8,12269.0,0.0,5.72042614,0.0
대전광역시 동구 마산동,3011012500,2022,9,11576.0,0.0,5.39731464,0.0
대전광역시 동구 마산동,3011012500,2022,10,10380.0,0.0,4.83967916,0.0
대전광역시 동구 마산동,3011012500,2022,11,14721.0,0.0,6.863672129999999,0.0
대전광역시 동구 마산동,3011012500,2022,12,15899.0,0.0,7.41291511,0.0
대전광역시 동구 비룡동,3011012200,2020,1,34213.0,0.0,15.95182494,0.0
대전광역시 동구 비룡동,3011012200,2020,2,34608.0,0.0,16.13599384,0.0
대전광역시 동구 비룡동,3011012200,2020,3,29053.0,0.0,13.54597287,0.0
대전광역시 동구 비룡동,3011012200,2020,4,23231.0,0.0,10.83146305,0.0
대전광역시 동구 비룡동,3011012200,2020,5,20330.0,0.0,9.47887063,0.0
대전광역시 동구 비룡동,3011012200,2020,6,20608.0,0.0,9.60848825,0.0
대전광역시 동구 비룡동,3011012200,2020,7,21230.0,0.0,9.898496,0.0
대전광역시 동구 비룡동,3011012200,2020,8,22718.0,0.0,10.59227657,0.0
대전광역시 동구 비룡동,3011012200,2020,9,25489.0,0.0,11.88425644,0.0
대전광역시 동구 비룡동,3011012200,2020,10,18778.0,0.0,8.75525002,0.0
대전광역시 동구 비룡동,3011012200,2020,11,20258.0,0.0,9.44530061,0.0
대전광역시 동구 비룡동,3011012200,2020,12,22999.0,0.0,10.72329296,0.0
대전광역시 동구 비룡동,3011012200,2021,1,30826.0,0.0,14.37263483,0.0
대전광역시 동구 비룡동,3011012200,2021,2,32969.0,0.0,15.37180942,0.0
대전광역시 동구 비룡동,3011012200,2021,3,23854.0,0.0,11.12193704,0.0
대전광역시 동구 비룡동,3011012200,2021,4,20555.0,0.0,9.58377695,0.0
대전광역시 동구 비룡동,3011012200,2021,5,17935.0,0.0,8.36220092,0.0
대전광역시 동구 비룡동,3011012200,2021,6,20312.0,0.0,9.47047815,0.0
대전광역시 동구 비룡동,3011012200,2021,7,22208.0,0.0,10.35448888,0.0
대전광역시 동구 비룡동,3011012200,2021,8,27226.0,0.0,12.69413341,0.0
대전광역시 동구 비룡동,3011012200,2021,9,21467.0,0.0,10.00899733,0.0
대전광역시 동구 비룡동,3011012200,2021,10,18610.0,0.0,8.676919940000001,0.0
대전광역시 동구 비룡동,3011012200,2021,11,20319.0,0.0,9.47374187,0.0
대전광역시 동구 비룡동,3011012200,2021,12,23581.0,0.0,10.99465068,0.0
대전광역시 동구 비룡동,3011012200,2022,1,29334.0,0.0,13.67698925,0.0
대전광역시 동구 비룡동,3011012200,2022,2,30613.0,0.0,14.2733235,0.0
대전광역시 동구 비룡동,3011012200,2022,3,25498.0,0.0,11.88845271,0.0
대전광역시 동구 비룡동,3011012200,2022,4,23279.0,0.0,10.85384307,0.0
대전광역시 동구 비룡동,3011012200,2022,5,19764.0,0.0,9.21497289,0.0
대전광역시 동구 비룡동,3011012200,2022,6,21473.0,0.0,10.01179484,0.0
대전광역시 동구 비룡동,3011012200,2022,7,26013.0,0.0,12.12857167,0.0
대전광역시 동구 비룡동,3011012200,2022,8,27961.0,0.0,13.03682744,0.0
대전광역시 동구 비룡동,3011012200,2022,9,25247.0,0.0,11.77142385,0.0
대전광역시 동구 비룡동,3011012200,2022,10,22366.0,0.0,10.42815644,0.0
대전광역시 동구 비룡동,3011012200,2022,11,22638.0,0.0,10.55497657,0.0
대전광역시 동구 비룡동,3011012200,2022,12,25565.0,0.0,11.91969147,0.0
대전광역시 동구 사성동,3011013200,2022,7,1996.0,0.0,0.9306358,0.0
대전광역시 동구 사성동,3011013200,2022,8,1846.0,0.0,0.86069824,0.0
대전광역시 동구 사성동,3011013200,2022,9,978.0,0.0,0.45599289,0.0
대전광역시 동구 사성동,3011013200,2022,10,1649.0,0.0,0.7688469099999999,0.0
대전광역시 동구 사성동,3011013200,2022,11,1628.0,0.0,0.7590556500000001,0.0
대전광역시 동구 사성동,3011013200,2022,12,1603.0,0.0,0.74739939,0.0
대전광역시 동구 삼괴동,3011014300,2020,1,58528.0,0.0,27.2887034,0.0
대전광역시 동구 삼괴동,3011014300,2020,2,54019.0,0.0,25.18638037,0.0
대전광역시 동구 삼괴동,3011014300,2020,3,42467.0,0.0,19.80025574,0.0
대전광역시 동구 삼괴동,3011014300,2020,4,33475.0,0.0,15.60773213,0.0
대전광역시 동구 삼괴동,3011014300,2020,5,24213.0,0.0,11.28932095,0.0
대전광역시 동구 삼괴동,3011014300,2020,6,24497.0,0.0,11.42173606,0.0
대전광역시 동구 삼괴동,3011014300,2020,7,20286.0,0.0,9.4583556,0.0
대전광역시 동구 삼괴동,3011014300,2020,8,21831.0,0.0,10.17871249,0.0
대전광역시 동구 삼괴동,3011014300,2020,9,21475.0,0.0,10.01272733,0.0
대전광역시 동구 삼괴동,3011014300,2020,10,19100.0,0.0,8.90538263,0.0
대전광역시 동구 삼괴동,3011014300,2020,11,32413.0,0.0,15.11257422,0.0
대전광역시 동구 삼괴동,3011014300,2020,12,37496.0,0.0,17.482525000000003,0.0
대전광역시 동구 삼괴동,3011014300,2021,1,46919.0,0.0,21.8760025,0.0
대전광역시 동구 삼괴동,3011014300,2021,2,43075.0,0.0,20.08373598,0.0
대전광역시 동구 삼괴동,3011014300,2021,3,31904.0,0.0,14.87525274,0.0
대전광역시 동구 삼괴동,3011014300,2021,4,28298.0,0.0,13.19395382,0.0
대전광역시 동구 삼괴동,3011014300,2021,5,25818.0,0.0,12.0376528,0.0
대전광역시 동구 삼괴동,3011014300,2021,6,21889.0,0.0,10.20575498,0.0
대전광역시 동구 삼괴동,3011014300,2021,7,22516.0,0.0,10.49809397,0.0
대전광역시 동구 삼괴동,3011014300,2021,8,24718.0,0.0,11.52477737,0.0
대전광역시 동구 삼괴동,3011014300,2021,9,21495.0,0.0,10.02205232,0.0
대전광역시 동구 삼괴동,3011014300,2021,10,19705.0,0.0,9.18746413,0.0
대전광역시 동구 삼괴동,3011014300,2021,11,34212.0,0.0,15.9513587,0.0
대전광역시 동구 삼괴동,3011014300,2021,12,42444.0,0.0,19.78953197,0.0
대전광역시 동구 삼괴동,3011014300,2022,1,53265.0,0.0,24.83482754,0.0
대전광역시 동구 삼괴동,3011014300,2022,2,50642.0,0.0,23.61185274,0.0
대전광역시 동구 삼괴동,3011014300,2022,3,37981.0,0.0,17.70865644,0.0
대전광역시 동구 삼괴동,3011014300,2022,4,32999.0,0.0,15.38579694,0.0
대전광역시 동구 삼괴동,3011014300,2022,5,25373.0,0.0,11.83017141,0.0
대전광역시 동구 삼괴동,3011014300,2022,6,23093.0,0.0,10.7671205,0.0
대전광역시 동구 삼괴동,3011014300,2022,7,26364.0,0.0,12.29222554,0.0
대전광역시 동구 삼괴동,3011014300,2022,8,27360.0,0.0,12.75661093,0.0
대전광역시 동구 삼괴동,3011014300,2022,9,23494.0,0.0,10.95408691,0.0
대전광역시 동구 삼괴동,3011014300,2022,10,25955.0,0.0,12.10152913,0.0
대전광역시 동구 삼괴동,3011014300,2022,11,35791.0,0.0,16.68756806,0.0
대전광역시 동구 삼괴동,3011014300,2022,12,44156.0,0.0,20.58775267,0.0
대전광역시 동구 삼성동,3011011800,2020,1,2527167.0,3337270.0,1178.2926247,598.33576317
대전광역시 동구 삼성동,3011011800,2020,2,2569709.0,3790707.0,1198.12784915,679.63202426
대전광역시 동구 삼성동,3011011800,2020,3,2269200.0,3120338.0,1058.01540775,559.44224423
대전광역시 동구 삼성동,3011011800,2020,4,2106977.0,2072175.0,982.37886897,371.51816005
대전광역시 동구 삼성동,3011011800,2020,5,1877163.0,1569564.0,875.22799969,281.40554214
대전광역시 동구 삼성동,3011011800,2020,6,1947715.0,1259328.0,908.12289773,225.78364353
대전광역시 동구 삼성동,3011011800,2020,7,2090375.0,1185287.0,974.63817977,212.50890744
대전광역시 동구 삼성동,3011011800,2020,8,2251443.0,1027545.0,1049.73619928,184.22750382
대전광역시 동구 삼성동,3011011800,2020,9,1738399.0,579273.0,810.52922906,103.85727034
대전광역시 동구 삼성동,3011011800,2020,10,1212934.0,557970.0,565.53096263,100.037877
대전광역시 동구 삼성동,3011011800,2020,11,1957086.0,1593764.0,912.49213036,285.74433571000003
대전광역시 동구 삼성동,3011011800,2020,12,2237388.0,2644971.0,1043.18304992,474.21417557
대전광역시 동구 삼성동,3011011800,2021,1,2741913.0,4161364.0,1278.41803312,746.0867428700001
대전광역시 동구 삼성동,3011011800,2021,2,2775144.0,4029046.0,1293.91200013,722.36358256
대전광역시 동구 삼성동,3011011800,2021,3,2210336.0,3079745.0,1030.57004417,552.16436637
대전광역시 동구 삼성동,3011011800,2021,4,2107889.0,2403226.0,982.80408934,430.87195907
대전광역시 동구 삼성동,3011011800,2021,5,1866077.0,1614163.0,870.05914759,289.40165179
대전광역시 동구 삼성동,3011011800,2021,6,1958582.0,1281619.0,913.18964088,229.78017424
대전광역시 동구 삼성동,3011011800,2021,7,2166625.0,1081681.0,1010.18977299,193.93349252
대전광역시 동구 삼성동,3011011800,2021,8,2793232.0,939248.0,1302.34553719,168.39682404
대전광역시 동구 삼성동,3011011800,2021,9,2240848.0,833998.0,1044.79627623,149.52665797
대전광역시 동구 삼성동,3011011800,2021,10,1903364.0,906660.0,887.44422634,162.55415443
대전광역시 동구 삼성동,3011011800,2021,11,1960660.0,1478379.0,914.15850919,265.05707575
대전광역시 동구 삼성동,3011011800,2021,12,2214282.0,2613427.0,1032.40986819,468.55868374
대전광역시 동구 삼성동,3011011800,2022,1,2644425.0,3709684.0,1232.96421401,665.10549255
대전광역시 동구 삼성동,3011011800,2022,2,2701113.0,4120131.0,1259.39501667,738.69412
대전광역시 동구 삼성동,3011011800,2022,3,2340207.0,3458430.0,1091.12244985,620.0584170000001
대전광역시 동구 삼성동,3011011800,2022,4,2152086.0,2615263.0,1003.41095833,468.88785833
대전광역시 동구 삼성동,3011011800,2022,5,1823136.0,1516222.0,850.03788921,271.84190898
대전광역시 동구 삼성동,3011011800,2022,6,1921027.0,1192933.0,895.67960708,213.87975113
대전광역시 동구 삼성동,3011011800,2022,7,2388582.0,906875.0,1113.67731279,162.59270155000002
대전광역시 동구 삼성동,3011011800,2022,8,2609922.0,877226.0,1216.87717638,157.27696235
대전광역시 동구 삼성동,3011011800,2022,9,2265175.0,845422.0,1056.13874973,151.57485536000002
대전광역시 동구 삼성동,3011011800,2022,10,2032583.0,938851.0,947.69263671,168.32564629
대전광역시 동구 삼성동,3011011800,2022,11,2031256.0,1560964.0,947.07392251,279.86365691000003
대전광역시 동구 삼성동,3011011800,2022,12,2294343.0,2596758.0,1069.73834139,465.57011559
대전광역시 동구 삼정동,3011010800,2020,1,214009.0,339779.0,99.78178187,60.91863327
대전광역시 동구 삼정동,3011010800,2020,2,213546.0,373123.0,99.56590793,66.89684531
대전광역시 동구 삼정동,3011010800,2020,3,183810.0,363640.0,85.70148603,65.19664783
대전광역시 동구 삼정동,3011010800,2020,4,165971.0,263100.0,77.38404514999999,47.17093291
대전광역시 동구 삼정동,3011010800,2020,5,136661.0,163002.0,63.71824590000001,29.22446373
대전광역시 동구 삼정동,3011010800,2020,6,110568.0,52749.0,51.55237422,9.45731486
