대지위치,건축면적,주구조,용도,지붕구조,사용승인일자
대전광역시 대덕구 석봉동 313-9,79.62,벽돌구조,단독주택,(철근)콘크리트,1990-08-14
대전광역시 대덕구 석봉동 314-1,587.28,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1992-10-20
대전광역시 대덕구 석봉동 314-2,2252.78,철근콘크리트구조,교육연구시설,(철근)콘크리트,2018-04-04
대전광역시 대덕구 석봉동 314-5,140.79,경량철골구조,창고시설,기타지붕,2007-10-10
대전광역시 대덕구 석봉동 314-6,718.2,철근콘크리트구조,공동주택,(철근)콘크리트,1997-09-02
대전광역시 대덕구 석봉동 315-1,243.66,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1994-05-03
대전광역시 대덕구 석봉동 315-2,367.15,경량철골구조,제2종근린생활시설,기타지붕,2008-04-23
대전광역시 대덕구 석봉동 315-3,82.84,경량철골구조,자동차관련시설,기타지붕,2024-03-22
대전광역시 대덕구 석봉동 315-4,28.95,벽돌구조,제2종근린생활시설,기타지붕,1994-08-23
대전광역시 대덕구 석봉동 315-5,194.81,일반철골구조,창고시설,(철근)콘크리트,2011-12-23
대전광역시 대덕구 석봉동 316-1,205.54,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1995-10-17
대전광역시 대덕구 석봉동 316-10,87.89,벽돌구조,단독주택,(철근)콘크리트,1985-06-03
대전광역시 대덕구 석봉동 316-11,81.24,벽돌구조,단독주택,(철근)콘크리트,1984-03-31
대전광역시 대덕구 석봉동 316-14,299.9,철근콘크리트구조,공동주택,(철근)콘크리트,1995-07-20
대전광역시 대덕구 석봉동 316-16,419.36,철근콘크리트구조,공동주택,(철근)콘크리트,1997-01-24
대전광역시 대덕구 석봉동 316-17,37.28,벽돌구조,제2종근린생활시설,(철근)콘크리트,1995-12-14
대전광역시 대덕구 석봉동 316-18,174.78,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1997-10-08
대전광역시 대덕구 석봉동 316-19,49.8,경량철골구조,제2종근린생활시설,,
대전광역시 대덕구 석봉동 316-2,74.12,벽돌구조,단독주택,기타지붕,
대전광역시 대덕구 석봉동 316-22,215.792,철근콘크리트구조,공동주택,(철근)콘크리트,1994-12-07
대전광역시 대덕구 석봉동 316-23,139.43,벽돌구조,단독주택,(철근)콘크리트,1995-07-20
대전광역시 대덕구 석봉동 316-24,250.31,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1992-08-26
대전광역시 대덕구 석봉동 316-25,278.1,일반철골구조,제2종근린생활시설,기타지붕,2020-01-09
대전광역시 대덕구 석봉동 316-27,305.23,벽돌구조,제2종근린생활시설,(철근)콘크리트,1992-01-06
대전광역시 대덕구 석봉동 316-29,150.49,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1997-02-12
대전광역시 대덕구 석봉동 316-3,114.41,벽돌구조,단독주택,(철근)콘크리트,1988-11-03
대전광역시 대덕구 석봉동 316-31,71.79,철근콘크리트구조,단독주택,(철근)콘크리트,2024-02-20
대전광역시 대덕구 석봉동 316-34,95.08,벽돌구조,단독주택,(철근)콘크리트,1992-01-04
대전광역시 대덕구 석봉동 316-38,63.73,벽돌구조,단독주택,(철근)콘크리트,1989-12-08
대전광역시 대덕구 석봉동 316-39,81.24,벽돌구조,단독주택,(철근)콘크리트,1984-03-31
대전광역시 대덕구 석봉동 316-40,81.24,벽돌구조,단독주택,(철근)콘크리트,1984-03-31
대전광역시 대덕구 석봉동 316-42,252.84,철근콘크리트구조,단독주택,(철근)콘크리트,2011-10-19
대전광역시 대덕구 석봉동 316-43,441.18,철근콘크리트구조,공동주택,(철근)콘크리트,2017-06-01
대전광역시 대덕구 석봉동 316-45,216.96,철근콘크리트구조,단독주택,(철근)콘크리트,2018-10-31
대전광역시 대덕구 석봉동 316-46,427.44,철근콘크리트구조,공동주택,(철근)콘크리트,2017-08-11
대전광역시 대덕구 석봉동 316-47,256.57,일반철골구조,창고시설,기타지붕,2018-05-25
대전광역시 대덕구 석봉동 316-48,93.35,일반철골구조,제2종근린생활시설,기타지붕,2018-05-25
대전광역시 대덕구 석봉동 316-49,117.9,일반철골구조,단독주택,(철근)콘크리트,2023-05-09
대전광역시 대덕구 석봉동 316-5,214.89,철근콘크리트구조,단독주택,(철근)콘크리트,2018-05-17
대전광역시 대덕구 석봉동 316-6,340.04,철근콘크리트구조,공동주택,(철근)콘크리트,1994-11-15
대전광역시 대덕구 석봉동 316-7,612.82,철근콘크리트구조,공동주택,(철근)콘크리트,1995-10-09
대전광역시 대덕구 석봉동 316-8,62.71,벽돌구조,단독주택,(철근)콘크리트,1989-12-12
대전광역시 대덕구 석봉동 317-1,134.4,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2003-09-02
대전광역시 대덕구 석봉동 317-12,327.99,일반철골구조,제2종근린생활시설,(철근)콘크리트,2017-01-04
대전광역시 대덕구 석봉동 317-2,246.7,경량철골구조,제2종근린생활시설,기타지붕,1993-09-17
대전광역시 대덕구 석봉동 317-3,191.73,경량철골구조,제2종근린생활시설,기타지붕,1992-05-12
대전광역시 대덕구 석봉동 317-6,74.16,벽돌구조,제2종근린생활시설,(철근)콘크리트,1994-11-29
대전광역시 대덕구 석봉동 317-7,325.49,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1986-09-26
대전광역시 대덕구 석봉동 318-2,1742.98,일반철골구조,판매시설,기타지붕,2003-07-25
대전광역시 대덕구 석봉동 319-1,28.76,블록구조,단독주택,기와,1965
대전광역시 대덕구 석봉동 319-10,110.0,일반철골구조,제2종근린생활시설,기타지붕,2004-04-28
대전광역시 대덕구 석봉동 319-11,254.68,일반철골구조,제2종근린생활시설,기타지붕,2020-05-29
대전광역시 대덕구 석봉동 319-13,171.0,일반철골구조,제2종근린생활시설,기타지붕,2003-12-08
대전광역시 대덕구 석봉동 319-14,173.82,철근콘크리트구조,단독주택,(철근)콘크리트,2016-08-22
대전광역시 대덕구 석봉동 319-2,241.92,경량철골구조,제2종근린생활시설,기타지붕,1994-05-17
대전광역시 대덕구 석봉동 319-3,173.82,철근콘크리트구조,단독주택,(철근)콘크리트,2016-09-05
대전광역시 대덕구 석봉동 319-4,111.06,벽돌구조,단독주택,(철근)콘크리트,1984-12-07
대전광역시 대덕구 석봉동 319-5,125.62,철근콘크리트구조,단독주택,기타지붕,1994-08-26
대전광역시 대덕구 석봉동 319-6,70.43,벽돌구조,단독주택,기와,1986-07-08
대전광역시 대덕구 석봉동 319-7,110.42,철근콘크리트구조,단독주택,(철근)콘크리트,2013-02-13
대전광역시 대덕구 석봉동 319-8,70.11,벽돌구조,단독주택,(철근)콘크리트,1984-11-29
대전광역시 대덕구 석봉동 319-9,132.71,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1997-09-18
대전광역시 대덕구 석봉동 320-1,141.3,철근콘크리트구조,단독주택,(철근)콘크리트,2019-07-26
대전광역시 대덕구 석봉동 320-11,238.5,경량철골구조,창고시설,기타지붕,1996-07-29
대전광역시 대덕구 석봉동 320-12,88.96,벽돌구조,단독주택,(철근)콘크리트,1983-11-15
대전광역시 대덕구 석봉동 320-14,138.99,철근콘크리트구조,단독주택,(철근)콘크리트,1997-06-04
대전광역시 대덕구 석봉동 320-15,61.16,벽돌구조,단독주택,기와,1976
대전광역시 대덕구 석봉동 320-16,61.16,벽돌구조,단독주택,기와,1976-12-15
대전광역시 대덕구 석봉동 320-17,104.4,벽돌구조,단독주택,(철근)콘크리트,1984-09-15
대전광역시 대덕구 석봉동 320-2,61.15,벽돌구조,단독주택,기와,1976-12-15
대전광역시 대덕구 석봉동 320-20,143.35,철근콘크리트구조,단독주택,(철근)콘크리트,1996-09-16
대전광역시 대덕구 석봉동 320-22,836.78,철근콘크리트구조,공동주택,(철근)콘크리트,1996-02-15
대전광역시 대덕구 석봉동 320-23,86.05,벽돌구조,단독주택,(철근)콘크리트,1985-08-13
대전광역시 대덕구 석봉동 320-3,61.16,벽돌구조,단독주택,기와,1976-12-05
대전광역시 대덕구 석봉동 320-4,96.3,일반철골구조,제2종근린생활시설,기타지붕,2009-07-17
대전광역시 대덕구 석봉동 320-6,84.2,경량철골구조,제2종근린생활시설,기타지붕,2008-10-02
대전광역시 대덕구 석봉동 320-7,154.24,철근콘크리트구조,단독주택,(철근)콘크리트,2009-12-18
대전광역시 대덕구 석봉동 320-8,231.88,철근콘크리트구조,단독주택,(철근)콘크리트,2017-12-01
대전광역시 대덕구 석봉동 321,1532.16,기타조적구조,단독주택,기와,1965
대전광역시 대덕구 석봉동 321-1,82.3,철근콘크리트구조,단독주택,(철근)콘크리트,2003-06-26
대전광역시 대덕구 석봉동 321-11,432.3,철근콘크리트구조,공동주택,(철근)콘크리트,1995-02-16
대전광역시 대덕구 석봉동 321-12,114.36,철근콘크리트구조,단독주택,(철근)콘크리트,2010-06-04
대전광역시 대덕구 석봉동 321-15,78.33,벽돌구조,단독주택,기와,1976-09-02
대전광역시 대덕구 석봉동 321-16,61.16,벽돌구조,단독주택,기와,1976-09-02
대전광역시 대덕구 석봉동 321-2,107.44999999999999,벽돌구조,단독주택,기와,1976
대전광역시 대덕구 석봉동 321-24,121.86,벽돌구조,단독주택,기와,1968
대전광역시 대덕구 석봉동 321-3,61.16,벽돌구조,단독주택,기와,1976-09-02
대전광역시 대덕구 석봉동 321-37,47.94,기타조적구조,단독주택,기와,1955
대전광역시 대덕구 석봉동 321-4,61.16,벽돌구조,단독주택,기타지붕,1976-12-15
대전광역시 대덕구 석봉동 321-5,60.06,벽돌구조,단독주택,기와,1976-09-02
대전광역시 대덕구 석봉동 321-51,114.36,철근콘크리트구조,단독주택,(철근)콘크리트,2010-06-23
대전광역시 대덕구 석봉동 321-6,120.75999999999999,기타조적구조,단독주택,기와,1963
대전광역시 대덕구 석봉동 321-7,154.31,철근콘크리트구조,단독주택,(철근)콘크리트,2010-07-20
대전광역시 대덕구 석봉동 321-8,918.98,철근콘크리트구조,공동주택,(철근)콘크리트,1991-06-14
대전광역시 대덕구 석봉동 321-9,203.6,일반철골구조,제2종근린생활시설,기타지붕,2002-06-27
대전광역시 대덕구 석봉동 322-1,201.0,경량철골구조,제2종근린생활시설,(철근)콘크리트,1993-07-22
대전광역시 대덕구 석봉동 322-10,403.01,경량철골구조,제2종근린생활시설,기타지붕,1995-05-29
대전광역시 대덕구 석봉동 322-11,1315.8600000000001,벽돌구조,공동주택,(철근)콘크리트,1988-12-17
대전광역시 대덕구 석봉동 322-13,157.2,경량철골구조,제2종근린생활시설,기타지붕,1993-07-22
대전광역시 대덕구 석봉동 322-15,118.595,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1994-12-02
대전광역시 대덕구 석봉동 322-16,120.17,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1996-11-21
대전광역시 대덕구 석봉동 322-2,324.19,경량철골구조,단독주택,기타지붕,2021-08-12
대전광역시 대덕구 석봉동 322-4,90.0,벽돌구조,노유자시설,(철근)콘크리트,1994-10-07
대전광역시 대덕구 석봉동 322-5,396.17,일반철골구조,창고시설,기타지붕,2002-07-13
대전광역시 대덕구 석봉동 322-6,1075.06,일반철골구조,운동시설,기타지붕,2004-09-04
대전광역시 대덕구 석봉동 322-8,303.8,일반철골구조,창고시설,기타지붕,2014-05-29
대전광역시 대덕구 석봉동 329-2,39.67,블록구조,창고시설,슬레이트,1969
대전광역시 대덕구 석봉동 330,68.12,벽돌구조,단독주택,(철근)콘크리트,1981-08-01
대전광역시 대덕구 석봉동 345-8,33.06,일반목구조,단독주택,슬레이트,1945
대전광역시 대덕구 석봉동 347-2,39.67,일반목구조,단독주택,기타지붕,1945
대전광역시 대덕구 석봉동 347-20,35.05,일반목구조,단독주택,슬레이트,1940
대전광역시 대덕구 석봉동 348-12,15.54,기타조적구조,단독주택,기와,1965
대전광역시 대덕구 석봉동 348-2,60.5,기타조적구조,단독주택,기와,1960
대전광역시 대덕구 석봉동 352,39.67,벽돌구조,단독주택,(철근)콘크리트,1969
대전광역시 대덕구 석봉동 353,51.57,기타조적구조,단독주택,기와,1960
대전광역시 대덕구 석봉동 353-1,82.82,벽돌구조,단독주택,(철근)콘크리트,1982-07-02
대전광역시 대덕구 석봉동 353-20,125.62,블록구조,단독주택,기와,1965
대전광역시 대덕구 석봉동 353-25,56.2,블록구조,단독주택,기와,1968
대전광역시 대덕구 석봉동 353-3,162.0,일반철골구조,제2종근린생활시설,기타지붕,2019-04-03
대전광역시 대덕구 석봉동 353-31,41.66,기타조적구조,단독주택,기와,1945
대전광역시 대덕구 석봉동 353-33,1061.68,철근콘크리트구조,공동주택,(철근)콘크리트,2022-09-23
대전광역시 대덕구 석봉동 353-34,42.98,블록구조,단독주택,슬레이트,1960
대전광역시 대덕구 석봉동 353-39,36.69,블록구조,단독주택,슬레이트,1965
대전광역시 대덕구 석봉동 353-42,195.0,일반철골구조,제2종근린생활시설,기타지붕,2024-09-10
대전광역시 대덕구 석봉동 353-43,38.02,기타조적구조,단독주택,기와,1968
대전광역시 대덕구 석봉동 353-44,79.33,기타조적구조,단독주택,기와,1962
대전광역시 대덕구 석봉동 353-53,66.12,기타조적구조,단독주택,슬레이트,1955
대전광역시 대덕구 석봉동 353-58,46.28,블록구조,단독주택,기와,1952
대전광역시 대덕구 석봉동 353-6,67.11,기타조적구조,단독주택,기와,1968
대전광역시 대덕구 석봉동 353-61,29.75,블록구조,단독주택,기와,1969
대전광역시 대덕구 석봉동 353-81,95.48,경량철골구조,창고시설,기타지붕,2019-05-13
대전광역시 대덕구 석봉동 354-20,91.96,철근콘크리트구조,단독주택,(철근)콘크리트,2017-01-25
대전광역시 대덕구 석봉동 354-21,124.58,벽돌구조,단독주택,(철근)콘크리트,1984-12-17
대전광역시 대덕구 석봉동 354-5,77.94,벽돌구조,단독주택,(철근)콘크리트,1994-07-23
대전광역시 대덕구 석봉동 357-1,29.35,블록구조,단독주택,슬레이트,1974-01-12
대전광역시 대덕구 석봉동 358,30.74,기타조적구조,단독주택,기와,1960
대전광역시 대덕구 석봉동 359-9,62.81,블록구조,단독주택,기와,1964
대전광역시 대덕구 석봉동 362-1,58.85,일반목구조,단독주택,슬레이트,1925
대전광역시 대덕구 석봉동 363-49,26.45,블록구조,단독주택,기와,1962
대전광역시 대덕구 석봉동 37-1,102.15,기타조적구조,단독주택,기와,1969
대전광역시 대덕구 석봉동 371,72.73,기타조적구조,단독주택,기와,1965
대전광역시 대덕구 석봉동 372-2,89.25,기타조적구조,단독주택,기와,1965
대전광역시 대덕구 석봉동 379,33.39,벽돌구조,단독주택,슬레이트,1955
대전광역시 대덕구 석봉동 380,121.93,벽돌구조,단독주택,기와,
대전광역시 대덕구 석봉동 380-4,48.6,기타조적구조,단독주택,기와,1955
대전광역시 대덕구 석봉동 382-2,59.18,일반목구조,단독주택,기타지붕,1890
대전광역시 대덕구 석봉동 384,72.07,일반목구조,단독주택,기타지붕,1950
대전광역시 대덕구 석봉동 385-2,40.98,일반목구조,단독주택,기와,1945
대전광역시 대덕구 석봉동 386,112.39,일반목구조,단독주택,슬레이트,1890
대전광역시 대덕구 석봉동 388-1,1189.61,철근콘크리트구조,운수시설,(철근)콘크리트,1998-08-16
대전광역시 대덕구 석봉동 388-122,49.59,블록구조,단독주택,기와,1968
대전광역시 대덕구 석봉동 388-128,46.94,기타조적구조,단독주택,기와,1964
대전광역시 대덕구 석봉동 388-26,141.16,일반목구조,공장,기타지붕,1947
대전광역시 대덕구 석봉동 388-45,135.3,기타조적구조,단독주택,슬레이트,1934
대전광역시 대덕구 석봉동 389,27.76,벽돌구조,단독주택,기와,1957
대전광역시 대덕구 석봉동 39-1,46.62,일반목구조,단독주택,기와,1965
대전광역시 대덕구 석봉동 391,89.26,일반목구조,단독주택,슬레이트,1934
대전광역시 대덕구 석봉동 391-3,64.47,블록구조,단독주택,기와,1955
대전광역시 대덕구 석봉동 393-3,19.83,일반목구조,단독주택,기와,1967
대전광역시 대덕구 석봉동 395,104.8,벽돌구조,단독주택,기와,1968
대전광역시 대덕구 석봉동 395-2,49.59,벽돌구조,단독주택,기와,1956
대전광역시 대덕구 석봉동 395-33,42.98,벽돌구조,단독주택,기와,1959
대전광역시 대덕구 석봉동 395-7,71.34,블록구조,단독주택,기와,1958
대전광역시 대덕구 석봉동 398,59.5,벽돌구조,단독주택,기와,1958
대전광역시 대덕구 석봉동 398-15,40.99,벽돌구조,단독주택,기와,1962
대전광역시 대덕구 석봉동 398-66,64.46,기타조적구조,단독주택,기와,1951
대전광역시 대덕구 석봉동 398-72,61.16,블록구조,단독주택,기와,1967
대전광역시 대덕구 석봉동 398-80,111.03999999999999,벽돌구조,단독주택,기와,1976-07-12
대전광역시 대덕구 석봉동 406-12,236.0,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2016-05-20
대전광역시 대덕구 석봉동 406-14,35.8,일반목구조,단독주택,기타지붕,1954
대전광역시 대덕구 석봉동 406-22,57.08,철근콘크리트구조,단독주택,(철근)콘크리트,2002-12-17
대전광역시 대덕구 석봉동 406-3,110.75,일반목구조,단독주택,기와,1943
대전광역시 대덕구 석봉동 406-5,42.31,기타조적구조,단독주택,기와,1930
대전광역시 대덕구 석봉동 406-6,99.17,일반목구조,단독주택,기와,1948
대전광역시 대덕구 석봉동 407-2,160.02,일반목구조,단독주택,기와,1930
대전광역시 대덕구 석봉동 411-5,23.8,블록구조,단독주택,슬레이트,1962
대전광역시 대덕구 석봉동 413-6,87.33,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2015-12-31
대전광역시 대덕구 석봉동 413-7,42.26,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2015-12-22
대전광역시 대덕구 석봉동 415-1,160.86,벽돌구조,창고시설,슬레이트,
대전광역시 대덕구 석봉동 415-10,96.1,벽돌구조,단독주택,(철근)콘크리트,1982-11-19
대전광역시 대덕구 석봉동 415-11,61.14,벽돌구조,단독주택,(철근)콘크리트,1997-08-23
대전광역시 대덕구 석봉동 415-13,127.41,벽돌구조,단독주택,(철근)콘크리트,1995-01-16
대전광역시 대덕구 석봉동 415-14,110.76,벽돌구조,단독주택,(철근)콘크리트,1992-09-30
대전광역시 대덕구 석봉동 415-15,58.56,철근콘크리트구조,단독주택,(철근)콘크리트,1999-11-12
대전광역시 대덕구 석봉동 415-19,62.97,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2016-01-05
대전광역시 대덕구 석봉동 415-20,104.54,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2015-12-31
대전광역시 대덕구 석봉동 415-21,80.99,블록구조,단독주택,기와,1967
대전광역시 대덕구 석봉동 415-22,48.18,벽돌구조,단독주택,(철근)콘크리트,2005-09-06
대전광역시 대덕구 석봉동 415-27,395.18,철근콘크리트구조,공동주택,(철근)콘크리트,2003-09-01
대전광역시 대덕구 석봉동 415-28,142.67,벽돌구조,제2종근린생활시설,기와,1982-11-12
대전광역시 대덕구 석봉동 415-29,109.91,철근콘크리트구조,단독주택,(철근)콘크리트,1983-08-20
대전광역시 대덕구 석봉동 415-31,54.6,벽돌구조,단독주택,(철근)콘크리트,1967-08-08
대전광역시 대덕구 석봉동 415-32,71.85,벽돌구조,단독주택,(철근)콘크리트,1972-07-05
대전광역시 대덕구 석봉동 415-34,58.12,철근콘크리트구조,노유자시설,(철근)콘크리트,1985-07-22
대전광역시 대덕구 석봉동 415-35,90.92,벽돌구조,단독주택,(철근)콘크리트,1976-08-25
대전광역시 대덕구 석봉동 415-36,72.51,벽돌구조,단독주택,기와,1967
대전광역시 대덕구 석봉동 415-4,93.69,철근콘크리트구조,단독주택,(철근)콘크리트,2003-12-18
대전광역시 대덕구 석봉동 415-44,33.06,일반목구조,제2종근린생활시설,슬레이트,1960
대전광역시 대덕구 석봉동 415-51,338.91,철근콘크리트구조,단독주택,기와,2001-07-05
대전광역시 대덕구 석봉동 416-12,0.0,일반목구조,단독주택,슬레이트,1935
대전광역시 대덕구 석봉동 416-13,40.99,일반목구조,단독주택,기와,1949
대전광역시 대덕구 석봉동 416-17,0.0,기타조적구조,단독주택,기타지붕,1945
대전광역시 대덕구 석봉동 416-21,68.43,블록구조,단독주택,기와,1982-12-02
대전광역시 대덕구 석봉동 416-23,68.7,벽돌구조,단독주택,(철근)콘크리트,1975-06-14
대전광역시 대덕구 석봉동 416-24,135.91,철근콘크리트구조,단독주택,(철근)콘크리트,1994-08-10
대전광역시 대덕구 석봉동 416-25,180.55,철골콘크리트구조,창고시설,기타지붕,2002-12-04
대전광역시 대덕구 석봉동 416-27,82.0,벽돌구조,단독주택,(철근)콘크리트,1984-08-18
대전광역시 대덕구 석봉동 416-28,0.0,기타조적구조,단독주택,기와,1965
대전광역시 대덕구 석봉동 416-32,71.31,벽돌구조,단독주택,(철근)콘크리트,1985-09-25
대전광역시 대덕구 석봉동 416-33,51.19,벽돌구조,단독주택,(철근)콘크리트,1985-06-12
대전광역시 대덕구 석봉동 416-4,65.52,벽돌구조,창고시설,(철근)콘크리트,1988-10-27
대전광역시 대덕구 석봉동 416-55,89.04,철근콘크리트구조,단독주택,기와,2000-01-24
대전광역시 대덕구 석봉동 416-56,164.02,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1993-10-23
대전광역시 대덕구 석봉동 416-57,212.58,철근콘크리트구조,단독주택,(철근)콘크리트,2017-07-31
대전광역시 대덕구 석봉동 416-58,200.165,철근콘크리트구조,노유자시설,(철근)콘크리트,1994-07-22
대전광역시 대덕구 석봉동 417-12,184.48,블록구조,단독주택,기타지붕,1948
대전광역시 대덕구 석봉동 417-13,50.52,철근콘크리트구조,단독주택,(철근)콘크리트,1986-12-18
대전광역시 대덕구 석봉동 417-15,319.2,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1994-05-24
대전광역시 대덕구 석봉동 417-30,168.6,벽돌구조,단독주택,기와,1967
대전광역시 대덕구 석봉동 417-34,93.66,철근콘크리트구조,단독주택,(철근)콘크리트,2019-08-28
대전광역시 대덕구 석봉동 417-43,155.5,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,1996-01-08
대전광역시 대덕구 석봉동 417-51,138.81,철근콘크리트구조,단독주택,(철근)콘크리트,1971-01-13
대전광역시 대덕구 석봉동 417-54,72.8,철근콘크리트구조,단독주택,(철근)콘크리트,1982-12-07
대전광역시 대덕구 석봉동 417-7,80.77,벽돌구조,단독주택,기와,1985-02-06
대전광역시 대덕구 석봉동 417-72,98.15,벽돌구조,단독주택,(철근)콘크리트,1979-06-15
대전광역시 대덕구 석봉동 417-76,86.4,벽돌구조,단독주택,슬레이트,1979-07-26
대전광역시 대덕구 석봉동 417-77,102.65,철근콘크리트구조,제2종근린생활시설,(철근)콘크리트,2020-02-05
대전광역시 대덕구 석봉동 417-78,39.72,벽돌구조,단독주택,(철근)콘크리트,1978-07-20
대전광역시 대덕구 석봉동 417-9,153.4,벽돌구조,단독주택,(철근)콘크리트,1993-06-30
대전광역시 대덕구 석봉동 418,98.85,일반목구조,단독주택,슬레이트,1955
대전광역시 대덕구 석봉동 418-21,63.315,벽돌구조,단독주택,(철근)콘크리트,1992-01-27
대전광역시 대덕구 석봉동 418-53,33.39,블록구조,단독주택,슬레이트,1965
대전광역시 대덕구 석봉동 418-64,115.7,일반목구조,단독주택,기와,
대전광역시 대덕구 석봉동 418-86,28.76,블록구조,단독주택,기와,
대전광역시 대덕구 석봉동 419,59.5,벽돌구조,단독주택,기와,
대전광역시 대덕구 석봉동 421-7,12.32,경량철골구조,제2종근린생활시설,기타지붕,2016-01-12
대전광역시 대덕구 석봉동 423-1,613.72,벽돌구조,공동주택,(철근)콘크리트,1989-07-08
대전광역시 대덕구 석봉동 423-10,210.0,벽돌구조,공동주택,(철근)콘크리트,1989-09-21
대전광역시 대덕구 석봉동 423-12,72.35,벽돌구조,단독주택,(철근)콘크리트,1990-02-03
대전광역시 대덕구 석봉동 423-6,205.26,벽돌구조,공동주택,(철근)콘크리트,1989-09-18
대전광역시 대덕구 석봉동 423-7,203.76,벽돌구조,공동주택,(철근)콘크리트,1988-09-01
대전광역시 대덕구 석봉동 423-8,213.06,벽돌구조,공동주택,(철근)콘크리트,1988-09-01
대전광역시 대덕구 석봉동 428-10,97.9,벽돌구조,단독주택,(철근)콘크리트,1981-08-10
대전광역시 대덕구 석봉동 428-13,0.0,블록구조,단독주택,기와,1975-11-24
대전광역시 대덕구 석봉동 428-9,107.51,벽돌구조,단독주택,(철근)콘크리트,1997-11-04
대전광역시 대덕구 석봉동 431-2,82.64,일반목구조,단독주택,기와,1946
대전광역시 대덕구 석봉동 432,53.22,블록구조,단독주택,기와,1960
대전광역시 대덕구 석봉동 435-14,130.58,일반목구조,단독주택,슬레이트,1946
대전광역시 대덕구 석봉동 442-47,64.8,블록구조,단독주택,기와,1964
대전광역시 대덕구 석봉동 442-54,67.1,벽돌구조,단독주택,기와,1957
대전광역시 대덕구 석봉동 447-11,122.85,벽돌구조,창고시설,기타지붕,1977-12-28
대전광역시 대덕구 석봉동 452-3,40.99,일반목구조,창고시설,슬레이트,1975
대전광역시 대덕구 석봉동 453-8,41.65,벽돌구조,단독주택,기와,1969
대전광역시 대덕구 석봉동 464-70,79.34,블록구조,단독주택,슬레이트,1969
대전광역시 대덕구 석봉동 479-1,26.45,일반목구조,단독주택,기와,1921
대전광역시 대덕구 석봉동 480-1,26.44,일반목구조,단독주택,기와,1920
대전광역시 대덕구 석봉동 497-2,90.91,벽돌구조,단독주택,기와,1973
대전광역시 대덕구 석봉동 498-10,65.4,벽돌구조,단독주택,기와,1983-06-09
대전광역시 대덕구 석봉동 498-5,109.01,벽돌구조,단독주택,(철근)콘크리트,1996-03-20
대전광역시 대덕구 석봉동 498-6,75.97,벽돌구조,단독주택,(철근)콘크리트,1981-09-19
대전광역시 대덕구 석봉동 498-7,72.48,벽돌구조,단독주택,(철근)콘크리트,1984-12-31
대전광역시 대덕구 석봉동 499-1,97.12,철근콘크리트구조,단독주택,기와,2002-08-09
대전광역시 대덕구 석봉동 501-2,469.97,철근콘크리트구조,종교시설,(철근)콘크리트,2014-07-02
대전광역시 대덕구 석봉동 505-1,324.66999999999996,경량철골구조,자동차관련시설,기타지붕,2018-04-13
대전광역시 대덕구 석봉동 575-2,29.75,벽돌구조,단독주택,기타지붕,1959
대전광역시 대덕구 석봉동 616-27,56.19,일반목구조,단독주택,기타지붕,1935
대전광역시 대덕구 석봉동 617-9,50.58,일반목구조,단독주택,슬레이트,1945
대전광역시 대덕구 석봉동 618,62.82,일반목구조,단독주택,슬레이트,1945
대전광역시 대덕구 석봉동 618-5,89.26,일반목구조,단독주택,슬레이트,1949
대전광역시 대덕구 석봉동 619-5,42.98,기타조적구조,단독주택,슬레이트,1935
대전광역시 대덕구 석봉동 620-14,128.92,블록구조,단독주택,기와,1935
대전광역시 대덕구 석봉동 711-18,59.5,블록구조,단독주택,기와,1959
대전광역시 대덕구 석봉동 711-20,66.12,블록구조,단독주택,슬레이트,1959
대전광역시 대덕구 석봉동 713-3,185.12,철근콘크리트구조,단독주택,(철근)콘크리트,1969
대전광역시 대덕구 석봉동 770,25144.064,철근콘크리트구조,공동주택,(철근)콘크리트,2012-01-12
대전광역시 대덕구 석봉동 771,12041.3388,철근콘크리트구조,공동주택,(철근)콘크리트,2017-10-26
대전광역시 대덕구 석봉동 772,3123.66,철근콘크리트구조,교육연구시설,(철근)콘크리트,2014-02-12
대전광역시 대덕구 석봉동 773,76.14,경량철골구조,제2종근린생활시설,기타지붕,2016-10-06
대전광역시 대덕구 석봉동 774,3239.29,철근콘크리트구조,교육연구시설,(철근)콘크리트,2024-06-20
대전광역시 대덕구 석봉동 780,664.41,철근콘크리트구조,자동차관련시설,(철근)콘크리트,2022-07-20
