ds,yhat,yhat_lower,yhat_upper
2022-01-01,1179.889510087545,-103.22507695155076,2354.4497538453948
2022-02-01,1113.6674726661042,-85.88329990610767,2409.6883175388944
2022-03-01,985.647211833712,-289.9708909648039,2233.7025566387924
2022-04-01,909.4453528973286,-313.26002813928835,2236.526800914129
2022-05-01,780.776035806767,-504.38774737874246,2024.1784000141358
2022-06-01,799.5544490416263,-419.0272713586747,1996.7929039420708
2022-07-01,810.2557491197103,-431.7556013973987,1971.1768127668738
2022-08-01,881.2792455407691,-437.1285201216001,2098.299202135556
2022-09-01,813.8082261230127,-419.9426312046119,1983.5746833443136
2022-10-01,796.8224799815769,-512.4719570855477,2041.0784201867868
2022-11-01,933.5758845360604,-295.27351305239756,2126.4876520103167
2022-12-01,1089.198383584856,-198.7914507764925,2274.0422287244664
2023-01-01,1209.601802196841,-63.3784966567468,2461.3729881903196
2023-02-01,1141.5075439243024,-11.382389543545012,2398.366921521943
2023-03-01,1014.6269343722707,-177.02050893880894,2182.699687346887
2023-04-01,940.0001481901573,-299.84726437882125,2110.4499211067546
2023-05-01,811.4364017632471,-479.0936002593669,1986.9960477582874
2023-06-01,830.2216181497334,-398.581885722904,2056.3465317492423
2023-07-01,839.9597577097632,-365.0860316928987,2100.262388049567
2023-08-01,909.7461774401876,-453.4588589143683,2093.504323812916
2023-09-01,840.6440836427221,-468.4392512816939,2025.1481924769905
2023-10-01,824.9348259458204,-378.55213764150943,2034.3997930131839
2023-11-01,962.8657229346946,-204.5133299268023,2258.249371435344
2023-12-01,1120.239675019458,-44.27917797131041,2414.904388378908
