ds,yhat,yhat_lower,yhat_upper
2022-01-01,5531.010213825401,-21460.210077066855,32249.363354751007
2022-02-01,5504.692108684702,-19027.864329007767,32064.966149099233
2022-03-01,5001.596287894017,-18779.969531045488,30007.331225892784
2022-04-01,4823.860498613555,-19621.76239720914,28215.364486709903
2022-05-01,4460.3699937900265,-20752.56246605607,31154.700763052835
2022-06-01,4603.469305962738,-19859.415533014395,31766.49868099807
2022-07-01,4826.977509907175,-22668.97466215865,30229.351364806542
2022-08-01,5584.570282288002,-21120.818105421207,31672.941414515022
2022-09-01,4944.973534620539,-20390.197755009398,29352.695676766587
2022-10-01,4237.4586346735405,-19467.798380600292,28224.02654387263
2022-11-01,4550.717160719964,-19705.60569755282,31473.75813701129
2022-12-01,5161.830490449641,-18462.963409258795,29882.76923132049
2023-01-01,5956.656564036709,-18970.68982538914,31101.851766039024
2023-02-01,5974.364091526267,-19142.005485434263,30286.175392303216
2023-03-01,5263.377420995552,-20913.409878273935,30247.172765413263
2023-04-01,5205.681481220745,-18819.029453730287,31560.460157845737
2023-05-01,4888.158689160518,-19378.895314720954,30944.73261369585
2023-06-01,4966.181589513122,-19407.533709662035,29624.99748784934
2023-07-01,5161.863247557869,-18450.399479722957,30020.845786099097
2023-08-01,5897.0648194566065,-18616.352383089565,30165.98433047057
2023-09-01,5365.893601559345,-20192.492727218105,32394.225805260317
2023-10-01,4716.629635152321,-18304.798268367445,29380.666789475184
2023-11-01,4835.752175492284,-19342.31058505012,30399.650551968123
2023-12-01,5434.835154424785,-19455.225074745358,29376.926995396738
