ds,yhat,yhat_lower,yhat_upper
2022-01-01,392.47361112799115,-647.6588922888003,1535.4974642925977
2022-02-01,368.9677330845334,-725.5870026441971,1479.912198782629
2022-03-01,292.65722458660036,-865.7364845556881,1410.4188722753433
2022-04-01,259.0998351107612,-835.7267138233102,1390.4947090981798
2022-05-01,181.65555211380402,-899.5873876704461,1254.2304465081688
2022-06-01,143.67206995692567,-873.6792177445406,1348.8794058371284
2022-07-01,122.7172068284188,-970.6983579846376,1212.9039492055222
2022-08-01,164.61483122815213,-943.7811909100765,1224.315422894191
2022-09-01,146.01901501844452,-923.3237389283642,1192.1025234178462
2022-10-01,163.16073748795029,-864.2572001930961,1127.2968862180821
2022-11-01,239.69691515679722,-806.5163343764555,1305.0762793075885
2022-12-01,304.0909593007555,-784.9101491568005,1496.9018350436531
2023-01-01,369.05692717603074,-641.929076815036,1431.7054144815893
2023-02-01,341.49317391316544,-739.1469480653412,1402.3607852770847
2023-03-01,259.2827901192795,-748.3827906570865,1323.089501947716
2023-04-01,231.38572473887334,-945.403101544616,1245.223199448653
2023-05-01,155.99664672727283,-928.1751230340611,1289.3138404512779
2023-06-01,117.44623347043996,-984.8386571935888,1131.4055184032566
2023-07-01,96.82778162039608,-899.7063926406479,1195.5458560906063
2023-08-01,135.89075271793726,-892.7773040241434,1247.1026053382184
2023-09-01,115.0069702293087,-979.3924610375956,1175.4377414478884
2023-10-01,131.66900775872105,-943.8204397723724,1264.287160319577
2023-11-01,212.9693419451053,-918.8328723628142,1245.8843525810857
2023-12-01,276.13073095888143,-734.0679712349495,1366.3754061324626
