ds,yhat,yhat_lower,yhat_upper
2022-01-01,9243.81476106209,-24741.598292449067,44436.18026468138
2022-02-01,9142.049389610276,-25897.440356558363,43864.30674023419
2022-03-01,8414.899991680166,-26382.85846858253,45588.11867864462
2022-04-01,8411.149340400754,-27396.189689521438,40710.343670505936
2022-05-01,7770.7833940355795,-27543.652513980105,41025.072203026946
2022-06-01,8018.398238351169,-26880.79544011387,42574.332913417544
2022-07-01,8350.102195077612,-26101.90700886228,41627.27569641164
2022-08-01,9864.538521293232,-26401.746919851805,45562.502290274264
2022-09-01,8146.566520391054,-28292.01549265984,43750.793613573216
2022-10-01,7222.9354141507,-29139.76170005019,40582.79255360911
2022-11-01,7842.691268574893,-26156.66127374115,42953.3542687802
2022-12-01,8621.953626200519,-27600.571628080153,43791.15730047763
2023-01-01,9786.95007526526,-25111.267757632275,42238.92050186765
2023-02-01,10028.503662853747,-24726.896677575387,46006.70116591837
2023-03-01,8948.881534853921,-23752.360754269404,43824.825140795205
2023-04-01,9106.496800331246,-24733.30081324714,44733.622188944435
2023-05-01,8457.227155042345,-28567.481237374137,41275.976797134834
2023-06-01,8581.59229528087,-26446.538415731895,43105.37814600225
2023-07-01,8837.752824367197,-23375.34768334472,40652.34763579603
2023-08-01,10292.90067446855,-23022.42763476012,45575.21827352686
2023-09-01,9039.116319259438,-26021.850345985884,42715.84413091626
2023-10-01,8200.604373079725,-24676.180603832792,42751.69862441072
2023-11-01,8238.192543461057,-28177.466730996042,43477.703801158816
2023-12-01,9002.994852234533,-26706.234180214957,44955.677092000675
