ds,yhat,yhat_lower,yhat_upper
2022-01-01,2540.646481404572,630.4908355861909,4469.487142625733
2022-02-01,2601.7975405791726,559.3082784432521,4416.926132902565
2022-03-01,2508.084175653249,589.8390265191388,4635.514565051078
2022-04-01,2398.4867790464773,465.8160564235951,4432.383393857216
2022-05-01,2085.304187290631,49.87731755931805,3976.6753780252266
2022-06-01,1760.0565388060168,-78.559759582441,3738.1543729139566
2022-07-01,1673.5357313787533,-333.1004487342617,3749.878702471974
2022-08-01,1678.9733380175535,-247.43336813626766,3793.5277288478683
2022-09-01,1660.8144664213442,-297.23527427102715,3586.173553245084
2022-10-01,1764.8487687070128,-200.71757184053953,3704.2555504720276
2022-11-01,2019.815515417886,36.74508299809251,3955.125427940394
2022-12-01,2382.053764310565,394.48061697269793,4324.791806905793
2023-01-01,2702.1445449226944,732.37810140347,4697.096711356458
2023-02-01,2739.839094251568,903.8496362715297,4570.7836462978485
2023-03-01,2751.3467019027203,704.637445449645,4664.380912122342
2023-04-01,2607.91910798728,553.5987148089582,4610.228965420864
2023-05-01,2291.803387075911,303.0716305149778,4471.867463209321
2023-06-01,1938.5628372370686,-59.450802942317715,4009.7712801973753
2023-07-01,1856.1950215574466,-144.13675911271056,3793.1582081284805
2023-08-01,1869.1248478042144,40.02061198704545,3822.9728063769485
2023-09-01,1836.9683666975777,-144.55997533523092,3789.978870956938
2023-10-01,1984.9886816349167,-21.16984861803676,3968.614943004358
2023-11-01,2221.423514327275,353.65379962407604,4257.047855971459
2023-12-01,2596.9277144631533,600.4421801017919,4471.10693422895
