ds,yhat,yhat_lower,yhat_upper
2022-01-01,7545.952048458113,-27478.23826083611,43397.420153779996
2022-02-01,7659.311861510027,-27515.855369496996,40075.535262743055
2022-03-01,7379.413212143503,-25531.561132554998,40014.20897940531
2022-04-01,7388.583884542045,-27138.236461142784,41659.757662344906
2022-05-01,6964.295571120264,-26125.691299204216,41382.36987027157
2022-06-01,7083.3923497571295,-28684.64217809259,41988.2234388549
2022-07-01,7236.807459641902,-26536.64992619412,41583.52617507508
2022-08-01,8238.77219375866,-24595.90449513352,41002.47390860683
2022-09-01,7601.9152638002515,-25767.887757123655,41414.48011328384
2022-10-01,6602.189744177263,-27802.413918066548,42097.98430344564
2022-11-01,6816.5373616409015,-26444.363910245065,38814.917807829974
2022-12-01,7299.129770210613,-28396.55262504293,37741.00832031382
2023-01-01,8465.953783276102,-25376.485294518363,40037.14888790893
2023-02-01,8701.721104080932,-22299.78605483915,43712.88914823102
2023-03-01,7982.465142745066,-26335.79811716823,43707.37067295159
2023-04-01,8176.6978201414295,-25970.902123282962,41059.836322338786
2023-05-01,7868.333078310155,-25100.898931272917,40197.98779594903
2023-06-01,7955.169138519982,-25117.32269422475,40695.34881940964
2023-07-01,8003.818736647441,-24020.246151024938,40925.640053524556
2023-08-01,8929.267788685282,-24546.993014261872,44435.006150885805
2023-09-01,8511.473479892262,-28170.33194680252,42523.73503825401
2023-10-01,7599.12500013948,-23956.334628230314,39196.509619529046
2023-11-01,7491.119050136284,-25945.790148796623,39819.21852033342
2023-12-01,7941.400558705314,-25143.955592993098,40572.165387389585
