ds,yhat,yhat_lower,yhat_upper
2022-01-01,22903.244132300137,-58878.971421652146,102576.65027042481
2022-02-01,22740.518316299233,-56496.08862802243,106350.62799075067
2022-03-01,19880.367689136452,-63879.76059375659,103501.12149668802
2022-04-01,19804.648175604074,-62843.49442547835,99562.47304983603
2022-05-01,19255.7771714051,-61313.024977993424,103757.01860137633
2022-06-01,20911.527136410936,-62886.27461926093,104334.92168447994
2022-07-01,21739.63914856227,-62721.43583884605,97717.27768622235
2022-08-01,25770.83604000427,-53396.824116189484,107320.94152525347
2022-09-01,21776.556885734743,-56177.55766483429,105592.50108429907
2022-10-01,18498.967783699347,-63220.05230696415,97696.2866885254
2022-11-01,18561.6951587569,-69015.77416100196,99114.92631024765
2022-12-01,20811.457737127937,-65170.60520712785,94090.62896979392
2023-01-01,23937.735350462706,-60958.93936267061,102745.69444232051
2023-02-01,24054.968108693505,-60146.55428089044,109724.54757998041
2023-03-01,20274.976142921783,-66321.79127255334,100107.10181353703
2023-04-01,20597.501784645643,-57986.50696496324,102835.43903496467
2023-05-01,20185.75018152991,-64950.311379174345,103890.08909970695
2023-06-01,21485.802813508384,-64184.200908734034,104055.05645288322
2023-07-01,22399.805954028434,-63618.5314329387,104580.49067773207
2023-08-01,26644.546796141418,-53476.15089281018,108804.46004903085
2023-09-01,22887.214777463672,-58795.84542595449,104414.74438527094
2023-10-01,19549.643545311428,-60195.422284197186,104520.7580583487
2023-11-01,18814.386303832987,-62482.9976860811,100947.8265209289
2023-12-01,21263.42941302778,-60780.343924258326,112496.6176563969
