ds,yhat,yhat_lower,yhat_upper
2022-01-01,1695.8211742361086,-163.6119473726551,3459.958618296357
2022-02-01,1708.6409067240231,-81.01659598555196,3530.5155245192304
2022-03-01,1450.709365993881,-293.6660254988004,3319.898518621497
2022-04-01,1308.9068171192168,-421.52599391815227,3095.89515864261
2022-05-01,1034.2655541247073,-859.7455690370472,2907.642240875003
2022-06-01,915.8765705255173,-1034.8332401909295,2741.039677970733
2022-07-01,891.1621586682008,-959.4927881755148,2720.867417337679
2022-08-01,964.1682659481145,-784.4784777308622,2941.0247989463746
2022-09-01,883.4899389946961,-832.8356386901859,2778.640900567019
2022-10-01,881.4711310875764,-1021.8978706835487,2788.5760372315995
2022-11-01,1174.0336342845903,-698.794157236865,2961.790282701988
2022-12-01,1514.5642355644454,-319.24910413698825,3449.4163732745556
2023-01-01,1721.7864130074404,-50.07428856848512,3643.564275015303
2023-02-01,1706.8431842396672,-159.79199366649385,3445.794582022037
2023-03-01,1393.9011067925971,-457.4062339049303,3260.2812929114198
2023-04-01,1315.520264290604,-508.85159906494147,3109.287222948352
2023-05-01,1037.8656114251744,-641.4136130065182,2917.0689717571645
2023-06-01,903.9623989909619,-735.5250426584611,2831.55145563788
2023-07-01,888.9796684193598,-944.1250209481353,2709.3547117916232
2023-08-01,957.113179772076,-882.4584294716054,2723.425160605899
2023-09-01,859.850200799955,-1039.0477701402617,2650.0112002306782
2023-10-01,875.9261721341893,-1010.2218629253466,2671.220021757395
2023-11-01,1137.61680646448,-631.8026911508084,3078.2666853199216
2023-12-01,1509.6353055471332,-262.9219225154668,3346.347492314354
