ds,yhat,yhat_lower,yhat_upper
2022-01-01,1402.074414886406,-950.6366738185843,3722.148820597185
2022-02-01,1380.630110941076,-767.3966974655604,3660.8840134409447
2022-03-01,1079.2371499757069,-1088.8980657775353,3369.7724485576
2022-04-01,928.7606218162231,-1278.1894228793508,3305.967089337415
2022-05-01,729.7815155685716,-1741.3841374710378,2867.5839914374687
2022-06-01,676.919823461717,-1663.7267289651588,3016.267144333347
2022-07-01,705.239877552951,-1540.3185325745167,2915.6348180632503
2022-08-01,835.7471421561866,-1410.5025036891261,3073.01435575502
2022-09-01,697.0347846047765,-1566.0589351639667,3027.533496402538
2022-10-01,660.1632911568013,-1456.5066536683503,2851.693398624174
2022-11-01,845.8505117711346,-1283.765071166072,3030.635034797234
2022-12-01,1123.4274884735928,-1322.638184461618,3301.7759412957294
2023-01-01,1392.1703368833137,-886.6598305487859,3740.8227573599165
2023-02-01,1379.870162060672,-785.9235919668,3635.3253595504434
2023-03-01,1017.9781334224549,-1244.1659324174793,3199.5965733379135
2023-04-01,908.5208720612812,-1313.342230744964,3133.2297577049053
2023-05-01,719.7356633871965,-1708.1479595541307,2865.2233677115705
2023-06-01,653.6787211839033,-1538.6295995326213,2822.2827023439672
2023-07-01,694.4869650231203,-1471.7462903500905,3079.960362877011
2023-08-01,802.2349527454803,-1440.6078689936742,3120.3622175762725
2023-09-01,655.2473792799739,-1819.2077277559943,3067.04971021983
2023-10-01,649.7094670037866,-1619.5966162512557,2942.344759774005
2023-11-01,814.5364245469309,-1320.6201657866916,3078.7120311714734
2023-12-01,1090.8646817228434,-1083.939338407237,3451.3674136875293
