ds,yhat,yhat_lower,yhat_upper
2022-01-01,26369.018167547954,-32591.946158183797,86126.16850335618
2022-02-01,25891.568602485022,-33289.42720591206,84735.92505115186
2022-03-01,23125.50852289755,-33175.46934332353,79027.53203563821
2022-04-01,22621.21429755287,-35586.242240794636,79973.58095647814
2022-05-01,21797.91818700528,-31777.766094873958,77014.66869255534
2022-06-01,22526.833386344315,-31962.320019521907,79206.13555696505
2022-07-01,23818.77913957367,-31704.320684705624,78081.11028929873
2022-08-01,27095.538807400677,-28498.71607535803,85559.6606838527
2022-09-01,22867.229553932924,-36154.76647370409,77016.54487800327
2022-10-01,20785.04494081589,-36823.42353178739,81685.41379576342
2022-11-01,22619.383964564087,-32743.420345272923,76661.29657369625
2022-12-01,25041.46999036955,-33328.83757317183,77989.7976961998
2023-01-01,27962.608686014646,-25961.27890167114,82029.69843361706
2023-02-01,27738.203618470427,-29204.619567498274,82136.75014639797
2023-03-01,24492.67311246422,-32089.934577040523,82399.66654284201
2023-04-01,24288.434432342277,-34290.91802706082,77469.9195574101
2023-05-01,23533.619452617884,-32734.50647775605,79872.48450039895
2023-06-01,23798.77288028339,-32628.632532890442,81069.9751564207
2023-07-01,25114.85963959378,-28945.970962432028,80142.69774921218
2023-08-01,28552.37119479342,-25162.092781515155,85573.6879128672
2023-09-01,24907.91628184283,-33457.036291165416,85087.59950084856
2023-10-01,22607.267853642195,-37197.12474023548,81425.90772947085
2023-11-01,23758.53434716835,-37052.52124297184,74503.53132298206
2023-12-01,26273.27467069756,-33319.947486908095,83256.67736316056
