ds,yhat,yhat_lower,yhat_upper
2022-01-01,14486.172316438182,-9254.803046275943,37614.57403638566
2022-02-01,14399.328168737875,-8346.167848942498,36653.162652885345
2022-03-01,13879.659748830201,-8595.433536787572,36576.28512018794
2022-04-01,13837.466433319181,-9680.646910400967,37494.023615007194
2022-05-01,13808.454679953738,-10661.81811599393,35452.24396911443
2022-06-01,14444.5448328546,-8623.932905537244,36380.29214019013
2022-07-01,14953.789933115155,-9720.94553274367,37944.369452806946
2022-08-01,15763.922081387103,-7343.807675342348,37331.49014594765
2022-09-01,15136.583582861831,-5906.5833803396845,40584.05643775837
2022-10-01,14737.44393090129,-8260.788417657453,38421.37853622814
2022-11-01,15441.15040152947,-9161.126832972472,38539.42981635991
2022-12-01,16783.12471359754,-4011.388681310157,41164.446340297254
2023-01-01,17853.475045070292,-6429.0054261363075,39668.34552521948
2023-02-01,17978.15069110763,-6929.135381341007,40440.535484772256
2023-03-01,17034.4636144577,-6527.675879437441,40715.82338525712
2023-04-01,16975.306621352585,-5563.564408851148,39847.049597761164
2023-05-01,17193.210195758915,-5595.387017628875,40377.83281219332
2023-06-01,17678.37237672239,-6462.886784436593,39655.18473886997
2023-07-01,18348.69896676965,-5420.173755433819,40863.00947037587
2023-08-01,19155.399622300658,-6005.1913991306255,41128.56588415584
2023-09-01,18430.842884874233,-4746.187143561751,43317.398796940724
2023-10-01,17993.532279480347,-5523.985049122712,40304.17653589147
2023-11-01,18646.73387976281,-4956.209279952925,42752.872099430475
2023-12-01,20001.533185778928,-2262.430106577719,45056.10783624469
