ds,yhat,yhat_lower,yhat_upper
2022-01-01,259680.9301668746,-515109.28904717485,1149819.0637807483
2022-02-01,236412.2432801839,-606706.1871912101,1121187.655467483
2022-03-01,241018.2414905259,-594119.7444656506,1129753.239029222
2022-04-01,225183.29510687536,-587876.073864601,1028462.9221593557
2022-05-01,232118.6010507233,-582149.808441709,1115158.9096514492
2022-06-01,253704.96492673428,-545097.378259651,1097297.312710467
2022-07-01,276954.7232861991,-542049.2888464177,1149934.2590783015
2022-08-01,247738.5367611326,-591359.2328661398,1037468.4084807716
2022-09-01,256808.09687653484,-663582.4776097612,1085029.076329997
2022-10-01,227868.72904518386,-619648.1753729765,1045184.1275622607
2022-11-01,224036.48470366257,-651154.6327289098,1001316.2583718338
2022-12-01,244940.42578693337,-525843.8989294773,1122452.7419798663
2023-01-01,264542.7249290314,-563256.0532509835,1127887.977103267
2023-02-01,240599.15871128644,-579301.0934640307,1106957.9441639145
2023-03-01,246078.69815211347,-668720.9100731367,1070978.892483449
2023-04-01,229916.73113156375,-627814.3445250631,1100403.3104458237
2023-05-01,237278.00552208233,-595898.7602220337,1109248.7736894896
2023-06-01,258641.50394949326,-622935.4710500273,1082713.2607721677
2023-07-01,281928.0907422572,-594301.975931327,1202614.2801785
2023-08-01,252514.18266837084,-543840.5052412288,1082455.4472671296
2023-09-01,261212.34021924637,-565984.346692571,1119104.850892099
2023-10-01,232773.54768366285,-595251.1563620922,1086320.4275939201
2023-11-01,229125.90278990185,-611025.2210237569,1091761.1036968965
2023-12-01,250440.02577953,-577214.7838440861,1099195.6213204355
