ds,yhat,yhat_lower,yhat_upper
2022-01-01,21756.719123777002,-8699.549026041701,50877.250374684576
2022-02-01,20812.98977355938,-6618.595093561846,49942.50120360896
2022-03-01,20486.24134069039,-9936.157567225928,49615.355207821565
2022-04-01,20026.719333357523,-9005.18335077734,47371.54786884004
2022-05-01,19358.30452900263,-10959.482286079752,47799.121222054404
2022-06-01,20180.146048450955,-9483.279971674998,50593.534282738736
2022-07-01,23422.452040010554,-6367.117859660405,52953.61018262053
2022-08-01,24414.793476743784,-1397.5120062719106,53063.92690591504
2022-09-01,19088.20692672155,-11085.42269670298,46521.13589288584
2022-10-01,18977.30461100259,-10711.46985819486,49286.71126227048
2022-11-01,20332.55649606225,-9262.195710055694,51042.89000548433
2022-12-01,22412.26144490223,-6551.164172824827,52476.69058574923
2023-01-01,23053.450444366634,-8650.447513994766,53043.923020214104
2023-02-01,22057.68202050794,-7261.420748153539,51053.59252815267
2023-03-01,21873.06364535967,-5116.19605001014,50473.785713319834
2023-04-01,21369.892041118102,-9452.713443152976,49530.435698014735
2023-05-01,20716.350155575892,-9753.435299430306,48780.57382799029
2023-06-01,21539.192996993144,-8377.329844438078,49427.542220965624
2023-07-01,24749.232868331135,-5441.39560140196,54161.84966392108
2023-08-01,25687.62683963108,-3423.8763844592127,52788.07101855797
2023-09-01,20412.985339378003,-9600.26412721136,49316.15685376402
2023-10-01,20327.774330162785,-7972.453104683791,49500.28685342687
2023-11-01,21703.367163678267,-8279.969248777057,48666.100731871695
2023-12-01,23808.997176323992,-4457.113883145234,52485.78585046584
