ds,yhat,yhat_lower,yhat_upper
2022-01-01,54102.76665079898,-109220.96632028861,233556.39618684593
2022-02-01,53940.50077659199,-117290.79470679222,225516.77336768006
2022-03-01,53827.866560960974,-114141.15234129575,221063.22054430426
2022-04-01,55595.965852431415,-104511.57808534452,234347.5539542621
2022-05-01,53447.38923159663,-124671.99041960711,229196.963631263
2022-06-01,54006.87969423576,-121977.85084401364,244004.1902929471
2022-07-01,54116.96909824039,-111731.61520760048,218428.99033568002
2022-08-01,62634.05994310083,-108819.72143299486,239495.0037422943
2022-09-01,53360.49257886178,-118756.86650533928,226401.41666426268
2022-10-01,46305.51379415927,-132719.41230446871,225996.1602028911
2022-11-01,48136.38510965564,-127767.02890173176,219730.8362406293
2022-12-01,50266.77717813701,-130162.72686649252,229948.58483117702
2023-01-01,56470.93097209606,-106780.1156650285,223032.7058035257
2023-02-01,57530.54040407341,-106676.09097106398,213802.6319794544
2023-03-01,53847.38902808437,-116197.8651897455,243412.45731826013
2023-04-01,57101.09278207647,-98790.83711176789,236786.9209544857
2023-05-01,54845.98657299598,-122362.55250756774,219101.19917954082
2023-06-01,54888.5906862093,-124418.1115059024,219803.59290494854
2023-07-01,55408.25455238926,-117027.22158696433,223963.43060196517
2023-08-01,63385.918959046656,-114324.19507051354,227124.64497349854
2023-09-01,57017.34532485326,-119548.56806547842,236776.530934391
2023-10-01,48700.12156226022,-136491.65994472045,213563.46534951282
2023-11-01,47179.62540254359,-129196.63850005492,215537.39125012633
2023-12-01,50192.74648086175,-133070.4388456233,223587.98510724958
