ds,yhat,yhat_lower,yhat_upper
2022-01-01,37406.47936460299,-30830.384007893284,105991.59884911696
2022-02-01,36465.46721677561,-30389.40670744045,106118.37270113733
2022-03-01,32463.52454868197,-40252.575558931734,101059.85688290166
2022-04-01,31975.301769177542,-38874.19690253256,106450.17537669075
2022-05-01,32017.038272513662,-42235.803541135334,97832.1876407245
2022-06-01,35161.62456724828,-36150.605213581206,107760.68878707637
2022-07-01,36947.761638553464,-30000.356814649247,108201.56668076412
2022-08-01,40872.52703081347,-34037.39667820068,116124.69888248194
2022-09-01,33705.23950147411,-38052.83654480982,105396.06010844056
2022-10-01,31333.721859344932,-35255.56203284011,102325.06646205361
2022-11-01,34592.50524261206,-39626.031039244306,108553.76615265358
2022-12-01,38298.96306072363,-32543.28123740979,113680.27399181359
2023-01-01,40829.16232641979,-25427.56661949153,109906.89645904387
2023-02-01,40483.05625614869,-28501.395340632167,109639.31076257724
2023-03-01,34927.324180867596,-37249.45751039092,109808.98853680246
2023-04-01,34839.517127369814,-36524.94065996127,102532.47830430842
2023-05-01,35609.97959528772,-33391.15021410795,110319.08166524624
2023-06-01,37534.308922502554,-26411.41061351176,112578.33894227448
2023-07-01,40443.12718707791,-32318.506873738228,105133.6266545752
2023-08-01,44412.24357097781,-31234.702478212326,114034.63045796964
2023-09-01,36950.62953423812,-35670.74644084001,111788.89138895189
2023-10-01,34451.067027602236,-33797.84609252904,107554.61226890016
2023-11-01,36969.72789723176,-30539.946740192976,109276.42797571073
2023-12-01,41327.91020219714,-31844.86329657699,115415.37463249482
