ds,yhat,yhat_lower,yhat_upper
2022-01-01,21999.860572188358,-118259.24555343881,165787.5837842798
2022-02-01,20974.525480688735,-134911.7325671478,161016.98255086347
2022-03-01,23159.58407335581,-120968.90665053786,175150.51968491403
2022-04-01,27779.140657497155,-114453.50927772494,173547.19374633094
2022-05-01,26430.039404212883,-132489.814640669,176287.15794040906
2022-06-01,28212.21760272779,-111511.35004740518,164733.88105526107
2022-07-01,30176.127749219955,-114028.68535395428,178738.06377436323
2022-08-01,35602.5403868846,-102236.51862938615,177061.11740652283
2022-09-01,29081.4928704494,-112777.29814409482,178215.11520542385
2022-10-01,24314.718074894918,-128698.34418452917,173053.5721539046
2022-11-01,25766.415476805898,-124978.21066547364,184015.47088568355
2022-12-01,28557.891587813963,-127811.58029923397,172698.54720711213
2023-01-01,22531.873575715566,-130808.11616437032,167777.51168014656
2023-02-01,22174.355906070778,-130743.45512024648,155738.41721900154
2023-03-01,23373.425830817512,-128468.84921456038,165756.1280765663
2023-04-01,28712.361056916445,-124630.17145810426,190082.6686493784
2023-05-01,27140.892607619626,-109105.2655840255,165884.08444465473
2023-06-01,28402.086466296503,-115992.89105557963,154115.34614495837
2023-07-01,30412.7447099522,-110037.94670213836,180181.10256182164
2023-08-01,36148.37030919096,-116526.66524991137,188132.4842464967
2023-09-01,30517.47504565765,-123293.91450133813,192416.013356901
2023-10-01,25432.803321921347,-107504.38840984378,170564.77133625804
2023-11-01,25458.47934730352,-128285.45810266408,167546.93808154942
2023-12-01,29000.940413865716,-123836.36491568705,180590.25096055496
