YYYY-MM,CTY_GAS_USQNT
2015-01,5806746.0
2015-02,5191096.0
2015-03,4552810.0
2015-04,3744455.0
2015-05,2146026.0
2015-06,1497783.0
2015-07,1479042.0
2015-08,2375260.0
2015-09,2569998.0
2015-10,1635647.0
2015-11,1443921.0
2015-12,2785752.0
2016-01,4550791.0
2016-02,5896238.0
2016-03,4788148.0
2016-04,2988833.0
2016-05,1863422.0
2016-06,1586065.0
2016-07,1892252.0
2016-08,2498765.0
2016-09,3038652.0
2016-10,916961.0
2016-11,1749124.0
2016-12,3568937.0
2017-01,5032293.0
2017-02,5733840.0
2017-03,5138198.0
2017-04,3458463.0
2017-05,1886721.0
2017-06,1455029.0
2017-07,1682996.0
2017-08,2714936.0
2017-09,2564887.0
2017-10,1456621.0
2017-11,1452502.0
2017-12,3032459.0
2018-01,5078738.0
2018-02,5988574.0
2018-03,5095559.0
2018-04,3380747.0
2018-05,1923673.0
2018-06,1580185.0
2018-07,1747130.0
2018-08,2493077.0
2018-09,3263376.0
2018-10,1771497.0
2018-11,1706243.0
2018-12,2436598.0
2019-01,4980018.0
2019-02,5230891.0
2019-03,4420747.0
2019-04,3327219.0
2019-05,2301258.0
2019-06,1583456.0
2019-07,1502615.0
2019-08,2339591.0
2019-09,2302293.0
2019-10,1441167.0
2019-11,1455703.0
2019-12,1141410.0
2020-01,4190379.0
2020-02,4245052.0
2020-03,3761474.0
2020-04,2245732.0
2020-05,1715148.0
2020-06,1245435.0
2020-07,1368903.0
2020-08,863447.0
2020-09,1318781.0
2020-10,853241.0
2020-11,1431532.0
2020-12,2421123.0
2021-01,3944551.0
2021-02,4773738.0
2021-03,3469385.0
2021-04,2641342.0
2021-05,1538010.0
2021-06,1226847.0
2021-07,1143797.0
2021-08,874964.0
2021-09,1208077.0
2021-10,841803.0
2021-11,1460157.0
2021-12,2617172.0
2022-01,4580872.0
2022-02,5290086.0
2022-03,4519576.0
2022-04,3126178.0
2022-05,1981607.0
2022-06,1375772.0
2022-07,1339865.0
2022-08,1738981.0
2022-09,1615236.0
2022-10,1223814.0
2022-11,1510429.0
2022-12,2211828.0
