YYYY-MM,CTY_GAS_USQNT
2015-01,5758408.0
2015-02,5505908.0
2015-03,4587478.0
2015-04,3505806.0
2015-05,2376964.0
2015-06,1464424.0
2015-07,1116442.0
2015-08,1070431.0
2015-09,1034595.0
2015-10,1176990.0
2015-11,1947032.0
2015-12,3310362.0
2016-01,4720139.0
2016-02,5797572.0
2016-03,4455397.0
2016-04,3384351.0
2016-05,1944755.0
2016-06,1265595.0
2016-07,1098427.0
2016-08,1060084.0
2016-09,1059659.0
2016-10,1144995.0
2016-11,2187811.0
2016-12,3881462.0
2017-01,4795636.0
2017-02,5851696.0
2017-03,4461590.0
2017-04,3595671.0
2017-05,2009343.0
2017-06,1386604.0
2017-07,1053082.0
2017-08,982227.0
2017-09,1082676.0
2017-10,1105462.0
2017-11,2079710.0
2017-12,4246627.0
2018-01,5904808.0
2018-02,6146163.0
2018-03,4900102.0
2018-04,3213024.0
2018-05,1976330.0
2018-06,1360502.0
2018-07,1091697.0
2018-08,1015338.0
2018-09,994537.0
2018-10,1249893.0
2018-11,2490068.0
2018-12,3961348.0
2019-01,5622620.0
2019-02,5546425.0
2019-03,4196289.0
2019-04,3856697.0
2019-05,2387310.0
2019-06,1636757.0
2019-07,1251802.0
2019-08,1204165.0
2019-09,1059051.0
2019-10,1302791.0
2019-11,2069223.0
2019-12,1384860.0
2020-01,5161080.0
2020-02,5119502.0
2020-03,4067380.0
2020-04,3190346.0
2020-05,2333732.0
2020-06,1465753.0
2020-07,1274754.0
2020-08,1106311.0
2020-09,536378.0
2020-10,563103.0
2020-11,2398145.0
2020-12,3836162.0
2021-01,6086839.0
2021-02,5432696.0
2021-03,4182752.0
2021-04,3151701.0
2021-05,2211619.0
2021-06,1537335.0
2021-07,1233828.0
2021-08,1030008.0
2021-09,1039719.0
2021-10,1097339.0
2021-11,2355061.0
2021-12,3775251.0
2022-01,5381222.0
2022-02,5635853.0
2022-03,4499792.0
2022-04,3443802.0
2022-05,1956828.0
2022-06,1367271.0
2022-07,1099976.0
2022-08,1018591.0
2022-09,1036761.0
2022-10,1204844.0
2022-11,2157681.0
2022-12,3510589.0
