YYYY-MM,CTY_GAS_USQNT
2015-01,3539729.0
2015-02,3197887.0
2015-03,2682225.0
2015-04,2302792.0
2015-05,1640133.0
2015-06,1119801.0
2015-07,989701.0
2015-08,933304.0
2015-09,893555.0
2015-10,975949.0
2015-11,1293741.0
2015-12,2005293.0
2016-01,2960248.0
2016-02,3405945.0
2016-03,2762316.0
2016-04,2224629.0
2016-05,1403728.0
2016-06,1097193.0
2016-07,1108334.0
2016-08,989782.0
2016-09,973021.0
2016-10,967369.0
2016-11,1336119.0
2016-12,2257221.0
2017-01,2953492.0
2017-02,3309771.0
2017-03,2917913.0
2017-04,2551784.0
2017-05,1598682.0
2017-06,1324518.0
2017-07,1244495.0
2017-08,1085471.0
2017-09,1083344.0
2017-10,1000742.0
2017-11,1438920.0
2017-12,2778170.0
2018-01,3836674.0
2018-02,4028848.0
2018-03,3392615.0
2018-04,2431120.0
2018-05,1657794.0
2018-06,1279026.0
2018-07,1132330.0
2018-08,1018710.0
2018-09,970518.0
2018-10,1082914.0
2018-11,1618957.0
2018-12,2411669.0
2019-01,3663582.0
2019-02,3586732.0
2019-03,2890199.0
2019-04,2516999.0
2019-05,1691344.0
2019-06,1297406.0
2019-07,1072856.0
2019-08,1090271.0
2019-09,922230.0
2019-10,990524.0
2019-11,1357654.0
2019-12,260129.0
2020-01,3337270.0
2020-02,3790707.0
2020-03,3120338.0
2020-04,2072175.0
2020-05,1569564.0
2020-06,1259328.0
2020-07,1185287.0
2020-08,1027545.0
2020-09,579273.0
2020-10,557970.0
2020-11,1593764.0
2020-12,2644971.0
2021-01,4161364.0
2021-02,4029046.0
2021-03,3079745.0
2021-04,2403226.0
2021-05,1614163.0
2021-06,1281619.0
2021-07,1081681.0
2021-08,939248.0
2021-09,833998.0
2021-10,906660.0
2021-11,1478379.0
2021-12,2613427.0
2022-01,3709684.0
2022-02,4120131.0
2022-03,3458430.0
2022-04,2615263.0
2022-05,1516222.0
2022-06,1192933.0
2022-07,906875.0
2022-08,877226.0
2022-09,845422.0
2022-10,938851.0
2022-11,1560964.0
2022-12,2596758.0
