YYYY-MM,ELRW_USQNT
2015-01,16434.0
2015-02,16235.0
2015-03,14358.0
2015-04,15011.0
2015-05,13985.0
2015-06,14534.0
2015-07,14353.0
2015-08,15786.0
2015-09,13892.0
2015-10,13490.0
2015-11,15380.0
2015-12,13744.0
2016-01,7801.0
2016-02,8068.0
2016-03,6762.0
2016-04,7281.0
2016-05,6969.0
2016-06,7332.0
2016-07,6284.0
2016-08,7131.0
2016-09,5532.0
2016-10,5937.0
2016-11,6330.0
2016-12,6815.0
2017-01,6434.0
2017-02,6883.0
2017-03,187.0
2017-04,206.0
2017-05,219.0
2017-06,237.0
2017-07,411.0
2017-10,1250.0
2017-11,1419.0
2017-12,1483.0
2018-01,1968.0
2018-02,2991.0
2018-03,1252.0
2018-04,1242.0
2018-05,1184.0
2018-06,1252.0
2018-07,1467.0
2018-08,2343.0
2018-09,1797.0
2018-10,1510.0
2018-11,2059.0
2018-12,1928.0
2019-01,2032.0
2019-02,1871.0
2019-03,1340.0
2019-04,1409.0
2019-05,1415.0
2019-06,1428.0
2019-07,1534.0
2019-08,2035.0
2019-09,1663.0
2019-10,1392.0
2019-11,1486.0
2019-12,1516.0
2020-01,54.0
2020-02,96.0
2020-03,55.0
2020-04,37.0
2020-05,35.0
2020-06,73.0
2020-07,108.0
2020-08,122.0
2020-09,171.0
2020-10,168.0
2020-11,136.0
2020-12,101.0
2021-01,82.0
2021-02,236.0
2021-03,69.0
2021-04,85.0
2021-05,87.0
2021-06,107.0
2021-07,124.0
2021-08,133.0
2021-09,143.0
2021-10,162.0
2021-11,202.0
2021-12,177.0
2022-01,69.0
2022-02,68.0
2022-03,420.0
2022-04,316.0
2022-05,191.0
2022-06,128.0
2022-07,146.0
2022-08,282.0
2022-09,259.0
2022-10,387.0
2022-11,409.0
2022-12,665.0
