ds,yhat,yhat_lower,yhat_upper
2022-01-01,13439.471181383435,-39364.40786037095,62063.190580832175
2022-02-01,13166.366275574766,-41716.53332772917,63670.17121811945
2022-03-01,12612.728701181908,-37573.40504230021,62070.40531085677
2022-04-01,12121.44387705885,-39118.87264333315,63293.48148629648
2022-05-01,11275.586769107516,-37694.1695441812,60985.46874085508
2022-06-01,11584.29222615833,-38649.94530646145,60092.96470546336
2022-07-01,12394.392524800836,-42048.250664032064,65557.12438072864
2022-08-01,13405.135605926203,-39059.220076013444,67969.1133046916
2022-09-01,12410.055020194999,-38922.20963008287,64539.108390448455
2022-10-01,11135.659368145918,-41106.78084606389,59533.777967837545
2022-11-01,11919.932099923924,-38074.591580906694,65195.92605027818
2022-12-01,13443.352538631996,-38390.41072980077,67147.25136612267
2023-01-01,15002.957146641198,-35584.72321599804,67331.95951940535
2023-02-01,14917.271318451785,-35876.220583404036,67931.50324619233
2023-03-01,13586.82415797903,-37799.75131450362,64652.25896849844
2023-04-01,13572.34015839908,-37261.842170235395,65235.68655620638
2023-05-01,12910.022308320544,-39221.17852604775,62356.25745538668
2023-06-01,13061.524622191364,-38796.69548215382,62463.93822632024
2023-07-01,13793.590022722985,-42779.712202006885,65098.582878073226
2023-08-01,14798.879918464047,-38427.374768333306,64494.12157906229
2023-09-01,13717.974282520972,-36825.560646627964,61075.764137270635
2023-10-01,12746.76596935839,-37558.518901207084,65956.8197863653
2023-11-01,13275.770755056194,-39273.72939630984,66286.32961812761
2023-12-01,14739.49447551172,-35961.9046878054,64920.74013438921
